FID,dec_ssh
vbl_ssh_allreg_dec.11108,1.44000006
vbl_ssh_allreg_dec.11109,1.38
vbl_ssh_allreg_dec.11110,1.32000005
vbl_ssh_allreg_dec.11111,1.25
vbl_ssh_allreg_dec.11112,1.17999995
vbl_ssh_allreg_dec.11113,1.10000002
vbl_ssh_allreg_dec.11114,1.01999998
vbl_ssh_allreg_dec.11115,0.92000002
vbl_ssh_allreg_dec.11116,0.73000002
vbl_ssh_allreg_dec.11117,2.20000005
vbl_ssh_allreg_dec.11118,2.19000006
vbl_ssh_allreg_dec.11119,2.17000008
vbl_ssh_allreg_dec.11120,2.1500001
vbl_ssh_allreg_dec.11121,2.13000011
vbl_ssh_allreg_dec.11122,2.11999989
vbl_ssh_allreg_dec.11123,2.0999999
vbl_ssh_allreg_dec.11124,2.07999992
vbl_ssh_allreg_dec.11125,2.06999993
vbl_ssh_allreg_dec.11126,2.05999994
vbl_ssh_allreg_dec.11127,2.03999996
vbl_ssh_allreg_dec.11128,2.02999997
vbl_ssh_allreg_dec.11129,2.01999998
vbl_ssh_allreg_dec.11130,1.98000002
vbl_ssh_allreg_dec.11131,1.94000006
vbl_ssh_allreg_dec.11132,1.96000004
vbl_ssh_allreg_dec.11133,1.94000006
vbl_ssh_allreg_dec.11134,1.88999999
vbl_ssh_allreg_dec.11135,1.86000001
vbl_ssh_allreg_dec.11136,1.84000003
vbl_ssh_allreg_dec.11137,1.85000002
vbl_ssh_allreg_dec.11138,1.86000001
vbl_ssh_allreg_dec.11139,1.85000002
vbl_ssh_allreg_dec.11140,1.82000005
vbl_ssh_allreg_dec.11141,1.78999996
vbl_ssh_allreg_dec.11142,1.75
vbl_ssh_allreg_dec.11143,1.71000004
vbl_ssh_allreg_dec.11144,1.70000005
vbl_ssh_allreg_dec.11145,1.69000006
vbl_ssh_allreg_dec.11146,1.65999997
vbl_ssh_allreg_dec.11147,1.63
vbl_ssh_allreg_dec.11148,1.60000002
vbl_ssh_allreg_dec.11149,1.55999994
vbl_ssh_allreg_dec.11150,1.51999998
vbl_ssh_allreg_dec.11151,1.48000002
vbl_ssh_allreg_dec.11152,1.42999995
vbl_ssh_allreg_dec.11153,1.37
vbl_ssh_allreg_dec.11154,1.30999994
vbl_ssh_allreg_dec.11155,1.25
vbl_ssh_allreg_dec.11156,1.16999996
vbl_ssh_allreg_dec.11157,1.10000002
vbl_ssh_allreg_dec.11158,1.01999998
vbl_ssh_allreg_dec.11159,0.93000001
vbl_ssh_allreg_dec.11160,0.81
vbl_ssh_allreg_dec.11161,2.20000005
vbl_ssh_allreg_dec.11162,2.18000007
vbl_ssh_allreg_dec.11163,2.16000009
vbl_ssh_allreg_dec.11164,2.1400001
vbl_ssh_allreg_dec.11165,2.11999989
vbl_ssh_allreg_dec.11166,2.1099999
vbl_ssh_allreg_dec.11167,2.08999991
vbl_ssh_allreg_dec.11168,2.07999992
vbl_ssh_allreg_dec.11169,2.05999994
vbl_ssh_allreg_dec.11170,2.04999995
vbl_ssh_allreg_dec.11171,2.02999997
vbl_ssh_allreg_dec.11172,2.01999998
vbl_ssh_allreg_dec.11173,2.00999999
vbl_ssh_allreg_dec.11174,1.99000001
vbl_ssh_allreg_dec.11175,1.96000004
vbl_ssh_allreg_dec.11176,1.91999996
vbl_ssh_allreg_dec.11177,1.92999995
vbl_ssh_allreg_dec.11178,1.91999996
vbl_ssh_allreg_dec.11179,1.88999999
vbl_ssh_allreg_dec.11180,1.86000001
vbl_ssh_allreg_dec.11181,1.84000003
vbl_ssh_allreg_dec.11182,1.85000002
vbl_ssh_allreg_dec.11183,1.85000002
vbl_ssh_allreg_dec.11184,1.84000003
vbl_ssh_allreg_dec.11185,1.80999994
vbl_ssh_allreg_dec.11186,1.77999997
vbl_ssh_allreg_dec.11187,1.74000001
vbl_ssh_allreg_dec.11188,1.69000006
vbl_ssh_allreg_dec.11189,1.70000005
vbl_ssh_allreg_dec.11190,1.69000006
vbl_ssh_allreg_dec.11191,1.64999998
vbl_ssh_allreg_dec.11192,1.62
vbl_ssh_allreg_dec.11193,1.58000004
vbl_ssh_allreg_dec.11194,1.53999996
vbl_ssh_allreg_dec.11195,1.5
vbl_ssh_allreg_dec.11196,1.46000004
vbl_ssh_allreg_dec.11197,1.40999997
vbl_ssh_allreg_dec.11198,1.35000002
vbl_ssh_allreg_dec.11199,1.29999995
vbl_ssh_allreg_dec.11200,1.23000002
vbl_ssh_allreg_dec.11201,1.15999997
vbl_ssh_allreg_dec.11202,1.09000003
vbl_ssh_allreg_dec.11203,1.01999998
vbl_ssh_allreg_dec.11204,0.93000001
vbl_ssh_allreg_dec.11205,0.81999999
vbl_ssh_allreg_dec.11206,2.19000006
vbl_ssh_allreg_dec.11207,2.17000008
vbl_ssh_allreg_dec.11208,2.1500001
vbl_ssh_allreg_dec.11209,2.13000011
vbl_ssh_allreg_dec.11210,2.1099999
vbl_ssh_allreg_dec.11211,2.0999999
vbl_ssh_allreg_dec.11212,2.07999992
vbl_ssh_allreg_dec.11213,2.05999994
vbl_ssh_allreg_dec.11214,2.04999995
vbl_ssh_allreg_dec.11215,2.03999996
vbl_ssh_allreg_dec.11216,2.01999998
vbl_ssh_allreg_dec.11217,2.00999999
vbl_ssh_allreg_dec.11218,1.99000001
vbl_ssh_allreg_dec.11219,1.98000002
vbl_ssh_allreg_dec.11220,1.96000004
vbl_ssh_allreg_dec.11221,1.91999996
vbl_ssh_allreg_dec.11222,1.88999999
vbl_ssh_allreg_dec.11223,1.88999999
vbl_ssh_allreg_dec.11224,1.88999999
vbl_ssh_allreg_dec.11225,1.87
vbl_ssh_allreg_dec.11226,1.84000003
vbl_ssh_allreg_dec.11227,1.82000005
vbl_ssh_allreg_dec.11228,1.80999994
vbl_ssh_allreg_dec.11229,1.79999995
vbl_ssh_allreg_dec.11230,1.78999996
vbl_ssh_allreg_dec.11231,1.76999998
vbl_ssh_allreg_dec.11232,1.75
vbl_ssh_allreg_dec.11233,1.71000004
vbl_ssh_allreg_dec.11234,1.67999995
vbl_ssh_allreg_dec.11235,1.65999997
vbl_ssh_allreg_dec.11236,1.64999998
vbl_ssh_allreg_dec.11237,1.62
vbl_ssh_allreg_dec.11238,1.58000004
vbl_ssh_allreg_dec.11239,1.53999996
vbl_ssh_allreg_dec.11240,1.50999999
vbl_ssh_allreg_dec.11241,1.47000003
vbl_ssh_allreg_dec.11242,1.42999995
vbl_ssh_allreg_dec.11243,1.38
vbl_ssh_allreg_dec.11244,1.33000004
vbl_ssh_allreg_dec.11245,1.27999997
vbl_ssh_allreg_dec.11246,1.22000003
vbl_ssh_allreg_dec.11247,1.14999998
vbl_ssh_allreg_dec.11248,1.08000004
vbl_ssh_allreg_dec.11249,1.00999999
vbl_ssh_allreg_dec.11250,0.92000002
vbl_ssh_allreg_dec.11251,0.81999999
vbl_ssh_allreg_dec.11252,2.16000009
vbl_ssh_allreg_dec.11253,2.1400001
vbl_ssh_allreg_dec.11254,2.11999989
vbl_ssh_allreg_dec.11255,2.0999999
vbl_ssh_allreg_dec.11256,2.07999992
vbl_ssh_allreg_dec.11257,2.06999993
vbl_ssh_allreg_dec.11258,2.04999995
vbl_ssh_allreg_dec.11259,2.02999997
vbl_ssh_allreg_dec.11260,2.01999998
vbl_ssh_allreg_dec.11261,2.00999999
vbl_ssh_allreg_dec.11262,1.99000001
vbl_ssh_allreg_dec.11263,1.98000002
vbl_ssh_allreg_dec.11264,1.96000004
vbl_ssh_allreg_dec.11265,1.94000006
vbl_ssh_allreg_dec.11266,1.91999996
vbl_ssh_allreg_dec.11267,1.86000001
vbl_ssh_allreg_dec.11268,1.83000004
vbl_ssh_allreg_dec.11269,1.84000003
vbl_ssh_allreg_dec.11270,1.84000003
vbl_ssh_allreg_dec.11271,1.83000004
vbl_ssh_allreg_dec.11272,1.80999994
vbl_ssh_allreg_dec.11273,1.78999996
vbl_ssh_allreg_dec.11274,1.76999998
vbl_ssh_allreg_dec.11275,1.75999999
vbl_ssh_allreg_dec.11276,1.74000001
vbl_ssh_allreg_dec.11277,1.73000002
vbl_ssh_allreg_dec.11278,1.70000005
vbl_ssh_allreg_dec.11279,1.67999995
vbl_ssh_allreg_dec.11280,1.64999998
vbl_ssh_allreg_dec.11281,1.62
vbl_ssh_allreg_dec.11282,1.60000002
vbl_ssh_allreg_dec.11283,1.57000005
vbl_ssh_allreg_dec.11284,1.53999996
vbl_ssh_allreg_dec.11285,1.5
vbl_ssh_allreg_dec.11286,1.47000003
vbl_ssh_allreg_dec.11287,1.42999995
vbl_ssh_allreg_dec.11288,1.38999999
vbl_ssh_allreg_dec.11289,1.34000003
vbl_ssh_allreg_dec.11290,1.29999995
vbl_ssh_allreg_dec.11291,1.25
vbl_ssh_allreg_dec.11292,1.19000006
vbl_ssh_allreg_dec.11293,1.13
vbl_ssh_allreg_dec.11294,1.05999994
vbl_ssh_allreg_dec.11295,0.99000001
vbl_ssh_allreg_dec.11296,0.91000003
vbl_ssh_allreg_dec.11297,0.81
vbl_ssh_allreg_dec.11298,2.1400001
vbl_ssh_allreg_dec.11299,2.11999989
vbl_ssh_allreg_dec.11300,2.0999999
vbl_ssh_allreg_dec.11301,2.07999992
vbl_ssh_allreg_dec.11302,2.05999994
vbl_ssh_allreg_dec.11303,2.04999995
vbl_ssh_allreg_dec.11304,2.02999997
vbl_ssh_allreg_dec.11305,2.00999999
vbl_ssh_allreg_dec.11306,2
vbl_ssh_allreg_dec.11307,1.98000002
vbl_ssh_allreg_dec.11308,1.97000003
vbl_ssh_allreg_dec.11309,1.95000005
vbl_ssh_allreg_dec.11310,1.94000006
vbl_ssh_allreg_dec.11311,1.91999996
vbl_ssh_allreg_dec.11312,1.90999997
vbl_ssh_allreg_dec.11313,1.87
vbl_ssh_allreg_dec.11314,1.79999995
vbl_ssh_allreg_dec.11315,1.76999998
vbl_ssh_allreg_dec.11316,1.77999997
vbl_ssh_allreg_dec.11317,1.79999995
vbl_ssh_allreg_dec.11318,1.78999996
vbl_ssh_allreg_dec.11319,1.76999998
vbl_ssh_allreg_dec.11320,1.75
vbl_ssh_allreg_dec.11321,1.72000003
vbl_ssh_allreg_dec.11322,1.70000005
vbl_ssh_allreg_dec.11323,1.67999995
vbl_ssh_allreg_dec.11324,1.65999997
vbl_ssh_allreg_dec.11325,1.63999999
vbl_ssh_allreg_dec.11326,1.62
vbl_ssh_allreg_dec.11327,1.59000003
vbl_ssh_allreg_dec.11328,1.55999994
vbl_ssh_allreg_dec.11329,1.53999996
vbl_ssh_allreg_dec.11330,1.50999999
vbl_ssh_allreg_dec.11331,1.48000002
vbl_ssh_allreg_dec.11332,1.45000005
vbl_ssh_allreg_dec.11333,1.40999997
vbl_ssh_allreg_dec.11334,1.37
vbl_ssh_allreg_dec.11335,1.33000004
vbl_ssh_allreg_dec.11336,1.27999997
vbl_ssh_allreg_dec.11337,1.24000001
vbl_ssh_allreg_dec.11338,1.20000005
vbl_ssh_allreg_dec.11339,1.14999998
vbl_ssh_allreg_dec.11340,1.09000003
vbl_ssh_allreg_dec.11341,1.02999997
vbl_ssh_allreg_dec.11342,0.95999998
vbl_ssh_allreg_dec.11343,0.88999999
vbl_ssh_allreg_dec.11344,0.80000001
vbl_ssh_allreg_dec.11345,2.11999989
vbl_ssh_allreg_dec.11346,2.0999999
vbl_ssh_allreg_dec.11347,2.07999992
vbl_ssh_allreg_dec.11348,2.05999994
vbl_ssh_allreg_dec.11349,2.03999996
vbl_ssh_allreg_dec.11350,2.01999998
vbl_ssh_allreg_dec.11351,2
vbl_ssh_allreg_dec.11352,1.99000001
vbl_ssh_allreg_dec.11353,1.97000003
vbl_ssh_allreg_dec.11354,1.95000005
vbl_ssh_allreg_dec.11355,1.94000006
vbl_ssh_allreg_dec.11356,1.91999996
vbl_ssh_allreg_dec.11357,1.90999997
vbl_ssh_allreg_dec.11358,1.89999998
vbl_ssh_allreg_dec.11359,1.88
vbl_ssh_allreg_dec.11360,1.86000001
vbl_ssh_allreg_dec.11361,1.83000004
vbl_ssh_allreg_dec.11362,1.76999998
vbl_ssh_allreg_dec.11363,1.72000003
vbl_ssh_allreg_dec.11364,1.75999999
vbl_ssh_allreg_dec.11365,1.76999998
vbl_ssh_allreg_dec.11366,1.75
vbl_ssh_allreg_dec.11367,1.72000003
vbl_ssh_allreg_dec.11368,1.69000006
vbl_ssh_allreg_dec.11369,1.65999997
vbl_ssh_allreg_dec.11370,1.63999999
vbl_ssh_allreg_dec.11371,1.62
vbl_ssh_allreg_dec.11372,1.59000003
vbl_ssh_allreg_dec.11373,1.57000005
vbl_ssh_allreg_dec.11374,1.54999995
vbl_ssh_allreg_dec.11375,1.51999998
vbl_ssh_allreg_dec.11376,1.49000001
vbl_ssh_allreg_dec.11377,1.47000003
vbl_ssh_allreg_dec.11378,1.44000006
vbl_ssh_allreg_dec.11379,1.41999996
vbl_ssh_allreg_dec.11380,1.38
vbl_ssh_allreg_dec.11381,1.34000003
vbl_ssh_allreg_dec.11382,1.29999995
vbl_ssh_allreg_dec.11383,1.25
vbl_ssh_allreg_dec.11384,1.22000003
vbl_ssh_allreg_dec.11385,1.17999995
vbl_ssh_allreg_dec.11386,1.13999999
vbl_ssh_allreg_dec.11387,1.10000002
vbl_ssh_allreg_dec.11388,1.03999996
vbl_ssh_allreg_dec.11389,0.99000001
vbl_ssh_allreg_dec.11390,0.93000001
vbl_ssh_allreg_dec.11391,0.86000001
vbl_ssh_allreg_dec.11392,0.77999997
vbl_ssh_allreg_dec.11393,3.38000011
vbl_ssh_allreg_dec.11394,3.38000011
vbl_ssh_allreg_dec.11395,3.36999989
vbl_ssh_allreg_dec.11396,3.36999989
vbl_ssh_allreg_dec.11397,3.36999989
vbl_ssh_allreg_dec.11398,3.36999989
vbl_ssh_allreg_dec.11399,3.3599999
vbl_ssh_allreg_dec.11400,3.3599999
vbl_ssh_allreg_dec.11401,3.3599999
vbl_ssh_allreg_dec.11402,3.3499999
vbl_ssh_allreg_dec.11403,3.3499999
vbl_ssh_allreg_dec.11404,3.3499999
vbl_ssh_allreg_dec.11405,3.33999991
vbl_ssh_allreg_dec.11406,3.33999991
vbl_ssh_allreg_dec.11407,3.33999991
vbl_ssh_allreg_dec.11408,3.32999992
vbl_ssh_allreg_dec.11409,3.32999992
vbl_ssh_allreg_dec.11410,3.31999993
vbl_ssh_allreg_dec.11411,3.31999993
vbl_ssh_allreg_dec.11412,3.30999994
vbl_ssh_allreg_dec.11413,3.30999994
vbl_ssh_allreg_dec.11414,3.29999995
vbl_ssh_allreg_dec.11415,3.29999995
vbl_ssh_allreg_dec.11416,3.29999995
vbl_ssh_allreg_dec.11417,3.28999996
vbl_ssh_allreg_dec.11418,3.28999996
vbl_ssh_allreg_dec.11419,3.27999997
vbl_ssh_allreg_dec.11420,3.27999997
vbl_ssh_allreg_dec.11421,3.27999997
vbl_ssh_allreg_dec.11422,3.26999998
vbl_ssh_allreg_dec.11423,3.26999998
vbl_ssh_allreg_dec.11424,3.25999999
vbl_ssh_allreg_dec.11425,3.25
vbl_ssh_allreg_dec.11426,3.25
vbl_ssh_allreg_dec.11427,3.24000001
vbl_ssh_allreg_dec.11428,3.24000001
vbl_ssh_allreg_dec.11429,3.23000002
vbl_ssh_allreg_dec.11430,3.23000002
vbl_ssh_allreg_dec.11431,3.22000003
vbl_ssh_allreg_dec.11432,3.21000004
vbl_ssh_allreg_dec.11433,3.21000004
vbl_ssh_allreg_dec.11434,2.1099999
vbl_ssh_allreg_dec.11435,2.08999991
vbl_ssh_allreg_dec.11436,2.05999994
vbl_ssh_allreg_dec.11437,2.03999996
vbl_ssh_allreg_dec.11438,2.01999998
vbl_ssh_allreg_dec.11439,2
vbl_ssh_allreg_dec.11440,1.98000002
vbl_ssh_allreg_dec.11441,1.96000004
vbl_ssh_allreg_dec.11442,1.94000006
vbl_ssh_allreg_dec.11443,1.92999995
vbl_ssh_allreg_dec.11444,1.90999997
vbl_ssh_allreg_dec.11445,1.88999999
vbl_ssh_allreg_dec.11446,1.88
vbl_ssh_allreg_dec.11447,1.86000001
vbl_ssh_allreg_dec.11448,1.85000002
vbl_ssh_allreg_dec.11449,1.83000004
vbl_ssh_allreg_dec.11450,1.80999994
vbl_ssh_allreg_dec.11451,1.76999998
vbl_ssh_allreg_dec.11452,1.73000002
vbl_ssh_allreg_dec.11453,1.69000006
vbl_ssh_allreg_dec.11454,1.69000006
vbl_ssh_allreg_dec.11455,1.69000006
vbl_ssh_allreg_dec.11456,1.66999996
vbl_ssh_allreg_dec.11457,1.64999998
vbl_ssh_allreg_dec.11458,1.61000001
vbl_ssh_allreg_dec.11459,1.58000004
vbl_ssh_allreg_dec.11460,1.55999994
vbl_ssh_allreg_dec.11461,1.52999997
vbl_ssh_allreg_dec.11462,1.50999999
vbl_ssh_allreg_dec.11463,1.49000001
vbl_ssh_allreg_dec.11464,1.46000004
vbl_ssh_allreg_dec.11465,1.44000006
vbl_ssh_allreg_dec.11466,1.41999996
vbl_ssh_allreg_dec.11467,1.38999999
vbl_ssh_allreg_dec.11468,1.37
vbl_ssh_allreg_dec.11469,1.34000003
vbl_ssh_allreg_dec.11470,1.29999995
vbl_ssh_allreg_dec.11471,1.25999999
vbl_ssh_allreg_dec.11472,1.21000004
vbl_ssh_allreg_dec.11473,1.16999996
vbl_ssh_allreg_dec.11474,1.13
vbl_ssh_allreg_dec.11475,1.11000001
vbl_ssh_allreg_dec.11476,1.07000005
vbl_ssh_allreg_dec.11477,1.03999996
vbl_ssh_allreg_dec.11478,0.99000001
vbl_ssh_allreg_dec.11479,0.94
vbl_ssh_allreg_dec.11480,0.88999999
vbl_ssh_allreg_dec.11481,0.82999998
vbl_ssh_allreg_dec.11482,0.75
vbl_ssh_allreg_dec.11483,3.4000001
vbl_ssh_allreg_dec.11484,3.4000001
vbl_ssh_allreg_dec.11485,3.4000001
vbl_ssh_allreg_dec.11486,3.4000001
vbl_ssh_allreg_dec.11487,3.4000001
vbl_ssh_allreg_dec.11488,3.3900001
vbl_ssh_allreg_dec.11489,3.3900001
vbl_ssh_allreg_dec.11490,3.3900001
vbl_ssh_allreg_dec.11491,3.3900001
vbl_ssh_allreg_dec.11492,3.3900001
vbl_ssh_allreg_dec.11493,3.38000011
vbl_ssh_allreg_dec.11494,3.38000011
vbl_ssh_allreg_dec.11495,3.38000011
vbl_ssh_allreg_dec.11496,3.36999989
vbl_ssh_allreg_dec.11497,3.36999989
vbl_ssh_allreg_dec.11498,3.36999989
vbl_ssh_allreg_dec.11499,3.3599999
vbl_ssh_allreg_dec.11500,3.3599999
vbl_ssh_allreg_dec.11501,3.3599999
vbl_ssh_allreg_dec.11502,3.3599999
vbl_ssh_allreg_dec.11503,3.3499999
vbl_ssh_allreg_dec.11504,3.3499999
vbl_ssh_allreg_dec.11505,3.3499999
vbl_ssh_allreg_dec.11506,3.3499999
vbl_ssh_allreg_dec.11507,3.33999991
vbl_ssh_allreg_dec.11508,3.33999991
vbl_ssh_allreg_dec.11509,3.32999992
vbl_ssh_allreg_dec.11510,3.32999992
vbl_ssh_allreg_dec.11511,3.32999992
vbl_ssh_allreg_dec.11512,3.31999993
vbl_ssh_allreg_dec.11513,3.31999993
vbl_ssh_allreg_dec.11514,3.30999994
vbl_ssh_allreg_dec.11515,3.30999994
vbl_ssh_allreg_dec.11516,3.29999995
vbl_ssh_allreg_dec.11517,3.29999995
vbl_ssh_allreg_dec.11518,3.28999996
vbl_ssh_allreg_dec.11519,3.28999996
vbl_ssh_allreg_dec.11520,3.28999996
vbl_ssh_allreg_dec.11521,3.27999997
vbl_ssh_allreg_dec.11522,3.27999997
vbl_ssh_allreg_dec.11523,3.26999998
vbl_ssh_allreg_dec.11524,3.26999998
vbl_ssh_allreg_dec.11525,3.25999999
vbl_ssh_allreg_dec.11526,3.25999999
vbl_ssh_allreg_dec.11527,3.25
vbl_ssh_allreg_dec.11528,3.25
vbl_ssh_allreg_dec.11529,3.24000001
vbl_ssh_allreg_dec.11530,3.24000001
vbl_ssh_allreg_dec.11531,3.23000002
vbl_ssh_allreg_dec.11532,3.23000002
vbl_ssh_allreg_dec.11533,3.22000003
vbl_ssh_allreg_dec.11534,3.21000004
vbl_ssh_allreg_dec.11535,3.21000004
vbl_ssh_allreg_dec.11536,3.20000005
vbl_ssh_allreg_dec.11537,3.19000006
vbl_ssh_allreg_dec.11538,3.19000006
vbl_ssh_allreg_dec.11539,3.18000007
vbl_ssh_allreg_dec.11540,3.16000009
vbl_ssh_allreg_dec.11541,3.1500001
vbl_ssh_allreg_dec.11542,3.1400001
vbl_ssh_allreg_dec.11543,3.11999989
vbl_ssh_allreg_dec.11544,3.1099999
vbl_ssh_allreg_dec.11545,3.0999999
vbl_ssh_allreg_dec.11546,3.08999991
vbl_ssh_allreg_dec.11547,3.07999992
vbl_ssh_allreg_dec.11548,3.06999993
vbl_ssh_allreg_dec.11549,3.05999994
vbl_ssh_allreg_dec.11550,3.04999995
vbl_ssh_allreg_dec.11551,3.03999996
vbl_ssh_allreg_dec.11552,3.02999997
vbl_ssh_allreg_dec.11553,3.00999999
vbl_ssh_allreg_dec.11554,2.99000001
vbl_ssh_allreg_dec.11555,2.97000003
vbl_ssh_allreg_dec.11556,2.96000004
vbl_ssh_allreg_dec.11557,2.95000005
vbl_ssh_allreg_dec.11558,2.94000006
vbl_ssh_allreg_dec.11559,2.93000007
vbl_ssh_allreg_dec.11560,2.93000007
vbl_ssh_allreg_dec.11561,2.92000008
vbl_ssh_allreg_dec.11562,2.91000009
vbl_ssh_allreg_dec.11563,2.9000001
vbl_ssh_allreg_dec.11564,2.88000011
vbl_ssh_allreg_dec.11565,2.86999989
vbl_ssh_allreg_dec.11566,2.8499999
vbl_ssh_allreg_dec.11567,2.83999991
vbl_ssh_allreg_dec.11568,2.81999993
vbl_ssh_allreg_dec.11569,2.80999994
vbl_ssh_allreg_dec.11570,2.78999996
vbl_ssh_allreg_dec.11571,2.76999998
vbl_ssh_allreg_dec.11572,2.75999999
vbl_ssh_allreg_dec.11573,2.74000001
vbl_ssh_allreg_dec.11574,2.73000002
vbl_ssh_allreg_dec.11575,2.72000003
vbl_ssh_allreg_dec.11576,2.71000004
vbl_ssh_allreg_dec.11577,2.70000005
vbl_ssh_allreg_dec.11578,2.68000007
vbl_ssh_allreg_dec.11579,2.67000008
vbl_ssh_allreg_dec.11580,2.66000009
vbl_ssh_allreg_dec.11581,2.6500001
vbl_ssh_allreg_dec.11582,2.6400001
vbl_ssh_allreg_dec.11583,2.61999989
vbl_ssh_allreg_dec.11584,2.6099999
vbl_ssh_allreg_dec.11585,2.58999991
vbl_ssh_allreg_dec.11586,2.56999993
vbl_ssh_allreg_dec.11587,2.54999995
vbl_ssh_allreg_dec.11588,2.1099999
vbl_ssh_allreg_dec.11589,2.08999991
vbl_ssh_allreg_dec.11590,2.06999993
vbl_ssh_allreg_dec.11591,2.03999996
vbl_ssh_allreg_dec.11592,2.01999998
vbl_ssh_allreg_dec.11593,2
vbl_ssh_allreg_dec.11594,1.97000003
vbl_ssh_allreg_dec.11595,1.95000005
vbl_ssh_allreg_dec.11596,1.92999995
vbl_ssh_allreg_dec.11597,1.90999997
vbl_ssh_allreg_dec.11598,1.89999998
vbl_ssh_allreg_dec.11599,1.88
vbl_ssh_allreg_dec.11600,1.86000001
vbl_ssh_allreg_dec.11601,1.84000003
vbl_ssh_allreg_dec.11602,1.83000004
vbl_ssh_allreg_dec.11603,1.80999994
vbl_ssh_allreg_dec.11604,1.78999996
vbl_ssh_allreg_dec.11605,1.77999997
vbl_ssh_allreg_dec.11606,1.75
vbl_ssh_allreg_dec.11607,1.72000003
vbl_ssh_allreg_dec.11608,1.67999995
vbl_ssh_allreg_dec.11609,1.64999998
vbl_ssh_allreg_dec.11610,1.62
vbl_ssh_allreg_dec.11611,1.61000001
vbl_ssh_allreg_dec.11612,1.59000003
vbl_ssh_allreg_dec.11613,1.55999994
vbl_ssh_allreg_dec.11614,1.51999998
vbl_ssh_allreg_dec.11615,1.49000001
vbl_ssh_allreg_dec.11616,1.46000004
vbl_ssh_allreg_dec.11617,1.44000006
vbl_ssh_allreg_dec.11618,1.41999996
vbl_ssh_allreg_dec.11619,1.38999999
vbl_ssh_allreg_dec.11620,1.37
vbl_ssh_allreg_dec.11621,1.35000002
vbl_ssh_allreg_dec.11622,1.33000004
vbl_ssh_allreg_dec.11623,1.30999994
vbl_ssh_allreg_dec.11624,1.28999996
vbl_ssh_allreg_dec.11625,1.25999999
vbl_ssh_allreg_dec.11626,1.22000003
vbl_ssh_allreg_dec.11627,1.16999996
vbl_ssh_allreg_dec.11628,1.10000002
vbl_ssh_allreg_dec.11629,1.02999997
vbl_ssh_allreg_dec.11630,1
vbl_ssh_allreg_dec.11631,1
vbl_ssh_allreg_dec.11632,0.99000001
vbl_ssh_allreg_dec.11633,0.97000003
vbl_ssh_allreg_dec.11634,0.94
vbl_ssh_allreg_dec.11635,0.88999999
vbl_ssh_allreg_dec.11636,0.85000002
vbl_ssh_allreg_dec.11637,0.79000002
vbl_ssh_allreg_dec.11638,0.72000003
vbl_ssh_allreg_dec.11639,3.4000001
vbl_ssh_allreg_dec.11640,3.4000001
vbl_ssh_allreg_dec.11641,3.4000001
vbl_ssh_allreg_dec.11642,3.3900001
vbl_ssh_allreg_dec.11643,3.3900001
vbl_ssh_allreg_dec.11644,3.3900001
vbl_ssh_allreg_dec.11645,3.3900001
vbl_ssh_allreg_dec.11646,3.3900001
vbl_ssh_allreg_dec.11647,3.3900001
vbl_ssh_allreg_dec.11648,3.3900001
vbl_ssh_allreg_dec.11649,3.38000011
vbl_ssh_allreg_dec.11650,3.38000011
vbl_ssh_allreg_dec.11651,3.38000011
vbl_ssh_allreg_dec.11652,3.38000011
vbl_ssh_allreg_dec.11653,3.36999989
vbl_ssh_allreg_dec.11654,3.36999989
vbl_ssh_allreg_dec.11655,3.36999989
vbl_ssh_allreg_dec.11656,3.3599999
vbl_ssh_allreg_dec.11657,3.3599999
vbl_ssh_allreg_dec.11658,3.3599999
vbl_ssh_allreg_dec.11659,3.3499999
vbl_ssh_allreg_dec.11660,3.3499999
vbl_ssh_allreg_dec.11661,3.3499999
vbl_ssh_allreg_dec.11662,3.3499999
vbl_ssh_allreg_dec.11663,3.33999991
vbl_ssh_allreg_dec.11664,3.33999991
vbl_ssh_allreg_dec.11665,3.33999991
vbl_ssh_allreg_dec.11666,3.32999992
vbl_ssh_allreg_dec.11667,3.32999992
vbl_ssh_allreg_dec.11668,3.31999993
vbl_ssh_allreg_dec.11669,3.31999993
vbl_ssh_allreg_dec.11670,3.31999993
vbl_ssh_allreg_dec.11671,3.30999994
vbl_ssh_allreg_dec.11672,3.30999994
vbl_ssh_allreg_dec.11673,3.29999995
vbl_ssh_allreg_dec.11674,3.29999995
vbl_ssh_allreg_dec.11675,3.28999996
vbl_ssh_allreg_dec.11676,3.28999996
vbl_ssh_allreg_dec.11677,3.27999997
vbl_ssh_allreg_dec.11678,3.27999997
vbl_ssh_allreg_dec.11679,3.27999997
vbl_ssh_allreg_dec.11680,3.26999998
vbl_ssh_allreg_dec.11681,3.26999998
vbl_ssh_allreg_dec.11682,3.25999999
vbl_ssh_allreg_dec.11683,3.25999999
vbl_ssh_allreg_dec.11684,3.25
vbl_ssh_allreg_dec.11685,3.25
vbl_ssh_allreg_dec.11686,3.24000001
vbl_ssh_allreg_dec.11687,3.23000002
vbl_ssh_allreg_dec.11688,3.23000002
vbl_ssh_allreg_dec.11689,3.22000003
vbl_ssh_allreg_dec.11690,3.22000003
vbl_ssh_allreg_dec.11691,3.21000004
vbl_ssh_allreg_dec.11692,3.21000004
vbl_ssh_allreg_dec.11693,3.20000005
vbl_ssh_allreg_dec.11694,3.19000006
