FID,mar_ssh
vbl_ssh_allreg_mar.3530,3.48000002
vbl_ssh_allreg_mar.3531,3.48000002
vbl_ssh_allreg_mar.3532,3.49000001
vbl_ssh_allreg_mar.3533,3.5
vbl_ssh_allreg_mar.3534,3.50999999
vbl_ssh_allreg_mar.3535,3.50999999
vbl_ssh_allreg_mar.3536,3.51999998
vbl_ssh_allreg_mar.3537,3.51999998
vbl_ssh_allreg_mar.3538,3.51999998
vbl_ssh_allreg_mar.3539,3.51999998
vbl_ssh_allreg_mar.3540,3.51999998
vbl_ssh_allreg_mar.3541,3.51999998
vbl_ssh_allreg_mar.3542,3.51999998
vbl_ssh_allreg_mar.3543,3.50999999
vbl_ssh_allreg_mar.3544,3.51999998
vbl_ssh_allreg_mar.3545,3.51999998
vbl_ssh_allreg_mar.3546,3.51999998
vbl_ssh_allreg_mar.3547,3.50999999
vbl_ssh_allreg_mar.3548,3.50999999
vbl_ssh_allreg_mar.3549,3.50999999
vbl_ssh_allreg_mar.3550,3.50999999
vbl_ssh_allreg_mar.3551,3.5
vbl_ssh_allreg_mar.3552,3.5
vbl_ssh_allreg_mar.3553,3.5
vbl_ssh_allreg_mar.3554,3.49000001
vbl_ssh_allreg_mar.3555,3.49000001
vbl_ssh_allreg_mar.3556,3.49000001
vbl_ssh_allreg_mar.3557,3.48000002
vbl_ssh_allreg_mar.3558,3.48000002
vbl_ssh_allreg_mar.3559,3.48000002
vbl_ssh_allreg_mar.3560,3.48000002
vbl_ssh_allreg_mar.3561,3.48000002
vbl_ssh_allreg_mar.3562,3.48000002
vbl_ssh_allreg_mar.3563,3.48000002
vbl_ssh_allreg_mar.3564,3.48000002
vbl_ssh_allreg_mar.3565,3.48000002
vbl_ssh_allreg_mar.3566,3.48000002
vbl_ssh_allreg_mar.3567,3.48000002
vbl_ssh_allreg_mar.3568,3.49000001
vbl_ssh_allreg_mar.3569,3.49000001
vbl_ssh_allreg_mar.3570,3.49000001
vbl_ssh_allreg_mar.3571,3.49000001
vbl_ssh_allreg_mar.3572,3.5
vbl_ssh_allreg_mar.3573,3.5
vbl_ssh_allreg_mar.3574,3.5
vbl_ssh_allreg_mar.3575,3.5
vbl_ssh_allreg_mar.3576,3.50999999
vbl_ssh_allreg_mar.3577,3.50999999
vbl_ssh_allreg_mar.3578,3.51999998
vbl_ssh_allreg_mar.3579,3.51999998
vbl_ssh_allreg_mar.3580,3.51999998
vbl_ssh_allreg_mar.3581,3.45000005
vbl_ssh_allreg_mar.3582,3.45000005
vbl_ssh_allreg_mar.3583,3.45000005
vbl_ssh_allreg_mar.3584,3.46000004
vbl_ssh_allreg_mar.3585,3.46000004
vbl_ssh_allreg_mar.3586,3.46000004
vbl_ssh_allreg_mar.3587,3.47000003
vbl_ssh_allreg_mar.3588,3.47000003
vbl_ssh_allreg_mar.3589,3.47000003
vbl_ssh_allreg_mar.3590,3.47000003
vbl_ssh_allreg_mar.3591,3.46000004
vbl_ssh_allreg_mar.3592,3.46000004
vbl_ssh_allreg_mar.3593,3.46000004
vbl_ssh_allreg_mar.3594,3.45000005
vbl_ssh_allreg_mar.3595,3.45000005
vbl_ssh_allreg_mar.3596,3.45000005
vbl_ssh_allreg_mar.3597,3.44000006
vbl_ssh_allreg_mar.3598,3.44000006
vbl_ssh_allreg_mar.3599,3.43000007
vbl_ssh_allreg_mar.3600,3.42000008
vbl_ssh_allreg_mar.3601,3.41000009
vbl_ssh_allreg_mar.3602,3.4000001
vbl_ssh_allreg_mar.3603,3.3900001
vbl_ssh_allreg_mar.3604,3.38000011
vbl_ssh_allreg_mar.3605,3.36999989
vbl_ssh_allreg_mar.3606,3.3599999
vbl_ssh_allreg_mar.3607,3.3499999
vbl_ssh_allreg_mar.3608,3.33999991
vbl_ssh_allreg_mar.3609,3.32999992
vbl_ssh_allreg_mar.3610,3.32999992
vbl_ssh_allreg_mar.3611,3.31999993
vbl_ssh_allreg_mar.3612,3.32999992
vbl_ssh_allreg_mar.3613,3.32999992
vbl_ssh_allreg_mar.3614,3.3499999
vbl_ssh_allreg_mar.3615,3.3599999
vbl_ssh_allreg_mar.3616,3.38000011
vbl_ssh_allreg_mar.3617,3.4000001
vbl_ssh_allreg_mar.3618,3.43000007
vbl_ssh_allreg_mar.3619,3.45000005
vbl_ssh_allreg_mar.3620,3.48000002
vbl_ssh_allreg_mar.3621,3.5
vbl_ssh_allreg_mar.3622,3.51999998
vbl_ssh_allreg_mar.3623,3.52999997
vbl_ssh_allreg_mar.3624,3.54999995
vbl_ssh_allreg_mar.3625,3.54999995
vbl_ssh_allreg_mar.3626,3.55999994
vbl_ssh_allreg_mar.3627,3.56999993
vbl_ssh_allreg_mar.3628,3.56999993
vbl_ssh_allreg_mar.3629,3.56999993
vbl_ssh_allreg_mar.3630,3.56999993
vbl_ssh_allreg_mar.3631,3.56999993
vbl_ssh_allreg_mar.3632,3.56999993
vbl_ssh_allreg_mar.3633,3.55999994
vbl_ssh_allreg_mar.3634,3.53999996
vbl_ssh_allreg_mar.3635,3.53999996
vbl_ssh_allreg_mar.3636,3.54999995
vbl_ssh_allreg_mar.3637,3.55999994
vbl_ssh_allreg_mar.3638,3.55999994
vbl_ssh_allreg_mar.3639,3.56999993
vbl_ssh_allreg_mar.3640,3.56999993
vbl_ssh_allreg_mar.3641,3.55999994
vbl_ssh_allreg_mar.3642,3.53999996
vbl_ssh_allreg_mar.3643,3.49000001
vbl_ssh_allreg_mar.3644,3.3900001
vbl_ssh_allreg_mar.3645,3.17000008
vbl_ssh_allreg_mar.3646,1.96000004
vbl_ssh_allreg_mar.3647,2.27999997
vbl_ssh_allreg_mar.3648,2.52999997
vbl_ssh_allreg_mar.3649,2.8499999
vbl_ssh_allreg_mar.3650,2.94000006
vbl_ssh_allreg_mar.3651,2.83999991
vbl_ssh_allreg_mar.3652,2.6400001
vbl_ssh_allreg_mar.3653,2.06999993
vbl_ssh_allreg_mar.3654,2.3599999
vbl_ssh_allreg_mar.3655,2.52999997
vbl_ssh_allreg_mar.3656,2.61999989
vbl_ssh_allreg_mar.3657,2.66000009
vbl_ssh_allreg_mar.3658,2.6500001
vbl_ssh_allreg_mar.3659,2.6099999
vbl_ssh_allreg_mar.3660,2.54999995
vbl_ssh_allreg_mar.3661,2.46000004
vbl_ssh_allreg_mar.3662,2.06999993
vbl_ssh_allreg_mar.3663,2.11999989
vbl_ssh_allreg_mar.3664,2.54999995
vbl_ssh_allreg_mar.3665,2.73000002
vbl_ssh_allreg_mar.3666,2.88000011
vbl_ssh_allreg_mar.3667,2.96000004
vbl_ssh_allreg_mar.3668,3.00999999
vbl_ssh_allreg_mar.3669,3.03999996
vbl_ssh_allreg_mar.3670,3.04999995
vbl_ssh_allreg_mar.3671,3.04999995
vbl_ssh_allreg_mar.3672,2.97000003
vbl_ssh_allreg_mar.3673,2.9000001
vbl_ssh_allreg_mar.3674,2.66000009
vbl_ssh_allreg_mar.3675,2.54999995
vbl_ssh_allreg_mar.3676,2.54999995
vbl_ssh_allreg_mar.3677,2.57999992
vbl_ssh_allreg_mar.3678,2.48000002
vbl_ssh_allreg_mar.3679,1.63
vbl_ssh_allreg_mar.3680,1.75
vbl_ssh_allreg_mar.3681,1.86000001
vbl_ssh_allreg_mar.3682,1.71000004
vbl_ssh_allreg_mar.3683,1.58000004
vbl_ssh_allreg_mar.3684,1.88999999
vbl_ssh_allreg_mar.3685,1.60000002
vbl_ssh_allreg_mar.3686,0.76999998
vbl_ssh_allreg_mar.3687,1.24000001
vbl_ssh_allreg_mar.3688,1.27999997
vbl_ssh_allreg_mar.3689,1.19000006
vbl_ssh_allreg_mar.3690,1.89999998
vbl_ssh_allreg_mar.3691,2.36999989
vbl_ssh_allreg_mar.3692,2.58999991
vbl_ssh_allreg_mar.3693,2.8499999
vbl_ssh_allreg_mar.3694,2.8900001
vbl_ssh_allreg_mar.3695,2.81999993
vbl_ssh_allreg_mar.3696,2.81999993
vbl_ssh_allreg_mar.3697,2.88000011
vbl_ssh_allreg_mar.3698,2.93000007
vbl_ssh_allreg_mar.3699,2.95000005
vbl_ssh_allreg_mar.3700,2.97000003
vbl_ssh_allreg_mar.3701,2.99000001
vbl_ssh_allreg_mar.3702,3.00999999
vbl_ssh_allreg_mar.3703,3.01999998
vbl_ssh_allreg_mar.3704,3.02999997
vbl_ssh_allreg_mar.3705,3.03999996
vbl_ssh_allreg_mar.3706,3.04999995
vbl_ssh_allreg_mar.3707,3.06999993
vbl_ssh_allreg_mar.3708,3.08999991
vbl_ssh_allreg_mar.3709,3.1099999
vbl_ssh_allreg_mar.3710,3.13000011
vbl_ssh_allreg_mar.3711,3.17000008
vbl_ssh_allreg_mar.3712,3.24000001
vbl_ssh_allreg_mar.3713,3.32999992
vbl_ssh_allreg_mar.3714,3.4000001
vbl_ssh_allreg_mar.3715,3.42000008
vbl_ssh_allreg_mar.3716,3.44000006
vbl_ssh_allreg_mar.3717,3.45000005
vbl_ssh_allreg_mar.3718,3.46000004
vbl_ssh_allreg_mar.3719,3.47000003
vbl_ssh_allreg_mar.3720,3.48000002
vbl_ssh_allreg_mar.3721,3.49000001
vbl_ssh_allreg_mar.3722,3.49000001
vbl_ssh_allreg_mar.3723,3.5
vbl_ssh_allreg_mar.3724,3.5
vbl_ssh_allreg_mar.3725,3.5
vbl_ssh_allreg_mar.3726,3.5
vbl_ssh_allreg_mar.3727,3.50999999
vbl_ssh_allreg_mar.3728,3.5
vbl_ssh_allreg_mar.3729,3.5
vbl_ssh_allreg_mar.3730,3.5
vbl_ssh_allreg_mar.3731,3.5
vbl_ssh_allreg_mar.3732,3.5
vbl_ssh_allreg_mar.3733,3.5
vbl_ssh_allreg_mar.3734,3.5
vbl_ssh_allreg_mar.3735,3.49000001
vbl_ssh_allreg_mar.3736,3.5
vbl_ssh_allreg_mar.3737,3.49000001
vbl_ssh_allreg_mar.3738,3.49000001
vbl_ssh_allreg_mar.3739,3.48000002
vbl_ssh_allreg_mar.3740,3.48000002
vbl_ssh_allreg_mar.3741,3.48000002
vbl_ssh_allreg_mar.3742,3.48000002
vbl_ssh_allreg_mar.3743,3.47000003
vbl_ssh_allreg_mar.3744,3.47000003
vbl_ssh_allreg_mar.3745,3.47000003
vbl_ssh_allreg_mar.3746,3.46000004
vbl_ssh_allreg_mar.3747,3.46000004
vbl_ssh_allreg_mar.3748,3.46000004
vbl_ssh_allreg_mar.3749,3.46000004
vbl_ssh_allreg_mar.3750,3.46000004
vbl_ssh_allreg_mar.3751,3.46000004
vbl_ssh_allreg_mar.3752,3.46000004
vbl_ssh_allreg_mar.3753,3.46000004
vbl_ssh_allreg_mar.3754,3.47000003
vbl_ssh_allreg_mar.3755,3.47000003
vbl_ssh_allreg_mar.3756,3.47000003
vbl_ssh_allreg_mar.3757,3.47000003
vbl_ssh_allreg_mar.3758,3.47000003
vbl_ssh_allreg_mar.3759,3.48000002
vbl_ssh_allreg_mar.3760,3.48000002
vbl_ssh_allreg_mar.3761,3.48000002
vbl_ssh_allreg_mar.3762,3.49000001
vbl_ssh_allreg_mar.3763,3.49000001
vbl_ssh_allreg_mar.3764,3.49000001
vbl_ssh_allreg_mar.3765,3.5
vbl_ssh_allreg_mar.3766,3.5
vbl_ssh_allreg_mar.3767,3.5
vbl_ssh_allreg_mar.3768,3.50999999
vbl_ssh_allreg_mar.3769,3.50999999
vbl_ssh_allreg_mar.3770,3.51999998
vbl_ssh_allreg_mar.3771,3.45000005
vbl_ssh_allreg_mar.3772,3.45000005
vbl_ssh_allreg_mar.3773,3.45000005
vbl_ssh_allreg_mar.3774,3.45000005
vbl_ssh_allreg_mar.3775,3.45000005
vbl_ssh_allreg_mar.3776,3.46000004
vbl_ssh_allreg_mar.3777,3.46000004
vbl_ssh_allreg_mar.3778,3.46000004
vbl_ssh_allreg_mar.3779,3.46000004
vbl_ssh_allreg_mar.3780,3.46000004
vbl_ssh_allreg_mar.3781,3.46000004
vbl_ssh_allreg_mar.3782,3.46000004
vbl_ssh_allreg_mar.3783,3.45000005
vbl_ssh_allreg_mar.3784,3.45000005
vbl_ssh_allreg_mar.3785,3.45000005
vbl_ssh_allreg_mar.3786,3.44000006
vbl_ssh_allreg_mar.3787,3.44000006
vbl_ssh_allreg_mar.3788,3.43000007
vbl_ssh_allreg_mar.3789,3.42000008
vbl_ssh_allreg_mar.3790,3.41000009
vbl_ssh_allreg_mar.3791,3.4000001
vbl_ssh_allreg_mar.3792,3.3900001
vbl_ssh_allreg_mar.3793,3.38000011
vbl_ssh_allreg_mar.3794,3.36999989
vbl_ssh_allreg_mar.3795,3.3499999
vbl_ssh_allreg_mar.3796,3.33999991
vbl_ssh_allreg_mar.3797,3.32999992
vbl_ssh_allreg_mar.3798,3.30999994
vbl_ssh_allreg_mar.3799,3.29999995
vbl_ssh_allreg_mar.3800,3.29999995
vbl_ssh_allreg_mar.3801,3.28999996
vbl_ssh_allreg_mar.3802,3.28999996
vbl_ssh_allreg_mar.3803,3.29999995
vbl_ssh_allreg_mar.3804,3.30999994
vbl_ssh_allreg_mar.3805,3.32999992
vbl_ssh_allreg_mar.3806,3.3499999
vbl_ssh_allreg_mar.3807,3.36999989
vbl_ssh_allreg_mar.3808,3.4000001
vbl_ssh_allreg_mar.3809,3.43000007
vbl_ssh_allreg_mar.3810,3.46000004
vbl_ssh_allreg_mar.3811,3.48000002
vbl_ssh_allreg_mar.3812,3.5
vbl_ssh_allreg_mar.3813,3.51999998
vbl_ssh_allreg_mar.3814,3.53999996
vbl_ssh_allreg_mar.3815,3.53999996
vbl_ssh_allreg_mar.3816,3.54999995
vbl_ssh_allreg_mar.3817,3.55999994
vbl_ssh_allreg_mar.3818,3.55999994
vbl_ssh_allreg_mar.3819,3.55999994
vbl_ssh_allreg_mar.3820,3.55999994
vbl_ssh_allreg_mar.3821,3.55999994
vbl_ssh_allreg_mar.3822,3.54999995
vbl_ssh_allreg_mar.3823,3.54999995
vbl_ssh_allreg_mar.3824,3.53999996
vbl_ssh_allreg_mar.3825,3.50999999
vbl_ssh_allreg_mar.3826,3.51999998
vbl_ssh_allreg_mar.3827,3.51999998
vbl_ssh_allreg_mar.3828,3.52999997
vbl_ssh_allreg_mar.3829,3.53999996
vbl_ssh_allreg_mar.3830,3.54999995
vbl_ssh_allreg_mar.3831,3.53999996
vbl_ssh_allreg_mar.3832,3.52999997
vbl_ssh_allreg_mar.3833,3.48000002
vbl_ssh_allreg_mar.3834,3.3900001
vbl_ssh_allreg_mar.3835,3.23000002
vbl_ssh_allreg_mar.3836,2.3900001
vbl_ssh_allreg_mar.3837,1.92999995
vbl_ssh_allreg_mar.3838,2.5999999
vbl_ssh_allreg_mar.3839,2.79999995
vbl_ssh_allreg_mar.3840,2.67000008
vbl_ssh_allreg_mar.3841,2.47000003
vbl_ssh_allreg_mar.3842,1.80999994
vbl_ssh_allreg_mar.3843,2.06999993
vbl_ssh_allreg_mar.3844,2.33999991
vbl_ssh_allreg_mar.3845,2.55999994
vbl_ssh_allreg_mar.3846,2.68000007
vbl_ssh_allreg_mar.3847,2.70000005
vbl_ssh_allreg_mar.3848,2.68000007
vbl_ssh_allreg_mar.3849,2.6099999
vbl_ssh_allreg_mar.3850,2.3900001
vbl_ssh_allreg_mar.3851,2.3599999
vbl_ssh_allreg_mar.3852,2.6500001
vbl_ssh_allreg_mar.3853,2.83999991
vbl_ssh_allreg_mar.3854,2.92000008
vbl_ssh_allreg_mar.3855,2.98000002
vbl_ssh_allreg_mar.3856,3.00999999
vbl_ssh_allreg_mar.3857,3.02999997
vbl_ssh_allreg_mar.3858,3.02999997
vbl_ssh_allreg_mar.3859,2.99000001
vbl_ssh_allreg_mar.3860,2.94000006
vbl_ssh_allreg_mar.3861,2.8499999
vbl_ssh_allreg_mar.3862,2.70000005
vbl_ssh_allreg_mar.3863,2.6500001
vbl_ssh_allreg_mar.3864,2.6500001
vbl_ssh_allreg_mar.3865,2.6500001
vbl_ssh_allreg_mar.3866,2.18000007
vbl_ssh_allreg_mar.3867,2.02999997
vbl_ssh_allreg_mar.3868,2.00999999
vbl_ssh_allreg_mar.3869,2.03999996
vbl_ssh_allreg_mar.3870,2.00999999
vbl_ssh_allreg_mar.3871,2.06999993
vbl_ssh_allreg_mar.3872,1.98000002
vbl_ssh_allreg_mar.3873,1.82000005
vbl_ssh_allreg_mar.3874,2
vbl_ssh_allreg_mar.3875,1.86000001
vbl_ssh_allreg_mar.3876,1.50999999
vbl_ssh_allreg_mar.3877,1.51999998
vbl_ssh_allreg_mar.3878,1.25999999
vbl_ssh_allreg_mar.3879,1.13999999
vbl_ssh_allreg_mar.3880,1.88999999
vbl_ssh_allreg_mar.3881,2.16000009
vbl_ssh_allreg_mar.3882,2.57999992
vbl_ssh_allreg_mar.3883,2.76999998
vbl_ssh_allreg_mar.3884,2.63000011
vbl_ssh_allreg_mar.3885,2.6400001
vbl_ssh_allreg_mar.3886,2.69000006
vbl_ssh_allreg_mar.3887,2.73000002
vbl_ssh_allreg_mar.3888,2.75
vbl_ssh_allreg_mar.3889,2.76999998
vbl_ssh_allreg_mar.3890,2.78999996
vbl_ssh_allreg_mar.3891,2.83999991
vbl_ssh_allreg_mar.3892,2.86999989
vbl_ssh_allreg_mar.3893,2.88000011
vbl_ssh_allreg_mar.3894,2.86999989
vbl_ssh_allreg_mar.3895,2.88000011
vbl_ssh_allreg_mar.3896,2.88000011
vbl_ssh_allreg_mar.3897,2.8900001
vbl_ssh_allreg_mar.3898,2.92000008
vbl_ssh_allreg_mar.3899,2.98000002
vbl_ssh_allreg_mar.3900,3.01999998
vbl_ssh_allreg_mar.3901,3.11999989
vbl_ssh_allreg_mar.3902,3.26999998
vbl_ssh_allreg_mar.3903,3.36999989
vbl_ssh_allreg_mar.3904,3.3900001
vbl_ssh_allreg_mar.3905,3.4000001
vbl_ssh_allreg_mar.3906,3.41000009
vbl_ssh_allreg_mar.3907,3.44000006
vbl_ssh_allreg_mar.3908,3.45000005
vbl_ssh_allreg_mar.3909,3.46000004
vbl_ssh_allreg_mar.3910,3.47000003
vbl_ssh_allreg_mar.3911,3.48000002
vbl_ssh_allreg_mar.3912,3.48000002
vbl_ssh_allreg_mar.3913,3.49000001
vbl_ssh_allreg_mar.3914,3.49000001
vbl_ssh_allreg_mar.3915,3.49000001
vbl_ssh_allreg_mar.3916,3.49000001
vbl_ssh_allreg_mar.3917,3.48000002
vbl_ssh_allreg_mar.3918,3.48000002
vbl_ssh_allreg_mar.3919,3.48000002
vbl_ssh_allreg_mar.3920,3.48000002
vbl_ssh_allreg_mar.3921,3.48000002
vbl_ssh_allreg_mar.3922,3.48000002
vbl_ssh_allreg_mar.3923,3.48000002
vbl_ssh_allreg_mar.3924,3.48000002
vbl_ssh_allreg_mar.3925,3.48000002
vbl_ssh_allreg_mar.3926,3.48000002
vbl_ssh_allreg_mar.3927,3.47000003
vbl_ssh_allreg_mar.3928,3.47000003
vbl_ssh_allreg_mar.3929,3.46000004
vbl_ssh_allreg_mar.3930,3.46000004
vbl_ssh_allreg_mar.3931,3.46000004
vbl_ssh_allreg_mar.3932,3.45000005
vbl_ssh_allreg_mar.3933,3.45000005
vbl_ssh_allreg_mar.3934,3.45000005
vbl_ssh_allreg_mar.3935,3.45000005
vbl_ssh_allreg_mar.3936,3.44000006
vbl_ssh_allreg_mar.3937,3.44000006
vbl_ssh_allreg_mar.3938,3.44000006
vbl_ssh_allreg_mar.3939,3.44000006
vbl_ssh_allreg_mar.3940,3.44000006
vbl_ssh_allreg_mar.3941,3.45000005
vbl_ssh_allreg_mar.3942,3.45000005
vbl_ssh_allreg_mar.3943,3.45000005
vbl_ssh_allreg_mar.3944,3.45000005
vbl_ssh_allreg_mar.3945,3.45000005
vbl_ssh_allreg_mar.3946,3.45000005
vbl_ssh_allreg_mar.3947,3.46000004
vbl_ssh_allreg_mar.3948,3.46000004
vbl_ssh_allreg_mar.3949,3.46000004
vbl_ssh_allreg_mar.3950,3.47000003
vbl_ssh_allreg_mar.3951,3.47000003
vbl_ssh_allreg_mar.3952,3.47000003
vbl_ssh_allreg_mar.3953,3.48000002
vbl_ssh_allreg_mar.3954,3.48000002
vbl_ssh_allreg_mar.3955,3.49000001
vbl_ssh_allreg_mar.3956,3.49000001
vbl_ssh_allreg_mar.3957,3.49000001
vbl_ssh_allreg_mar.3958,3.5
vbl_ssh_allreg_mar.3959,3.50999999
vbl_ssh_allreg_mar.3960,3.50999999
vbl_ssh_allreg_mar.3961,3.45000005
vbl_ssh_allreg_mar.3962,3.45000005
vbl_ssh_allreg_mar.3963,3.45000005
vbl_ssh_allreg_mar.3964,3.45000005
vbl_ssh_allreg_mar.3965,3.45000005
vbl_ssh_allreg_mar.3966,3.46000004
vbl_ssh_allreg_mar.3967,3.46000004
vbl_ssh_allreg_mar.3968,3.46000004
vbl_ssh_allreg_mar.3969,3.46000004
vbl_ssh_allreg_mar.3970,3.46000004
vbl_ssh_allreg_mar.3971,3.45000005
vbl_ssh_allreg_mar.3972,3.45000005
vbl_ssh_allreg_mar.3973,3.45000005
vbl_ssh_allreg_mar.3974,3.44000006
vbl_ssh_allreg_mar.3975,3.44000006
vbl_ssh_allreg_mar.3976,3.43000007
vbl_ssh_allreg_mar.3977,3.43000007
vbl_ssh_allreg_mar.3978,3.42000008
vbl_ssh_allreg_mar.3979,3.41000009
vbl_ssh_allreg_mar.3980,3.4000001
vbl_ssh_allreg_mar.3981,3.3900001
vbl_ssh_allreg_mar.3982,3.36999989
vbl_ssh_allreg_mar.3983,3.3599999
vbl_ssh_allreg_mar.3984,3.33999991
vbl_ssh_allreg_mar.3985,3.32999992
vbl_ssh_allreg_mar.3986,3.30999994
vbl_ssh_allreg_mar.3987,3.28999996
vbl_ssh_allreg_mar.3988,3.27999997
vbl_ssh_allreg_mar.3989,3.26999998
vbl_ssh_allreg_mar.3990,3.25999999
vbl_ssh_allreg_mar.3991,3.25999999
vbl_ssh_allreg_mar.3992,3.25999999
vbl_ssh_allreg_mar.3993,3.26999998
vbl_ssh_allreg_mar.3994,3.28999996
vbl_ssh_allreg_mar.3995,3.30999994
vbl_ssh_allreg_mar.3996,3.33999991
vbl_ssh_allreg_mar.3997,3.36999989
vbl_ssh_allreg_mar.3998,3.4000001
vbl_ssh_allreg_mar.3999,3.43000007
vbl_ssh_allreg_mar.4000,3.46000004
vbl_ssh_allreg_mar.4001,3.49000001
vbl_ssh_allreg_mar.4002,3.50999999
vbl_ssh_allreg_mar.4003,3.52999997
vbl_ssh_allreg_mar.4004,3.53999996
vbl_ssh_allreg_mar.4005,3.53999996
vbl_ssh_allreg_mar.4006,3.54999995
vbl_ssh_allreg_mar.4007,3.54999995
vbl_ssh_allreg_mar.4008,3.54999995
vbl_ssh_allreg_mar.4009,3.54999995
vbl_ssh_allreg_mar.4010,3.53999996
vbl_ssh_allreg_mar.4011,3.53999996
vbl_ssh_allreg_mar.4012,3.52999997
vbl_ssh_allreg_mar.4013,3.51999998
vbl_ssh_allreg_mar.4014,3.50999999
vbl_ssh_allreg_mar.4015,3.5
vbl_ssh_allreg_mar.4016,3.48000002
vbl_ssh_allreg_mar.4017,3.49000001
vbl_ssh_allreg_mar.4018,3.50999999
vbl_ssh_allreg_mar.4019,3.50999999
vbl_ssh_allreg_mar.4020,3.5
vbl_ssh_allreg_mar.4021,3.51999998
vbl_ssh_allreg_mar.4022,3.49000001
vbl_ssh_allreg_mar.4023,3.42000008
vbl_ssh_allreg_mar.4024,3.27999997
vbl_ssh_allreg_mar.4025,2.83999991
vbl_ssh_allreg_mar.4026,2.18000007
vbl_ssh_allreg_mar.4027,1.72000003
vbl_ssh_allreg_mar.4028,2.48000002
vbl_ssh_allreg_mar.4029,2.70000005
vbl_ssh_allreg_mar.4030,2.57999992
vbl_ssh_allreg_mar.4031,2.3599999
vbl_ssh_allreg_mar.4032,2.26999998
vbl_ssh_allreg_mar.4033,2.3499999
vbl_ssh_allreg_mar.4034,2.49000001
vbl_ssh_allreg_mar.4035,2.58999991
vbl_ssh_allreg_mar.4036,2.68000007
vbl_ssh_allreg_mar.4037,2.72000003
vbl_ssh_allreg_mar.4038,2.71000004
vbl_ssh_allreg_mar.4039,2.6500001
vbl_ssh_allreg_mar.4040,2.47000003
vbl_ssh_allreg_mar.4041,1.87
vbl_ssh_allreg_mar.4042,2.3599999
vbl_ssh_allreg_mar.4043,2.6500001
vbl_ssh_allreg_mar.4044,2.81999993
vbl_ssh_allreg_mar.4045,2.9000001
vbl_ssh_allreg_mar.4046,2.96000004
vbl_ssh_allreg_mar.4047,2.99000001
vbl_ssh_allreg_mar.4048,3.00999999
vbl_ssh_allreg_mar.4049,3.01999998
vbl_ssh_allreg_mar.4050,3
vbl_ssh_allreg_mar.4051,2.96000004
vbl_ssh_allreg_mar.4052,2.88000011
vbl_ssh_allreg_mar.4053,2.81999993
vbl_ssh_allreg_mar.4054,2.75999999
vbl_ssh_allreg_mar.4055,2.71000004
vbl_ssh_allreg_mar.4056,2.68000007
vbl_ssh_allreg_mar.4057,2.41000009
vbl_ssh_allreg_mar.4058,2.26999998
vbl_ssh_allreg_mar.4059,2.21000004
vbl_ssh_allreg_mar.4060,2.19000006
vbl_ssh_allreg_mar.4061,2.18000007
vbl_ssh_allreg_mar.4062,2.19000006
vbl_ssh_allreg_mar.4063,2.23000002
vbl_ssh_allreg_mar.4064,2.16000009
vbl_ssh_allreg_mar.4065,2.0999999
vbl_ssh_allreg_mar.4066,2.29999995
vbl_ssh_allreg_mar.4067,2.20000005
vbl_ssh_allreg_mar.4068,2.02999997
vbl_ssh_allreg_mar.4069,1.91999996
vbl_ssh_allreg_mar.4070,1.88
vbl_ssh_allreg_mar.4071,1.75999999
vbl_ssh_allreg_mar.4072,1.45000005
vbl_ssh_allreg_mar.4073,1.01999998
vbl_ssh_allreg_mar.4074,1.74000001
vbl_ssh_allreg_mar.4075,1.89999998
vbl_ssh_allreg_mar.4076,2.32999992
vbl_ssh_allreg_mar.4077,2.50999999
vbl_ssh_allreg_mar.4078,2.31999993
vbl_ssh_allreg_mar.4079,2.31999993
vbl_ssh_allreg_mar.4080,2.32999992
vbl_ssh_allreg_mar.4081,2.32999992
vbl_ssh_allreg_mar.4082,2.28999996
vbl_ssh_allreg_mar.4083,2.26999998
vbl_ssh_allreg_mar.4084,2.32999992
vbl_ssh_allreg_mar.4085,2.49000001
vbl_ssh_allreg_mar.4086,2.61999989
vbl_ssh_allreg_mar.4087,2.71000004
vbl_ssh_allreg_mar.4088,2.66000009
vbl_ssh_allreg_mar.4089,2.61999989
vbl_ssh_allreg_mar.4090,2.61999989
vbl_ssh_allreg_mar.4091,2.57999992
vbl_ssh_allreg_mar.4092,2.53999996
vbl_ssh_allreg_mar.4093,2.57999992
vbl_ssh_allreg_mar.4094,2.73000002
vbl_ssh_allreg_mar.4095,2.91000009
vbl_ssh_allreg_mar.4096,3.0999999
vbl_ssh_allreg_mar.4097,3.21000004
vbl_ssh_allreg_mar.4098,3.25999999
vbl_ssh_allreg_mar.4099,3.29999995
vbl_ssh_allreg_mar.4100,3.33999991
vbl_ssh_allreg_mar.4101,3.38000011
vbl_ssh_allreg_mar.4102,3.4000001
vbl_ssh_allreg_mar.4103,3.42000008
vbl_ssh_allreg_mar.4104,3.44000006
vbl_ssh_allreg_mar.4105,3.45000005
vbl_ssh_allreg_mar.4106,3.46000004
vbl_ssh_allreg_mar.4107,3.47000003
vbl_ssh_allreg_mar.4108,3.47000003
vbl_ssh_allreg_mar.4109,3.46000004
vbl_ssh_allreg_mar.4110,3.47000003
vbl_ssh_allreg_mar.4111,3.46000004
vbl_ssh_allreg_mar.4112,3.46000004
vbl_ssh_allreg_mar.4113,3.46000004
vbl_ssh_allreg_mar.4114,3.46000004
vbl_ssh_allreg_mar.4115,3.46000004
