FID,sep_ssh
vbl_ssh_allreg_sep.17671,1.75
vbl_ssh_allreg_sep.17672,1.74000001
vbl_ssh_allreg_sep.17673,1.73000002
vbl_ssh_allreg_sep.17674,1.73000002
vbl_ssh_allreg_sep.17675,1.72000003
vbl_ssh_allreg_sep.17676,1.72000003
vbl_ssh_allreg_sep.17677,1.71000004
vbl_ssh_allreg_sep.17678,1.70000005
vbl_ssh_allreg_sep.17679,1.69000006
vbl_ssh_allreg_sep.17680,1.67999995
vbl_ssh_allreg_sep.17681,1.66999996
vbl_ssh_allreg_sep.17682,1.66999996
vbl_ssh_allreg_sep.17683,1.65999997
vbl_ssh_allreg_sep.17684,1.64999998
vbl_ssh_allreg_sep.17685,1.63999999
vbl_ssh_allreg_sep.17686,1.63999999
vbl_ssh_allreg_sep.17687,1.63
vbl_ssh_allreg_sep.17688,1.63
vbl_ssh_allreg_sep.17689,1.62
vbl_ssh_allreg_sep.17690,1.62
vbl_ssh_allreg_sep.17691,1.61000001
vbl_ssh_allreg_sep.17692,1.59000003
vbl_ssh_allreg_sep.17693,1.59000003
vbl_ssh_allreg_sep.17694,1.59000003
vbl_ssh_allreg_sep.17695,1.78999996
vbl_ssh_allreg_sep.17696,1.78999996
vbl_ssh_allreg_sep.17697,1.78999996
vbl_ssh_allreg_sep.17698,1.78999996
vbl_ssh_allreg_sep.17699,1.78999996
vbl_ssh_allreg_sep.17700,1.78999996
vbl_ssh_allreg_sep.17701,1.78999996
vbl_ssh_allreg_sep.17702,1.78999996
vbl_ssh_allreg_sep.17703,1.78999996
vbl_ssh_allreg_sep.17704,1.78999996
vbl_ssh_allreg_sep.17705,1.78999996
vbl_ssh_allreg_sep.17706,1.78999996
vbl_ssh_allreg_sep.17707,1.78999996
vbl_ssh_allreg_sep.17708,1.78999996
vbl_ssh_allreg_sep.17709,1.78999996
vbl_ssh_allreg_sep.17710,1.77999997
vbl_ssh_allreg_sep.17711,1.77999997
vbl_ssh_allreg_sep.17712,1.77999997
vbl_ssh_allreg_sep.17713,1.77999997
vbl_ssh_allreg_sep.17714,1.76999998
vbl_ssh_allreg_sep.17715,1.76999998
vbl_ssh_allreg_sep.17716,1.76999998
vbl_ssh_allreg_sep.17717,1.75999999
vbl_ssh_allreg_sep.17718,1.75999999
vbl_ssh_allreg_sep.17719,1.75
vbl_ssh_allreg_sep.17720,1.75
vbl_ssh_allreg_sep.17721,1.74000001
vbl_ssh_allreg_sep.17722,1.74000001
vbl_ssh_allreg_sep.17723,1.74000001
vbl_ssh_allreg_sep.17724,1.73000002
vbl_ssh_allreg_sep.17725,1.72000003
vbl_ssh_allreg_sep.17726,1.72000003
vbl_ssh_allreg_sep.17727,1.71000004
vbl_ssh_allreg_sep.17728,1.71000004
vbl_ssh_allreg_sep.17729,1.70000005
vbl_ssh_allreg_sep.17730,1.69000006
vbl_ssh_allreg_sep.17731,1.67999995
vbl_ssh_allreg_sep.17732,1.66999996
vbl_ssh_allreg_sep.17733,1.65999997
vbl_ssh_allreg_sep.17734,1.65999997
vbl_ssh_allreg_sep.17735,1.64999998
vbl_ssh_allreg_sep.17736,1.63
vbl_ssh_allreg_sep.17737,1.63
vbl_ssh_allreg_sep.17738,1.62
vbl_ssh_allreg_sep.17739,1.62
vbl_ssh_allreg_sep.17740,1.62
vbl_ssh_allreg_sep.17741,1.62
vbl_ssh_allreg_sep.17742,1.61000001
vbl_ssh_allreg_sep.17743,1.60000002
vbl_ssh_allreg_sep.17744,1.58000004
vbl_ssh_allreg_sep.17745,1.57000005
vbl_ssh_allreg_sep.17746,1.55999994
vbl_ssh_allreg_sep.17747,1.78999996
vbl_ssh_allreg_sep.17748,1.77999997
vbl_ssh_allreg_sep.17749,1.77999997
vbl_ssh_allreg_sep.17750,1.77999997
vbl_ssh_allreg_sep.17751,1.77999997
vbl_ssh_allreg_sep.17752,1.77999997
vbl_ssh_allreg_sep.17753,1.77999997
vbl_ssh_allreg_sep.17754,1.77999997
vbl_ssh_allreg_sep.17755,1.77999997
vbl_ssh_allreg_sep.17756,1.77999997
vbl_ssh_allreg_sep.17757,1.77999997
vbl_ssh_allreg_sep.17758,1.77999997
vbl_ssh_allreg_sep.17759,1.77999997
vbl_ssh_allreg_sep.17760,1.77999997
vbl_ssh_allreg_sep.17761,1.76999998
vbl_ssh_allreg_sep.17762,1.76999998
vbl_ssh_allreg_sep.17763,1.76999998
vbl_ssh_allreg_sep.17764,1.76999998
vbl_ssh_allreg_sep.17765,1.75999999
vbl_ssh_allreg_sep.17766,1.75999999
vbl_ssh_allreg_sep.17767,1.75999999
vbl_ssh_allreg_sep.17768,1.75999999
vbl_ssh_allreg_sep.17769,1.75
vbl_ssh_allreg_sep.17770,1.74000001
vbl_ssh_allreg_sep.17771,1.74000001
vbl_ssh_allreg_sep.17772,1.74000001
vbl_ssh_allreg_sep.17773,1.74000001
vbl_ssh_allreg_sep.17774,1.73000002
vbl_ssh_allreg_sep.17775,1.72000003
vbl_ssh_allreg_sep.17776,1.72000003
vbl_ssh_allreg_sep.17777,1.71000004
vbl_ssh_allreg_sep.17778,1.70000005
vbl_ssh_allreg_sep.17779,1.70000005
vbl_ssh_allreg_sep.17780,1.69000006
vbl_ssh_allreg_sep.17781,1.67999995
vbl_ssh_allreg_sep.17782,1.67999995
vbl_ssh_allreg_sep.17783,1.65999997
vbl_ssh_allreg_sep.17784,1.65999997
vbl_ssh_allreg_sep.17785,1.64999998
vbl_ssh_allreg_sep.17786,1.63
vbl_ssh_allreg_sep.17787,1.62
vbl_ssh_allreg_sep.17788,1.61000001
vbl_ssh_allreg_sep.17789,1.61000001
vbl_ssh_allreg_sep.17790,1.60000002
vbl_ssh_allreg_sep.17791,1.61000001
vbl_ssh_allreg_sep.17792,1.60000002
vbl_ssh_allreg_sep.17793,1.60000002
vbl_ssh_allreg_sep.17794,1.59000003
vbl_ssh_allreg_sep.17795,1.55999994
vbl_ssh_allreg_sep.17796,1.53999996
vbl_ssh_allreg_sep.17797,1.53999996
vbl_ssh_allreg_sep.17798,1.77999997
vbl_ssh_allreg_sep.17799,1.77999997
vbl_ssh_allreg_sep.17800,1.76999998
vbl_ssh_allreg_sep.17801,1.76999998
vbl_ssh_allreg_sep.17802,1.76999998
vbl_ssh_allreg_sep.17803,1.76999998
vbl_ssh_allreg_sep.17804,1.76999998
vbl_ssh_allreg_sep.17805,1.76999998
vbl_ssh_allreg_sep.17806,1.76999998
vbl_ssh_allreg_sep.17807,1.76999998
vbl_ssh_allreg_sep.17808,1.76999998
vbl_ssh_allreg_sep.17809,1.76999998
vbl_ssh_allreg_sep.17810,1.76999998
vbl_ssh_allreg_sep.17811,1.76999998
vbl_ssh_allreg_sep.17812,1.75999999
vbl_ssh_allreg_sep.17813,1.75999999
vbl_ssh_allreg_sep.17814,1.75999999
vbl_ssh_allreg_sep.17815,1.75
vbl_ssh_allreg_sep.17816,1.75
vbl_ssh_allreg_sep.17817,1.75
vbl_ssh_allreg_sep.17818,1.75
vbl_ssh_allreg_sep.17819,1.74000001
vbl_ssh_allreg_sep.17820,1.74000001
vbl_ssh_allreg_sep.17821,1.73000002
vbl_ssh_allreg_sep.17822,1.73000002
vbl_ssh_allreg_sep.17823,1.73000002
vbl_ssh_allreg_sep.17824,1.72000003
vbl_ssh_allreg_sep.17825,1.72000003
vbl_ssh_allreg_sep.17826,1.71000004
vbl_ssh_allreg_sep.17827,1.70000005
vbl_ssh_allreg_sep.17828,1.69000006
vbl_ssh_allreg_sep.17829,1.69000006
vbl_ssh_allreg_sep.17830,1.67999995
vbl_ssh_allreg_sep.17831,1.67999995
vbl_ssh_allreg_sep.17832,1.66999996
vbl_ssh_allreg_sep.17833,1.64999998
vbl_ssh_allreg_sep.17834,1.63999999
vbl_ssh_allreg_sep.17835,1.63
vbl_ssh_allreg_sep.17836,1.62
vbl_ssh_allreg_sep.17837,1.61000001
vbl_ssh_allreg_sep.17838,1.60000002
vbl_ssh_allreg_sep.17839,1.59000003
vbl_ssh_allreg_sep.17840,1.59000003
vbl_ssh_allreg_sep.17841,1.59000003
vbl_ssh_allreg_sep.17842,1.59000003
vbl_ssh_allreg_sep.17843,1.59000003
vbl_ssh_allreg_sep.17844,1.57000005
vbl_ssh_allreg_sep.17845,1.54999995
vbl_ssh_allreg_sep.17846,1.51999998
vbl_ssh_allreg_sep.17847,1.76999998
vbl_ssh_allreg_sep.17848,1.76999998
vbl_ssh_allreg_sep.17849,1.76999998
vbl_ssh_allreg_sep.17850,1.75999999
vbl_ssh_allreg_sep.17851,1.75999999
vbl_ssh_allreg_sep.17852,1.75999999
vbl_ssh_allreg_sep.17853,1.76999998
vbl_ssh_allreg_sep.17854,1.76999998
vbl_ssh_allreg_sep.17855,1.75999999
vbl_ssh_allreg_sep.17856,1.75999999
vbl_ssh_allreg_sep.17857,1.75999999
vbl_ssh_allreg_sep.17858,1.75999999
vbl_ssh_allreg_sep.17859,1.75999999
vbl_ssh_allreg_sep.17860,1.75
vbl_ssh_allreg_sep.17861,1.75
vbl_ssh_allreg_sep.17862,1.75
vbl_ssh_allreg_sep.17863,1.75
vbl_ssh_allreg_sep.17864,1.74000001
vbl_ssh_allreg_sep.17865,1.74000001
vbl_ssh_allreg_sep.17866,1.74000001
vbl_ssh_allreg_sep.17867,1.74000001
vbl_ssh_allreg_sep.17868,1.73000002
vbl_ssh_allreg_sep.17869,1.72000003
vbl_ssh_allreg_sep.17870,1.72000003
vbl_ssh_allreg_sep.17871,1.72000003
vbl_ssh_allreg_sep.17872,1.71000004
vbl_ssh_allreg_sep.17873,1.71000004
vbl_ssh_allreg_sep.17874,1.70000005
vbl_ssh_allreg_sep.17875,1.70000005
vbl_ssh_allreg_sep.17876,1.69000006
vbl_ssh_allreg_sep.17877,1.67999995
vbl_ssh_allreg_sep.17878,1.67999995
vbl_ssh_allreg_sep.17879,1.66999996
vbl_ssh_allreg_sep.17880,1.65999997
vbl_ssh_allreg_sep.17881,1.64999998
vbl_ssh_allreg_sep.17882,1.63
vbl_ssh_allreg_sep.17883,1.62
vbl_ssh_allreg_sep.17884,1.61000001
vbl_ssh_allreg_sep.17885,1.60000002
vbl_ssh_allreg_sep.17886,1.60000002
vbl_ssh_allreg_sep.17887,1.59000003
vbl_ssh_allreg_sep.17888,1.59000003
vbl_ssh_allreg_sep.17889,1.59000003
vbl_ssh_allreg_sep.17890,1.58000004
vbl_ssh_allreg_sep.17891,1.57000005
vbl_ssh_allreg_sep.17892,1.55999994
vbl_ssh_allreg_sep.17893,1.53999996
vbl_ssh_allreg_sep.17894,1.50999999
vbl_ssh_allreg_sep.17895,1.75999999
vbl_ssh_allreg_sep.17896,1.75999999
vbl_ssh_allreg_sep.17897,1.75999999
vbl_ssh_allreg_sep.17898,1.75999999
vbl_ssh_allreg_sep.17899,1.75
vbl_ssh_allreg_sep.17900,1.75999999
vbl_ssh_allreg_sep.17901,1.75999999
vbl_ssh_allreg_sep.17902,1.75
vbl_ssh_allreg_sep.17903,1.75
vbl_ssh_allreg_sep.17904,1.75
vbl_ssh_allreg_sep.17905,1.75
vbl_ssh_allreg_sep.17906,1.75
vbl_ssh_allreg_sep.17907,1.74000001
vbl_ssh_allreg_sep.17908,1.74000001
vbl_ssh_allreg_sep.17909,1.74000001
vbl_ssh_allreg_sep.17910,1.74000001
vbl_ssh_allreg_sep.17911,1.74000001
vbl_ssh_allreg_sep.17912,1.73000002
vbl_ssh_allreg_sep.17913,1.73000002
vbl_ssh_allreg_sep.17914,1.73000002
vbl_ssh_allreg_sep.17915,1.72000003
vbl_ssh_allreg_sep.17916,1.72000003
vbl_ssh_allreg_sep.17917,1.71000004
vbl_ssh_allreg_sep.17918,1.71000004
vbl_ssh_allreg_sep.17919,1.71000004
vbl_ssh_allreg_sep.17920,1.70000005
vbl_ssh_allreg_sep.17921,1.70000005
vbl_ssh_allreg_sep.17922,1.69000006
vbl_ssh_allreg_sep.17923,1.67999995
vbl_ssh_allreg_sep.17924,1.66999996
vbl_ssh_allreg_sep.17925,1.66999996
vbl_ssh_allreg_sep.17926,1.65999997
vbl_ssh_allreg_sep.17927,1.64999998
vbl_ssh_allreg_sep.17928,1.63999999
vbl_ssh_allreg_sep.17929,1.63
vbl_ssh_allreg_sep.17930,1.62
vbl_ssh_allreg_sep.17931,1.61000001
vbl_ssh_allreg_sep.17932,1.60000002
vbl_ssh_allreg_sep.17933,1.60000002
vbl_ssh_allreg_sep.17934,1.59000003
vbl_ssh_allreg_sep.17935,1.58000004
vbl_ssh_allreg_sep.17936,1.57000005
vbl_ssh_allreg_sep.17937,1.55999994
vbl_ssh_allreg_sep.17938,1.55999994
vbl_ssh_allreg_sep.17939,1.54999995
vbl_ssh_allreg_sep.17940,1.52999997
vbl_ssh_allreg_sep.17941,1.75
vbl_ssh_allreg_sep.17942,1.75
vbl_ssh_allreg_sep.17943,1.75
vbl_ssh_allreg_sep.17944,1.75
vbl_ssh_allreg_sep.17945,1.75
vbl_ssh_allreg_sep.17946,1.75
vbl_ssh_allreg_sep.17947,1.74000001
vbl_ssh_allreg_sep.17948,1.74000001
vbl_ssh_allreg_sep.17949,1.74000001
vbl_ssh_allreg_sep.17950,1.74000001
vbl_ssh_allreg_sep.17951,1.74000001
vbl_ssh_allreg_sep.17952,1.73000002
vbl_ssh_allreg_sep.17953,1.73000002
vbl_ssh_allreg_sep.17954,1.73000002
vbl_ssh_allreg_sep.17955,1.73000002
vbl_ssh_allreg_sep.17956,1.73000002
vbl_ssh_allreg_sep.17957,1.72000003
vbl_ssh_allreg_sep.17958,1.72000003
vbl_ssh_allreg_sep.17959,1.72000003
vbl_ssh_allreg_sep.17960,1.71000004
vbl_ssh_allreg_sep.17961,1.71000004
vbl_ssh_allreg_sep.17962,1.70000005
vbl_ssh_allreg_sep.17963,1.70000005
vbl_ssh_allreg_sep.17964,1.70000005
vbl_ssh_allreg_sep.17965,1.69000006
vbl_ssh_allreg_sep.17966,1.67999995
vbl_ssh_allreg_sep.17967,1.66999996
vbl_ssh_allreg_sep.17968,1.66999996
vbl_ssh_allreg_sep.17969,1.65999997
vbl_ssh_allreg_sep.17970,1.64999998
vbl_ssh_allreg_sep.17971,1.64999998
vbl_ssh_allreg_sep.17972,1.63999999
vbl_ssh_allreg_sep.17973,1.63
vbl_ssh_allreg_sep.17974,1.62
vbl_ssh_allreg_sep.17975,1.61000001
vbl_ssh_allreg_sep.17976,1.60000002
vbl_ssh_allreg_sep.17977,1.59000003
vbl_ssh_allreg_sep.17978,1.59000003
vbl_ssh_allreg_sep.17979,1.57000005
vbl_ssh_allreg_sep.17980,1.55999994
vbl_ssh_allreg_sep.17981,1.55999994
vbl_ssh_allreg_sep.17982,1.54999995
vbl_ssh_allreg_sep.17983,1.54999995
vbl_ssh_allreg_sep.17984,1.52999997
vbl_ssh_allreg_sep.17985,1.74000001
vbl_ssh_allreg_sep.17986,1.74000001
vbl_ssh_allreg_sep.17987,1.74000001
vbl_ssh_allreg_sep.17988,1.74000001
vbl_ssh_allreg_sep.17989,1.74000001
vbl_ssh_allreg_sep.17990,1.74000001
vbl_ssh_allreg_sep.17991,1.73000002
vbl_ssh_allreg_sep.17992,1.73000002
vbl_ssh_allreg_sep.17993,1.73000002
vbl_ssh_allreg_sep.17994,1.73000002
vbl_ssh_allreg_sep.17995,1.72000003
vbl_ssh_allreg_sep.17996,1.72000003
vbl_ssh_allreg_sep.17997,1.72000003
vbl_ssh_allreg_sep.17998,1.72000003
vbl_ssh_allreg_sep.17999,1.72000003
vbl_ssh_allreg_sep.18000,1.72000003
vbl_ssh_allreg_sep.18001,1.71000004
vbl_ssh_allreg_sep.18002,1.71000004
vbl_ssh_allreg_sep.18003,1.71000004
vbl_ssh_allreg_sep.18004,1.71000004
vbl_ssh_allreg_sep.18005,1.70000005
vbl_ssh_allreg_sep.18006,1.70000005
vbl_ssh_allreg_sep.18007,1.69000006
vbl_ssh_allreg_sep.18008,1.67999995
vbl_ssh_allreg_sep.18009,1.67999995
vbl_ssh_allreg_sep.18010,1.66999996
vbl_ssh_allreg_sep.18011,1.65999997
vbl_ssh_allreg_sep.18012,1.64999998
vbl_ssh_allreg_sep.18013,1.64999998
vbl_ssh_allreg_sep.18014,1.63999999
vbl_ssh_allreg_sep.18015,1.63
vbl_ssh_allreg_sep.18016,1.62
vbl_ssh_allreg_sep.18017,1.61000001
vbl_ssh_allreg_sep.18018,1.60000002
vbl_ssh_allreg_sep.18019,1.59000003
vbl_ssh_allreg_sep.18020,1.58000004
vbl_ssh_allreg_sep.18021,1.57000005
vbl_ssh_allreg_sep.18022,1.78999996
vbl_ssh_allreg_sep.18023,1.78999996
vbl_ssh_allreg_sep.18024,1.82000005
vbl_ssh_allreg_sep.18025,1.80999994
vbl_ssh_allreg_sep.18026,1.80999994
vbl_ssh_allreg_sep.18027,1.80999994
vbl_ssh_allreg_sep.18028,1.79999995
vbl_ssh_allreg_sep.18029,1.79999995
vbl_ssh_allreg_sep.18030,1.78999996
vbl_ssh_allreg_sep.18031,1.77999997
vbl_ssh_allreg_sep.18032,1.77999997
vbl_ssh_allreg_sep.18033,1.77999997
vbl_ssh_allreg_sep.18034,1.76999998
vbl_ssh_allreg_sep.18035,1.83000004
vbl_ssh_allreg_sep.18036,1.83000004
vbl_ssh_allreg_sep.18037,1.83000004
vbl_ssh_allreg_sep.18038,1.83000004
vbl_ssh_allreg_sep.18039,1.82000005
vbl_ssh_allreg_sep.18040,1.82000005
vbl_ssh_allreg_sep.18041,1.82000005
vbl_ssh_allreg_sep.18042,1.80999994
vbl_ssh_allreg_sep.18043,1.80999994
vbl_ssh_allreg_sep.18044,1.79999995
vbl_ssh_allreg_sep.18045,1.78999996
vbl_ssh_allreg_sep.18046,1.78999996
vbl_ssh_allreg_sep.18047,1.77999997
vbl_ssh_allreg_sep.18048,1.77999997
vbl_ssh_allreg_sep.18049,1.76999998
vbl_ssh_allreg_sep.18050,1.76999998
vbl_ssh_allreg_sep.18051,1.76999998
vbl_ssh_allreg_sep.18052,1.76999998
vbl_ssh_allreg_sep.18053,1.75999999
vbl_ssh_allreg_sep.18054,1.75999999
vbl_ssh_allreg_sep.18055,1.84000003
vbl_ssh_allreg_sep.18056,1.84000003
vbl_ssh_allreg_sep.18057,1.84000003
vbl_ssh_allreg_sep.18058,1.84000003
vbl_ssh_allreg_sep.18059,1.84000003
vbl_ssh_allreg_sep.18060,1.83000004
vbl_ssh_allreg_sep.18061,1.83000004
vbl_ssh_allreg_sep.18062,1.82000005
vbl_ssh_allreg_sep.18063,1.82000005
vbl_ssh_allreg_sep.18064,1.80999994
vbl_ssh_allreg_sep.18065,1.79999995
vbl_ssh_allreg_sep.18066,1.79999995
vbl_ssh_allreg_sep.18067,1.78999996
vbl_ssh_allreg_sep.18068,1.77999997
vbl_ssh_allreg_sep.18069,1.77999997
vbl_ssh_allreg_sep.18070,1.77999997
vbl_ssh_allreg_sep.18071,1.76999998
vbl_ssh_allreg_sep.18072,1.76999998
vbl_ssh_allreg_sep.18073,1.76999998
vbl_ssh_allreg_sep.18074,1.76999998
vbl_ssh_allreg_sep.18075,1.75999999
vbl_ssh_allreg_sep.18076,1.75999999
vbl_ssh_allreg_sep.18077,1.84000003
vbl_ssh_allreg_sep.18078,1.84000003
vbl_ssh_allreg_sep.18079,1.84000003
vbl_ssh_allreg_sep.18080,1.84000003
vbl_ssh_allreg_sep.18081,1.84000003
vbl_ssh_allreg_sep.18082,1.83000004
vbl_ssh_allreg_sep.18083,1.83000004
vbl_ssh_allreg_sep.18084,1.83000004
vbl_ssh_allreg_sep.18085,1.82000005
vbl_ssh_allreg_sep.18086,1.80999994
vbl_ssh_allreg_sep.18087,1.80999994
vbl_ssh_allreg_sep.18088,1.79999995
vbl_ssh_allreg_sep.18089,1.78999996
vbl_ssh_allreg_sep.18090,1.78999996
vbl_ssh_allreg_sep.18091,1.77999997
vbl_ssh_allreg_sep.18092,1.76999998
vbl_ssh_allreg_sep.18093,1.76999998
vbl_ssh_allreg_sep.18094,1.76999998
vbl_ssh_allreg_sep.18095,1.76999998
vbl_ssh_allreg_sep.18096,1.75999999
vbl_ssh_allreg_sep.18097,1.75999999
vbl_ssh_allreg_sep.18098,1.75999999
vbl_ssh_allreg_sep.18099,1.75999999
vbl_ssh_allreg_sep.18100,1.75999999
vbl_ssh_allreg_sep.18101,1.75999999
vbl_ssh_allreg_sep.18102,1.83000004
vbl_ssh_allreg_sep.18103,1.84000003
vbl_ssh_allreg_sep.18104,1.84000003
vbl_ssh_allreg_sep.18105,1.84000003
vbl_ssh_allreg_sep.18106,1.84000003
vbl_ssh_allreg_sep.18107,1.84000003
vbl_ssh_allreg_sep.18108,1.83000004
vbl_ssh_allreg_sep.18109,1.83000004
vbl_ssh_allreg_sep.18110,1.82000005
vbl_ssh_allreg_sep.18111,1.80999994
vbl_ssh_allreg_sep.18112,1.79999995
vbl_ssh_allreg_sep.18113,1.79999995
vbl_ssh_allreg_sep.18114,1.78999996
vbl_ssh_allreg_sep.18115,1.77999997
vbl_ssh_allreg_sep.18116,1.77999997
vbl_ssh_allreg_sep.18117,1.76999998
vbl_ssh_allreg_sep.18118,1.76999998
vbl_ssh_allreg_sep.18119,1.76999998
vbl_ssh_allreg_sep.18120,1.75999999
vbl_ssh_allreg_sep.18121,1.75999999
vbl_ssh_allreg_sep.18122,1.75999999
vbl_ssh_allreg_sep.18123,1.75
vbl_ssh_allreg_sep.18124,1.75
vbl_ssh_allreg_sep.18125,1.75
vbl_ssh_allreg_sep.18126,1.75
vbl_ssh_allreg_sep.18127,1.75
vbl_ssh_allreg_sep.18128,1.83000004
vbl_ssh_allreg_sep.18129,1.83000004
vbl_ssh_allreg_sep.18130,1.83000004
vbl_ssh_allreg_sep.18131,1.83000004
vbl_ssh_allreg_sep.18132,1.83000004
vbl_ssh_allreg_sep.18133,1.83000004
vbl_ssh_allreg_sep.18134,1.83000004
vbl_ssh_allreg_sep.18135,1.82000005
vbl_ssh_allreg_sep.18136,1.82000005
vbl_ssh_allreg_sep.18137,1.80999994
vbl_ssh_allreg_sep.18138,1.80999994
vbl_ssh_allreg_sep.18139,1.79999995
vbl_ssh_allreg_sep.18140,1.78999996
vbl_ssh_allreg_sep.18141,1.78999996
vbl_ssh_allreg_sep.18142,1.77999997
vbl_ssh_allreg_sep.18143,1.77999997
vbl_ssh_allreg_sep.18144,1.76999998
vbl_ssh_allreg_sep.18145,1.76999998
vbl_ssh_allreg_sep.18146,1.75999999
vbl_ssh_allreg_sep.18147,1.75999999
vbl_ssh_allreg_sep.18148,1.75999999
vbl_ssh_allreg_sep.18149,1.75
vbl_ssh_allreg_sep.18150,1.75
vbl_ssh_allreg_sep.18151,1.75
vbl_ssh_allreg_sep.18152,1.75
vbl_ssh_allreg_sep.18153,1.75
vbl_ssh_allreg_sep.18154,1.75
vbl_ssh_allreg_sep.18155,1.75
vbl_ssh_allreg_sep.18156,1.79999995
vbl_ssh_allreg_sep.18157,1.80999994
vbl_ssh_allreg_sep.18158,1.80999994
vbl_ssh_allreg_sep.18159,1.80999994
vbl_ssh_allreg_sep.18160,1.80999994
vbl_ssh_allreg_sep.18161,1.80999994
vbl_ssh_allreg_sep.18162,1.80999994
vbl_ssh_allreg_sep.18163,1.80999994
vbl_ssh_allreg_sep.18164,1.80999994
vbl_ssh_allreg_sep.18165,1.79999995
vbl_ssh_allreg_sep.18166,1.79999995
vbl_ssh_allreg_sep.18167,1.79999995
vbl_ssh_allreg_sep.18168,1.78999996
vbl_ssh_allreg_sep.18169,1.78999996
vbl_ssh_allreg_sep.18170,1.77999997
vbl_ssh_allreg_sep.18171,1.77999997
vbl_ssh_allreg_sep.18172,1.76999998
vbl_ssh_allreg_sep.18173,1.76999998
vbl_ssh_allreg_sep.18174,1.76999998
vbl_ssh_allreg_sep.18175,1.75999999
vbl_ssh_allreg_sep.18176,1.75999999
vbl_ssh_allreg_sep.18177,1.75
vbl_ssh_allreg_sep.18178,1.75
vbl_ssh_allreg_sep.18179,1.75
vbl_ssh_allreg_sep.18180,1.75
vbl_ssh_allreg_sep.18181,1.75
vbl_ssh_allreg_sep.18182,1.75
vbl_ssh_allreg_sep.18183,1.75
vbl_ssh_allreg_sep.18184,1.75
vbl_ssh_allreg_sep.18185,1.75
vbl_ssh_allreg_sep.18186,1.77999997
vbl_ssh_allreg_sep.18187,1.77999997
vbl_ssh_allreg_sep.18188,1.78999996
vbl_ssh_allreg_sep.18189,1.78999996
vbl_ssh_allreg_sep.18190,1.78999996
vbl_ssh_allreg_sep.18191,1.79999995
vbl_ssh_allreg_sep.18192,1.79999995
vbl_ssh_allreg_sep.18193,1.79999995
vbl_ssh_allreg_sep.18194,1.78999996
vbl_ssh_allreg_sep.18195,1.78999996
vbl_ssh_allreg_sep.18196,1.78999996
vbl_ssh_allreg_sep.18197,1.78999996
vbl_ssh_allreg_sep.18198,1.78999996
vbl_ssh_allreg_sep.18199,1.77999997
vbl_ssh_allreg_sep.18200,1.77999997
vbl_ssh_allreg_sep.18201,1.76999998
vbl_ssh_allreg_sep.18202,1.76999998
vbl_ssh_allreg_sep.18203,1.76999998
vbl_ssh_allreg_sep.18204,1.75999999
vbl_ssh_allreg_sep.18205,1.75999999
vbl_ssh_allreg_sep.18206,1.75999999
vbl_ssh_allreg_sep.18207,1.75
vbl_ssh_allreg_sep.18208,1.75
vbl_ssh_allreg_sep.18209,1.74000001
vbl_ssh_allreg_sep.18210,1.74000001
vbl_ssh_allreg_sep.18211,1.74000001
vbl_ssh_allreg_sep.18212,1.74000001
vbl_ssh_allreg_sep.18213,1.74000001
vbl_ssh_allreg_sep.18214,1.75
vbl_ssh_allreg_sep.18215,1.75
vbl_ssh_allreg_sep.18216,1.75999999
vbl_ssh_allreg_sep.18217,1.75999999
vbl_ssh_allreg_sep.18218,1.75
vbl_ssh_allreg_sep.18219,1.75999999
vbl_ssh_allreg_sep.18220,1.75999999
vbl_ssh_allreg_sep.18221,1.76999998
vbl_ssh_allreg_sep.18222,1.76999998
vbl_ssh_allreg_sep.18223,1.77999997
vbl_ssh_allreg_sep.18224,1.77999997
vbl_ssh_allreg_sep.18225,1.77999997
vbl_ssh_allreg_sep.18226,1.77999997
vbl_ssh_allreg_sep.18227,1.77999997
vbl_ssh_allreg_sep.18228,1.77999997
vbl_ssh_allreg_sep.18229,1.77999997
vbl_ssh_allreg_sep.18230,1.77999997
vbl_ssh_allreg_sep.18231,1.77999997
vbl_ssh_allreg_sep.18232,1.76999998
vbl_ssh_allreg_sep.18233,1.76999998
vbl_ssh_allreg_sep.18234,1.76999998
vbl_ssh_allreg_sep.18235,1.76999998
vbl_ssh_allreg_sep.18236,1.75999999
vbl_ssh_allreg_sep.18237,1.75999999
vbl_ssh_allreg_sep.18238,1.75999999
vbl_ssh_allreg_sep.18239,1.75
vbl_ssh_allreg_sep.18240,1.75
vbl_ssh_allreg_sep.18241,1.75
vbl_ssh_allreg_sep.18242,1.74000001
vbl_ssh_allreg_sep.18243,1.74000001
vbl_ssh_allreg_sep.18244,1.74000001
vbl_ssh_allreg_sep.18245,1.74000001
vbl_ssh_allreg_sep.18246,1.74000001
vbl_ssh_allreg_sep.18247,1.74000001
vbl_ssh_allreg_sep.18248,1.75
vbl_ssh_allreg_sep.18249,1.75
vbl_ssh_allreg_sep.18250,1.75999999
vbl_ssh_allreg_sep.18251,1.75999999
vbl_ssh_allreg_sep.18252,1.76999998
vbl_ssh_allreg_sep.18253,1.73000002
vbl_ssh_allreg_sep.18254,1.73000002
vbl_ssh_allreg_sep.18255,1.73000002
vbl_ssh_allreg_sep.18256,1.74000001
vbl_ssh_allreg_sep.18257,1.74000001
vbl_ssh_allreg_sep.18258,1.75
vbl_ssh_allreg_sep.18259,1.75
