FID,jun_ssh
vbl_ssh_allreg_jun.22022,1.74000001
vbl_ssh_allreg_jun.22023,1.74000001
vbl_ssh_allreg_jun.22024,1.73000002
vbl_ssh_allreg_jun.22025,1.73000002
vbl_ssh_allreg_jun.22026,1.73000002
vbl_ssh_allreg_jun.22027,1.73000002
vbl_ssh_allreg_jun.22028,1.74000001
vbl_ssh_allreg_jun.22029,1.75
vbl_ssh_allreg_jun.22030,1.75
vbl_ssh_allreg_jun.22031,1.75999999
vbl_ssh_allreg_jun.22032,1.77999997
vbl_ssh_allreg_jun.22033,1.78999996
vbl_ssh_allreg_jun.22034,1.79999995
vbl_ssh_allreg_jun.22035,1.80999994
vbl_ssh_allreg_jun.22036,1.80999994
vbl_ssh_allreg_jun.22037,1.80999994
vbl_ssh_allreg_jun.22038,1.80999994
vbl_ssh_allreg_jun.22039,1.80999994
vbl_ssh_allreg_jun.22040,1.80999994
vbl_ssh_allreg_jun.22041,1.80999994
vbl_ssh_allreg_jun.22042,1.79999995
vbl_ssh_allreg_jun.22043,1.79999995
vbl_ssh_allreg_jun.22044,1.79999995
vbl_ssh_allreg_jun.22045,1.79999995
vbl_ssh_allreg_jun.22046,1.79999995
vbl_ssh_allreg_jun.22047,1.79999995
vbl_ssh_allreg_jun.22048,1.79999995
vbl_ssh_allreg_jun.22049,1.79999995
vbl_ssh_allreg_jun.22050,1.79999995
vbl_ssh_allreg_jun.22051,1.78999996
vbl_ssh_allreg_jun.22052,1.78999996
vbl_ssh_allreg_jun.22053,1.78999996
vbl_ssh_allreg_jun.22054,1.78999996
vbl_ssh_allreg_jun.22055,1.78999996
vbl_ssh_allreg_jun.22056,1.77999997
vbl_ssh_allreg_jun.22057,1.77999997
vbl_ssh_allreg_jun.22058,1.77999997
vbl_ssh_allreg_jun.22059,1.63
vbl_ssh_allreg_jun.22060,1.63
vbl_ssh_allreg_jun.22061,1.61000001
vbl_ssh_allreg_jun.22062,1.60000002
vbl_ssh_allreg_jun.22063,1.59000003
vbl_ssh_allreg_jun.22064,1.58000004
vbl_ssh_allreg_jun.22065,1.55999994
vbl_ssh_allreg_jun.22066,1.53999996
vbl_ssh_allreg_jun.22067,1.51999998
vbl_ssh_allreg_jun.22068,1.5
vbl_ssh_allreg_jun.22069,1.47000003
vbl_ssh_allreg_jun.22070,1.44000006
vbl_ssh_allreg_jun.22071,1.39999998
vbl_ssh_allreg_jun.22072,1.36000001
vbl_ssh_allreg_jun.22073,1.30999994
vbl_ssh_allreg_jun.22074,1.27999997
vbl_ssh_allreg_jun.22075,1.21000004
vbl_ssh_allreg_jun.22076,1.19000006
vbl_ssh_allreg_jun.22077,1.23000002
vbl_ssh_allreg_jun.22078,1.25
vbl_ssh_allreg_jun.22079,1.21000004
vbl_ssh_allreg_jun.22080,1.10000002
vbl_ssh_allreg_jun.22081,0.92000002
vbl_ssh_allreg_jun.22082,1.53999996
vbl_ssh_allreg_jun.22083,1.63
vbl_ssh_allreg_jun.22084,1.66999996
vbl_ssh_allreg_jun.22085,1.69000006
vbl_ssh_allreg_jun.22086,1.71000004
vbl_ssh_allreg_jun.22087,1.72000003
vbl_ssh_allreg_jun.22088,1.73000002
vbl_ssh_allreg_jun.22089,1.74000001
vbl_ssh_allreg_jun.22090,1.74000001
vbl_ssh_allreg_jun.22091,1.75
vbl_ssh_allreg_jun.22092,1.75
vbl_ssh_allreg_jun.22093,1.75999999
vbl_ssh_allreg_jun.22094,1.76999998
vbl_ssh_allreg_jun.22095,1.76999998
vbl_ssh_allreg_jun.22096,1.76999998
vbl_ssh_allreg_jun.22097,1.75999999
vbl_ssh_allreg_jun.22098,1.75
vbl_ssh_allreg_jun.22099,1.74000001
vbl_ssh_allreg_jun.22100,1.74000001
vbl_ssh_allreg_jun.22101,1.74000001
vbl_ssh_allreg_jun.22102,1.74000001
vbl_ssh_allreg_jun.22103,1.75
vbl_ssh_allreg_jun.22104,1.75
vbl_ssh_allreg_jun.22105,1.75999999
vbl_ssh_allreg_jun.22106,1.76999998
vbl_ssh_allreg_jun.22107,1.77999997
vbl_ssh_allreg_jun.22108,1.78999996
vbl_ssh_allreg_jun.22109,1.79999995
vbl_ssh_allreg_jun.22110,1.80999994
vbl_ssh_allreg_jun.22111,1.80999994
vbl_ssh_allreg_jun.22112,1.80999994
vbl_ssh_allreg_jun.22113,1.80999994
vbl_ssh_allreg_jun.22114,1.80999994
vbl_ssh_allreg_jun.22115,1.80999994
vbl_ssh_allreg_jun.22116,1.80999994
vbl_ssh_allreg_jun.22117,1.80999994
vbl_ssh_allreg_jun.22118,1.79999995
vbl_ssh_allreg_jun.22119,1.79999995
vbl_ssh_allreg_jun.22120,1.79999995
vbl_ssh_allreg_jun.22121,1.79999995
vbl_ssh_allreg_jun.22122,1.79999995
vbl_ssh_allreg_jun.22123,1.79999995
vbl_ssh_allreg_jun.22124,1.79999995
vbl_ssh_allreg_jun.22125,1.79999995
vbl_ssh_allreg_jun.22126,1.79999995
vbl_ssh_allreg_jun.22127,1.78999996
vbl_ssh_allreg_jun.22128,1.78999996
vbl_ssh_allreg_jun.22129,1.78999996
vbl_ssh_allreg_jun.22130,1.78999996
vbl_ssh_allreg_jun.22131,1.77999997
vbl_ssh_allreg_jun.22132,1.64999998
vbl_ssh_allreg_jun.22133,1.63999999
vbl_ssh_allreg_jun.22134,1.63
vbl_ssh_allreg_jun.22135,1.62
vbl_ssh_allreg_jun.22136,1.61000001
vbl_ssh_allreg_jun.22137,1.60000002
vbl_ssh_allreg_jun.22138,1.58000004
vbl_ssh_allreg_jun.22139,1.55999994
vbl_ssh_allreg_jun.22140,1.53999996
vbl_ssh_allreg_jun.22141,1.51999998
vbl_ssh_allreg_jun.22142,1.49000001
vbl_ssh_allreg_jun.22143,1.46000004
vbl_ssh_allreg_jun.22144,1.42999995
vbl_ssh_allreg_jun.22145,1.39999998
vbl_ssh_allreg_jun.22146,1.37
vbl_ssh_allreg_jun.22147,1.35000002
vbl_ssh_allreg_jun.22148,1.30999994
vbl_ssh_allreg_jun.22149,1.28999996
vbl_ssh_allreg_jun.22150,1.29999995
vbl_ssh_allreg_jun.22151,1.30999994
vbl_ssh_allreg_jun.22152,1.26999998
vbl_ssh_allreg_jun.22153,1.17999995
vbl_ssh_allreg_jun.22154,1.05999994
vbl_ssh_allreg_jun.22155,0.76999998
vbl_ssh_allreg_jun.22156,1.57000005
vbl_ssh_allreg_jun.22157,1.65999997
vbl_ssh_allreg_jun.22158,1.70000005
vbl_ssh_allreg_jun.22159,1.72000003
vbl_ssh_allreg_jun.22160,1.73000002
vbl_ssh_allreg_jun.22161,1.74000001
vbl_ssh_allreg_jun.22162,1.75
vbl_ssh_allreg_jun.22163,1.75
vbl_ssh_allreg_jun.22164,1.75999999
vbl_ssh_allreg_jun.22165,1.75999999
vbl_ssh_allreg_jun.22166,1.76999998
vbl_ssh_allreg_jun.22167,1.76999998
vbl_ssh_allreg_jun.22168,1.76999998
vbl_ssh_allreg_jun.22169,1.76999998
vbl_ssh_allreg_jun.22170,1.76999998
vbl_ssh_allreg_jun.22171,1.76999998
vbl_ssh_allreg_jun.22172,1.75999999
vbl_ssh_allreg_jun.22173,1.75
vbl_ssh_allreg_jun.22174,1.75
vbl_ssh_allreg_jun.22175,1.75
vbl_ssh_allreg_jun.22176,1.75
vbl_ssh_allreg_jun.22177,1.75
vbl_ssh_allreg_jun.22178,1.75999999
vbl_ssh_allreg_jun.22179,1.75999999
vbl_ssh_allreg_jun.22180,1.76999998
vbl_ssh_allreg_jun.22181,1.77999997
vbl_ssh_allreg_jun.22182,1.78999996
vbl_ssh_allreg_jun.22183,1.79999995
vbl_ssh_allreg_jun.22184,1.79999995
vbl_ssh_allreg_jun.22185,1.80999994
vbl_ssh_allreg_jun.22186,1.80999994
vbl_ssh_allreg_jun.22187,1.80999994
vbl_ssh_allreg_jun.22188,1.80999994
vbl_ssh_allreg_jun.22189,1.80999994
vbl_ssh_allreg_jun.22190,1.80999994
vbl_ssh_allreg_jun.22191,1.80999994
vbl_ssh_allreg_jun.22192,1.80999994
vbl_ssh_allreg_jun.22193,1.79999995
vbl_ssh_allreg_jun.22194,1.79999995
vbl_ssh_allreg_jun.22195,1.79999995
vbl_ssh_allreg_jun.22196,1.79999995
vbl_ssh_allreg_jun.22197,1.79999995
vbl_ssh_allreg_jun.22198,1.79999995
vbl_ssh_allreg_jun.22199,1.79999995
vbl_ssh_allreg_jun.22200,1.79999995
vbl_ssh_allreg_jun.22201,1.78999996
vbl_ssh_allreg_jun.22202,1.66999996
vbl_ssh_allreg_jun.22203,1.65999997
vbl_ssh_allreg_jun.22204,1.64999998
vbl_ssh_allreg_jun.22205,1.63999999
vbl_ssh_allreg_jun.22206,1.63
vbl_ssh_allreg_jun.22207,1.62
vbl_ssh_allreg_jun.22208,1.60000002
vbl_ssh_allreg_jun.22209,1.58000004
vbl_ssh_allreg_jun.22210,1.55999994
vbl_ssh_allreg_jun.22211,1.53999996
vbl_ssh_allreg_jun.22212,1.51999998
vbl_ssh_allreg_jun.22213,1.5
vbl_ssh_allreg_jun.22214,1.48000002
vbl_ssh_allreg_jun.22215,1.46000004
vbl_ssh_allreg_jun.22216,1.44000006
vbl_ssh_allreg_jun.22217,1.42999995
vbl_ssh_allreg_jun.22218,1.40999997
vbl_ssh_allreg_jun.22219,1.38999999
vbl_ssh_allreg_jun.22220,1.38
vbl_ssh_allreg_jun.22221,1.38
vbl_ssh_allreg_jun.22222,1.36000001
vbl_ssh_allreg_jun.22223,1.30999994
vbl_ssh_allreg_jun.22224,1.24000001
vbl_ssh_allreg_jun.22225,1.12
vbl_ssh_allreg_jun.22226,0.89999998
vbl_ssh_allreg_jun.22227,1.45000005
vbl_ssh_allreg_jun.22228,1.63999999
vbl_ssh_allreg_jun.22229,1.69000006
vbl_ssh_allreg_jun.22230,1.72000003
vbl_ssh_allreg_jun.22231,1.73000002
vbl_ssh_allreg_jun.22232,1.74000001
vbl_ssh_allreg_jun.22233,1.75
vbl_ssh_allreg_jun.22234,1.75999999
vbl_ssh_allreg_jun.22235,1.75999999
vbl_ssh_allreg_jun.22236,1.76999998
vbl_ssh_allreg_jun.22237,1.76999998
vbl_ssh_allreg_jun.22238,1.76999998
vbl_ssh_allreg_jun.22239,1.77999997
vbl_ssh_allreg_jun.22240,1.77999997
vbl_ssh_allreg_jun.22241,1.77999997
vbl_ssh_allreg_jun.22242,1.77999997
vbl_ssh_allreg_jun.22243,1.76999998
vbl_ssh_allreg_jun.22244,1.76999998
vbl_ssh_allreg_jun.22245,1.75999999
vbl_ssh_allreg_jun.22246,1.75999999
vbl_ssh_allreg_jun.22247,1.75999999
vbl_ssh_allreg_jun.22248,1.75999999
vbl_ssh_allreg_jun.22249,1.75999999
vbl_ssh_allreg_jun.22250,1.75999999
vbl_ssh_allreg_jun.22251,1.76999998
vbl_ssh_allreg_jun.22252,1.77999997
vbl_ssh_allreg_jun.22253,1.77999997
vbl_ssh_allreg_jun.22254,1.78999996
vbl_ssh_allreg_jun.22255,1.79999995
vbl_ssh_allreg_jun.22256,1.79999995
vbl_ssh_allreg_jun.22257,1.80999994
vbl_ssh_allreg_jun.22258,1.80999994
vbl_ssh_allreg_jun.22259,1.80999994
vbl_ssh_allreg_jun.22260,1.80999994
vbl_ssh_allreg_jun.22261,1.80999994
vbl_ssh_allreg_jun.22262,1.80999994
vbl_ssh_allreg_jun.22263,1.80999994
vbl_ssh_allreg_jun.22264,1.80999994
vbl_ssh_allreg_jun.22265,1.80999994
vbl_ssh_allreg_jun.22266,1.80999994
vbl_ssh_allreg_jun.22267,1.79999995
vbl_ssh_allreg_jun.22268,1.79999995
vbl_ssh_allreg_jun.22269,1.79999995
vbl_ssh_allreg_jun.22270,1.67999995
vbl_ssh_allreg_jun.22271,1.67999995
vbl_ssh_allreg_jun.22272,1.66999996
vbl_ssh_allreg_jun.22273,1.65999997
vbl_ssh_allreg_jun.22274,1.64999998
vbl_ssh_allreg_jun.22275,1.63
vbl_ssh_allreg_jun.22276,1.62
vbl_ssh_allreg_jun.22277,1.60000002
vbl_ssh_allreg_jun.22278,1.59000003
vbl_ssh_allreg_jun.22279,1.57000005
vbl_ssh_allreg_jun.22280,1.54999995
vbl_ssh_allreg_jun.22281,1.53999996
vbl_ssh_allreg_jun.22282,1.52999997
vbl_ssh_allreg_jun.22283,1.51999998
vbl_ssh_allreg_jun.22284,1.50999999
vbl_ssh_allreg_jun.22285,1.5
vbl_ssh_allreg_jun.22286,1.48000002
vbl_ssh_allreg_jun.22287,1.47000003
vbl_ssh_allreg_jun.22288,1.46000004
vbl_ssh_allreg_jun.22289,1.46000004
vbl_ssh_allreg_jun.22290,1.46000004
vbl_ssh_allreg_jun.22291,1.45000005
vbl_ssh_allreg_jun.22292,1.42999995
vbl_ssh_allreg_jun.22293,1.40999997
vbl_ssh_allreg_jun.22294,1.40999997
vbl_ssh_allreg_jun.22295,1.39999998
vbl_ssh_allreg_jun.22296,1.39999998
vbl_ssh_allreg_jun.22297,1.42999995
vbl_ssh_allreg_jun.22298,1.50999999
vbl_ssh_allreg_jun.22299,1.60000002
vbl_ssh_allreg_jun.22300,1.66999996
vbl_ssh_allreg_jun.22301,1.70000005
vbl_ssh_allreg_jun.22302,1.73000002
vbl_ssh_allreg_jun.22303,1.74000001
vbl_ssh_allreg_jun.22304,1.75
vbl_ssh_allreg_jun.22305,1.75999999
vbl_ssh_allreg_jun.22306,1.75999999
vbl_ssh_allreg_jun.22307,1.76999998
vbl_ssh_allreg_jun.22308,1.76999998
vbl_ssh_allreg_jun.22309,1.76999998
vbl_ssh_allreg_jun.22310,1.77999997
vbl_ssh_allreg_jun.22311,1.77999997
vbl_ssh_allreg_jun.22312,1.77999997
vbl_ssh_allreg_jun.22313,1.77999997
vbl_ssh_allreg_jun.22314,1.77999997
vbl_ssh_allreg_jun.22315,1.77999997
vbl_ssh_allreg_jun.22316,1.76999998
vbl_ssh_allreg_jun.22317,1.76999998
vbl_ssh_allreg_jun.22318,1.76999998
vbl_ssh_allreg_jun.22319,1.75999999
vbl_ssh_allreg_jun.22320,1.75999999
vbl_ssh_allreg_jun.22321,1.75999999
vbl_ssh_allreg_jun.22322,1.76999998
vbl_ssh_allreg_jun.22323,1.76999998
vbl_ssh_allreg_jun.22324,1.77999997
vbl_ssh_allreg_jun.22325,1.78999996
vbl_ssh_allreg_jun.22326,1.78999996
vbl_ssh_allreg_jun.22327,1.79999995
vbl_ssh_allreg_jun.22328,1.79999995
vbl_ssh_allreg_jun.22329,1.80999994
vbl_ssh_allreg_jun.22330,1.80999994
vbl_ssh_allreg_jun.22331,1.80999994
vbl_ssh_allreg_jun.22332,1.80999994
vbl_ssh_allreg_jun.22333,1.80999994
vbl_ssh_allreg_jun.22334,1.80999994
vbl_ssh_allreg_jun.22335,1.80999994
vbl_ssh_allreg_jun.22336,1.80999994
vbl_ssh_allreg_jun.22337,1.80999994
vbl_ssh_allreg_jun.22338,1.79999995
vbl_ssh_allreg_jun.22339,1.79999995
vbl_ssh_allreg_jun.22340,1.70000005
vbl_ssh_allreg_jun.22341,1.69000006
vbl_ssh_allreg_jun.22342,1.67999995
vbl_ssh_allreg_jun.22343,1.66999996
vbl_ssh_allreg_jun.22344,1.65999997
vbl_ssh_allreg_jun.22345,1.64999998
vbl_ssh_allreg_jun.22346,1.63999999
vbl_ssh_allreg_jun.22347,1.62
vbl_ssh_allreg_jun.22348,1.61000001
vbl_ssh_allreg_jun.22349,1.60000002
vbl_ssh_allreg_jun.22350,1.59000003
vbl_ssh_allreg_jun.22351,1.58000004
vbl_ssh_allreg_jun.22352,1.57000005
vbl_ssh_allreg_jun.22353,1.57000005
vbl_ssh_allreg_jun.22354,1.55999994
vbl_ssh_allreg_jun.22355,1.55999994
vbl_ssh_allreg_jun.22356,1.53999996
vbl_ssh_allreg_jun.22357,1.51999998
vbl_ssh_allreg_jun.22358,1.50999999
vbl_ssh_allreg_jun.22359,1.50999999
vbl_ssh_allreg_jun.22360,1.51999998
vbl_ssh_allreg_jun.22361,1.51999998
vbl_ssh_allreg_jun.22362,1.5
vbl_ssh_allreg_jun.22363,1.49000001
vbl_ssh_allreg_jun.22364,1.49000001
vbl_ssh_allreg_jun.22365,1.5
vbl_ssh_allreg_jun.22366,1.51999998
vbl_ssh_allreg_jun.22367,1.54999995
vbl_ssh_allreg_jun.22368,1.59000003
vbl_ssh_allreg_jun.22369,1.63
vbl_ssh_allreg_jun.22370,1.67999995
vbl_ssh_allreg_jun.22371,1.71000004
vbl_ssh_allreg_jun.22372,1.73000002
vbl_ssh_allreg_jun.22373,1.74000001
vbl_ssh_allreg_jun.22374,1.75
vbl_ssh_allreg_jun.22375,1.75999999
vbl_ssh_allreg_jun.22376,1.76999998
vbl_ssh_allreg_jun.22377,1.76999998
vbl_ssh_allreg_jun.22378,1.76999998
vbl_ssh_allreg_jun.22379,1.77999997
vbl_ssh_allreg_jun.22380,1.77999997
vbl_ssh_allreg_jun.22381,1.78999996
vbl_ssh_allreg_jun.22382,1.78999996
vbl_ssh_allreg_jun.22383,1.78999996
vbl_ssh_allreg_jun.22384,1.78999996
vbl_ssh_allreg_jun.22385,1.77999997
vbl_ssh_allreg_jun.22386,1.77999997
vbl_ssh_allreg_jun.22387,1.76999998
vbl_ssh_allreg_jun.22388,1.76999998
vbl_ssh_allreg_jun.22389,1.76999998
vbl_ssh_allreg_jun.22390,1.76999998
vbl_ssh_allreg_jun.22391,1.76999998
vbl_ssh_allreg_jun.22392,1.76999998
vbl_ssh_allreg_jun.22393,1.77999997
vbl_ssh_allreg_jun.22394,1.77999997
vbl_ssh_allreg_jun.22395,1.77999997
vbl_ssh_allreg_jun.22396,1.78999996
vbl_ssh_allreg_jun.22397,1.79999995
vbl_ssh_allreg_jun.22398,1.79999995
vbl_ssh_allreg_jun.22399,1.80999994
vbl_ssh_allreg_jun.22400,1.80999994
vbl_ssh_allreg_jun.22401,1.80999994
vbl_ssh_allreg_jun.22402,1.80999994
vbl_ssh_allreg_jun.22403,1.80999994
vbl_ssh_allreg_jun.22404,1.80999994
vbl_ssh_allreg_jun.22405,1.80999994
vbl_ssh_allreg_jun.22406,1.80999994
vbl_ssh_allreg_jun.22407,1.79999995
vbl_ssh_allreg_jun.22408,1.72000003
vbl_ssh_allreg_jun.22409,1.71000004
vbl_ssh_allreg_jun.22410,1.70000005
vbl_ssh_allreg_jun.22411,1.70000005
vbl_ssh_allreg_jun.22412,1.69000006
vbl_ssh_allreg_jun.22413,1.67999995
vbl_ssh_allreg_jun.22414,1.66999996
vbl_ssh_allreg_jun.22415,1.65999997
vbl_ssh_allreg_jun.22416,1.64999998
vbl_ssh_allreg_jun.22417,1.63999999
vbl_ssh_allreg_jun.22418,1.63
vbl_ssh_allreg_jun.22419,1.62
vbl_ssh_allreg_jun.22420,1.62
vbl_ssh_allreg_jun.22421,1.62
vbl_ssh_allreg_jun.22422,1.61000001
vbl_ssh_allreg_jun.22423,1.61000001
vbl_ssh_allreg_jun.22424,1.60000002
vbl_ssh_allreg_jun.22425,1.58000004
vbl_ssh_allreg_jun.22426,1.57000005
vbl_ssh_allreg_jun.22427,1.55999994
vbl_ssh_allreg_jun.22428,1.55999994
vbl_ssh_allreg_jun.22429,1.57000005
vbl_ssh_allreg_jun.22430,1.57000005
vbl_ssh_allreg_jun.22431,1.55999994
vbl_ssh_allreg_jun.22432,1.54999995
vbl_ssh_allreg_jun.22433,1.54999995
vbl_ssh_allreg_jun.22434,1.55999994
vbl_ssh_allreg_jun.22435,1.58000004
vbl_ssh_allreg_jun.22436,1.60000002
vbl_ssh_allreg_jun.22437,1.63
vbl_ssh_allreg_jun.22438,1.64999998
vbl_ssh_allreg_jun.22439,1.69000006
vbl_ssh_allreg_jun.22440,1.71000004
vbl_ssh_allreg_jun.22441,1.73000002
vbl_ssh_allreg_jun.22442,1.75
vbl_ssh_allreg_jun.22443,1.75
vbl_ssh_allreg_jun.22444,1.75999999
vbl_ssh_allreg_jun.22445,1.76999998
vbl_ssh_allreg_jun.22446,1.76999998
vbl_ssh_allreg_jun.22447,1.77999997
vbl_ssh_allreg_jun.22448,1.77999997
vbl_ssh_allreg_jun.22449,1.78999996
vbl_ssh_allreg_jun.22450,1.78999996
vbl_ssh_allreg_jun.22451,1.78999996
vbl_ssh_allreg_jun.22452,1.78999996
vbl_ssh_allreg_jun.22453,1.78999996
vbl_ssh_allreg_jun.22454,1.78999996
vbl_ssh_allreg_jun.22455,1.77999997
vbl_ssh_allreg_jun.22456,1.77999997
vbl_ssh_allreg_jun.22457,1.76999998
vbl_ssh_allreg_jun.22458,1.76999998
vbl_ssh_allreg_jun.22459,1.76999998
vbl_ssh_allreg_jun.22460,1.76999998
vbl_ssh_allreg_jun.22461,1.76999998
vbl_ssh_allreg_jun.22462,1.77999997
vbl_ssh_allreg_jun.22463,1.77999997
vbl_ssh_allreg_jun.22464,1.78999996
vbl_ssh_allreg_jun.22465,1.78999996
vbl_ssh_allreg_jun.22466,1.79999995
vbl_ssh_allreg_jun.22467,1.79999995
vbl_ssh_allreg_jun.22468,1.79999995
vbl_ssh_allreg_jun.22469,1.80999994
vbl_ssh_allreg_jun.22470,1.80999994
vbl_ssh_allreg_jun.22471,1.79999995
vbl_ssh_allreg_jun.22472,1.79999995
vbl_ssh_allreg_jun.22473,1.79999995
vbl_ssh_allreg_jun.22474,1.79999995
vbl_ssh_allreg_jun.22475,1.73000002
vbl_ssh_allreg_jun.22476,1.72000003
vbl_ssh_allreg_jun.22477,1.72000003
vbl_ssh_allreg_jun.22478,1.71000004
vbl_ssh_allreg_jun.22479,1.70000005
vbl_ssh_allreg_jun.22480,1.70000005
vbl_ssh_allreg_jun.22481,1.69000006
vbl_ssh_allreg_jun.22482,1.67999995
vbl_ssh_allreg_jun.22483,1.66999996
vbl_ssh_allreg_jun.22484,1.65999997
vbl_ssh_allreg_jun.22485,1.65999997
vbl_ssh_allreg_jun.22486,1.65999997
vbl_ssh_allreg_jun.22487,1.65999997
vbl_ssh_allreg_jun.22488,1.64999998
vbl_ssh_allreg_jun.22489,1.64999998
vbl_ssh_allreg_jun.22490,1.64999998
vbl_ssh_allreg_jun.22491,1.63
vbl_ssh_allreg_jun.22492,1.62
vbl_ssh_allreg_jun.22493,1.60000002
vbl_ssh_allreg_jun.22494,1.60000002
vbl_ssh_allreg_jun.22495,1.60000002
vbl_ssh_allreg_jun.22496,1.61000001
vbl_ssh_allreg_jun.22497,1.61000001
vbl_ssh_allreg_jun.22498,1.60000002
vbl_ssh_allreg_jun.22499,1.60000002
vbl_ssh_allreg_jun.22500,1.60000002
vbl_ssh_allreg_jun.22501,1.60000002
vbl_ssh_allreg_jun.22502,1.61000001
vbl_ssh_allreg_jun.22503,1.63
vbl_ssh_allreg_jun.22504,1.64999998
vbl_ssh_allreg_jun.22505,1.66999996
vbl_ssh_allreg_jun.22506,1.70000005
vbl_ssh_allreg_jun.22507,1.72000003
vbl_ssh_allreg_jun.22508,1.74000001
vbl_ssh_allreg_jun.22509,1.75
vbl_ssh_allreg_jun.22510,1.75999999
vbl_ssh_allreg_jun.22511,1.75999999
vbl_ssh_allreg_jun.22512,1.76999998
vbl_ssh_allreg_jun.22513,1.76999998
vbl_ssh_allreg_jun.22514,1.77999997
vbl_ssh_allreg_jun.22515,1.77999997
vbl_ssh_allreg_jun.22516,1.78999996
vbl_ssh_allreg_jun.22517,1.78999996
vbl_ssh_allreg_jun.22518,1.78999996
vbl_ssh_allreg_jun.22519,1.78999996
vbl_ssh_allreg_jun.22520,1.78999996
vbl_ssh_allreg_jun.22521,1.78999996
vbl_ssh_allreg_jun.22522,1.78999996
vbl_ssh_allreg_jun.22523,1.77999997
vbl_ssh_allreg_jun.22524,1.77999997
vbl_ssh_allreg_jun.22525,1.77999997
vbl_ssh_allreg_jun.22526,1.77999997
vbl_ssh_allreg_jun.22527,1.77999997
vbl_ssh_allreg_jun.22528,1.77999997
vbl_ssh_allreg_jun.22529,1.77999997
vbl_ssh_allreg_jun.22530,1.78999996
vbl_ssh_allreg_jun.22531,1.78999996
vbl_ssh_allreg_jun.22532,1.78999996
vbl_ssh_allreg_jun.22533,1.79999995
vbl_ssh_allreg_jun.22534,1.79999995
vbl_ssh_allreg_jun.22535,1.79999995
vbl_ssh_allreg_jun.22536,1.79999995
vbl_ssh_allreg_jun.22537,1.80999994
vbl_ssh_allreg_jun.22538,1.80999994
vbl_ssh_allreg_jun.22539,1.79999995
vbl_ssh_allreg_jun.22540,1.79999995
vbl_ssh_allreg_jun.22541,1.74000001
vbl_ssh_allreg_jun.22542,1.73000002
vbl_ssh_allreg_jun.22543,1.73000002
vbl_ssh_allreg_jun.22544,1.72000003
vbl_ssh_allreg_jun.22545,1.71000004
vbl_ssh_allreg_jun.22546,1.71000004
vbl_ssh_allreg_jun.22547,1.70000005
vbl_ssh_allreg_jun.22548,1.70000005
vbl_ssh_allreg_jun.22549,1.69000006
vbl_ssh_allreg_jun.22550,1.69000006
vbl_ssh_allreg_jun.22551,1.69000006
vbl_ssh_allreg_jun.22552,1.69000006
vbl_ssh_allreg_jun.22553,1.69000006
vbl_ssh_allreg_jun.22554,1.67999995
vbl_ssh_allreg_jun.22555,1.67999995
vbl_ssh_allreg_jun.22556,1.66999996
vbl_ssh_allreg_jun.22557,1.65999997
vbl_ssh_allreg_jun.22558,1.64999998
vbl_ssh_allreg_jun.22559,1.63
vbl_ssh_allreg_jun.22560,1.63
vbl_ssh_allreg_jun.22561,1.63
vbl_ssh_allreg_jun.22562,1.63999999
vbl_ssh_allreg_jun.22563,1.63999999
vbl_ssh_allreg_jun.22564,1.63
vbl_ssh_allreg_jun.22565,1.63
vbl_ssh_allreg_jun.22566,1.63
vbl_ssh_allreg_jun.22567,1.63
vbl_ssh_allreg_jun.22568,1.63999999
vbl_ssh_allreg_jun.22569,1.65999997
vbl_ssh_allreg_jun.22570,1.66999996
vbl_ssh_allreg_jun.22571,1.67999995
vbl_ssh_allreg_jun.22572,1.70000005
vbl_ssh_allreg_jun.22573,1.72000003
vbl_ssh_allreg_jun.22574,1.74000001
vbl_ssh_allreg_jun.22575,1.75
vbl_ssh_allreg_jun.22576,1.75999999
vbl_ssh_allreg_jun.22577,1.76999998
vbl_ssh_allreg_jun.22578,1.76999998
vbl_ssh_allreg_jun.22579,1.77999997
vbl_ssh_allreg_jun.22580,1.77999997
vbl_ssh_allreg_jun.22581,1.78999996
vbl_ssh_allreg_jun.22582,1.78999996
vbl_ssh_allreg_jun.22583,1.79999995
vbl_ssh_allreg_jun.22584,1.79999995
vbl_ssh_allreg_jun.22585,1.79999995
vbl_ssh_allreg_jun.22586,1.79999995
vbl_ssh_allreg_jun.22587,1.79999995
vbl_ssh_allreg_jun.22588,1.78999996
vbl_ssh_allreg_jun.22589,1.78999996
vbl_ssh_allreg_jun.22590,1.77999997
vbl_ssh_allreg_jun.22591,1.77999997
vbl_ssh_allreg_jun.22592,1.77999997
vbl_ssh_allreg_jun.22593,1.77999997
vbl_ssh_allreg_jun.22594,1.77999997
vbl_ssh_allreg_jun.22595,1.77999997
vbl_ssh_allreg_jun.22596,1.78999996
vbl_ssh_allreg_jun.22597,1.78999996
vbl_ssh_allreg_jun.22598,1.79999995
vbl_ssh_allreg_jun.22599,1.79999995
vbl_ssh_allreg_jun.22600,1.79999995
vbl_ssh_allreg_jun.22601,1.79999995
vbl_ssh_allreg_jun.22602,1.79999995
vbl_ssh_allreg_jun.22603,1.80999994
vbl_ssh_allreg_jun.22604,1.79999995
vbl_ssh_allreg_jun.22605,1.74000001
vbl_ssh_allreg_jun.22606,1.73000002
vbl_ssh_allreg_jun.22607,1.73000002
vbl_ssh_allreg_jun.22608,1.72000003
