FID,aug_ssh
vbl_ssh_allreg_aug.4175,1.90999997
vbl_ssh_allreg_aug.4176,1.90999997
vbl_ssh_allreg_aug.4177,1.89999998
vbl_ssh_allreg_aug.4178,1.89999998
vbl_ssh_allreg_aug.4179,1.88999999
vbl_ssh_allreg_aug.4180,1.88
vbl_ssh_allreg_aug.4181,1.88
vbl_ssh_allreg_aug.4182,1.87
vbl_ssh_allreg_aug.4183,1.86000001
vbl_ssh_allreg_aug.4184,1.86000001
vbl_ssh_allreg_aug.4185,1.85000002
vbl_ssh_allreg_aug.4186,1.85000002
vbl_ssh_allreg_aug.4187,1.85000002
vbl_ssh_allreg_aug.4188,1.85000002
vbl_ssh_allreg_aug.4189,1.85000002
vbl_ssh_allreg_aug.4190,1.85000002
vbl_ssh_allreg_aug.4191,1.86000001
vbl_ssh_allreg_aug.4192,1.87
vbl_ssh_allreg_aug.4193,1.88
vbl_ssh_allreg_aug.4194,1.88999999
vbl_ssh_allreg_aug.4195,1.89999998
vbl_ssh_allreg_aug.4196,1.90999997
vbl_ssh_allreg_aug.4197,1.90999997
vbl_ssh_allreg_aug.4198,1.91999996
vbl_ssh_allreg_aug.4199,1.91999996
vbl_ssh_allreg_aug.4200,1.92999995
vbl_ssh_allreg_aug.4201,1.92999995
vbl_ssh_allreg_aug.4202,1.92999995
vbl_ssh_allreg_aug.4203,1.92999995
vbl_ssh_allreg_aug.4204,1.92999995
vbl_ssh_allreg_aug.4205,1.92999995
vbl_ssh_allreg_aug.4206,1.92999995
vbl_ssh_allreg_aug.4207,1.91999996
vbl_ssh_allreg_aug.4208,1.91999996
vbl_ssh_allreg_aug.4209,1.90999997
vbl_ssh_allreg_aug.4210,1.89999998
vbl_ssh_allreg_aug.4211,1.90999997
vbl_ssh_allreg_aug.4212,1.90999997
vbl_ssh_allreg_aug.4213,1.90999997
vbl_ssh_allreg_aug.4214,1.89999998
vbl_ssh_allreg_aug.4215,1.88999999
vbl_ssh_allreg_aug.4216,1.88
vbl_ssh_allreg_aug.4217,1.87
vbl_ssh_allreg_aug.4218,1.83000004
vbl_ssh_allreg_aug.4219,1.75999999
vbl_ssh_allreg_aug.4220,1.60000002
vbl_ssh_allreg_aug.4221,1.36000001
vbl_ssh_allreg_aug.4222,0.89999998
vbl_ssh_allreg_aug.4223,1.28999996
vbl_ssh_allreg_aug.4224,1.42999995
vbl_ssh_allreg_aug.4225,1.42999995
vbl_ssh_allreg_aug.4226,1.29999995
vbl_ssh_allreg_aug.4227,1.22000003
vbl_ssh_allreg_aug.4228,1.24000001
vbl_ssh_allreg_aug.4229,1.28999996
vbl_ssh_allreg_aug.4230,1.35000002
vbl_ssh_allreg_aug.4231,1.38999999
vbl_ssh_allreg_aug.4232,1.41999996
vbl_ssh_allreg_aug.4233,1.41999996
vbl_ssh_allreg_aug.4234,1.39999998
vbl_ssh_allreg_aug.4235,1.35000002
vbl_ssh_allreg_aug.4236,1.21000004
vbl_ssh_allreg_aug.4237,1.10000002
vbl_ssh_allreg_aug.4238,1.35000002
vbl_ssh_allreg_aug.4239,1.45000005
vbl_ssh_allreg_aug.4240,1.52999997
vbl_ssh_allreg_aug.4241,1.55999994
vbl_ssh_allreg_aug.4242,1.58000004
vbl_ssh_allreg_aug.4243,1.59000003
vbl_ssh_allreg_aug.4244,1.60000002
vbl_ssh_allreg_aug.4245,1.60000002
vbl_ssh_allreg_aug.4246,1.59000003
vbl_ssh_allreg_aug.4247,1.58000004
vbl_ssh_allreg_aug.4248,1.54999995
vbl_ssh_allreg_aug.4249,1.51999998
vbl_ssh_allreg_aug.4250,1.5
vbl_ssh_allreg_aug.4251,1.47000003
vbl_ssh_allreg_aug.4252,1.45000005
vbl_ssh_allreg_aug.4253,1.33000004
vbl_ssh_allreg_aug.4254,1.25999999
vbl_ssh_allreg_aug.4255,1.22000003
vbl_ssh_allreg_aug.4256,1.19000006
vbl_ssh_allreg_aug.4257,1.17999995
vbl_ssh_allreg_aug.4258,1.16999996
vbl_ssh_allreg_aug.4259,1.15999997
vbl_ssh_allreg_aug.4260,1.14999998
vbl_ssh_allreg_aug.4261,1.15999997
vbl_ssh_allreg_aug.4262,1.24000001
vbl_ssh_allreg_aug.4263,1.21000004
vbl_ssh_allreg_aug.4264,1.15999997
vbl_ssh_allreg_aug.4265,1.11000001
vbl_ssh_allreg_aug.4266,1.09000003
vbl_ssh_allreg_aug.4267,1.05999994
vbl_ssh_allreg_aug.4268,0.94999999
vbl_ssh_allreg_aug.4269,0.73000002
vbl_ssh_allreg_aug.4270,1.01999998
vbl_ssh_allreg_aug.4271,1.11000001
vbl_ssh_allreg_aug.4272,1.30999994
vbl_ssh_allreg_aug.4273,1.38999999
vbl_ssh_allreg_aug.4274,1.10000002
vbl_ssh_allreg_aug.4275,1.07000005
vbl_ssh_allreg_aug.4276,1.23000002
vbl_ssh_allreg_aug.4277,1.20000005
vbl_ssh_allreg_aug.4278,1.34000003
vbl_ssh_allreg_aug.4279,1.46000004
vbl_ssh_allreg_aug.4280,1.46000004
vbl_ssh_allreg_aug.4281,1.29999995
vbl_ssh_allreg_aug.4282,1.54999995
vbl_ssh_allreg_aug.4283,1.75999999
vbl_ssh_allreg_aug.4284,1.85000002
vbl_ssh_allreg_aug.4285,1.86000001
vbl_ssh_allreg_aug.4286,1.87
vbl_ssh_allreg_aug.4287,1.87
vbl_ssh_allreg_aug.4288,1.89999998
vbl_ssh_allreg_aug.4289,1.91999996
vbl_ssh_allreg_aug.4290,1.94000006
vbl_ssh_allreg_aug.4291,1.96000004
vbl_ssh_allreg_aug.4292,1.98000002
vbl_ssh_allreg_aug.4293,1.99000001
vbl_ssh_allreg_aug.4294,2
vbl_ssh_allreg_aug.4295,1.99000001
vbl_ssh_allreg_aug.4296,1.99000001
vbl_ssh_allreg_aug.4297,1.99000001
vbl_ssh_allreg_aug.4298,1.99000001
vbl_ssh_allreg_aug.4299,1.99000001
vbl_ssh_allreg_aug.4300,1.99000001
vbl_ssh_allreg_aug.4301,1.99000001
vbl_ssh_allreg_aug.4302,1.99000001
vbl_ssh_allreg_aug.4303,1.99000001
vbl_ssh_allreg_aug.4304,1.99000001
vbl_ssh_allreg_aug.4305,1.99000001
vbl_ssh_allreg_aug.4306,1.99000001
vbl_ssh_allreg_aug.4307,1.99000001
vbl_ssh_allreg_aug.4308,1.99000001
vbl_ssh_allreg_aug.4309,1.99000001
vbl_ssh_allreg_aug.4310,1.99000001
vbl_ssh_allreg_aug.4311,1.98000002
vbl_ssh_allreg_aug.4312,1.98000002
vbl_ssh_allreg_aug.4313,1.98000002
vbl_ssh_allreg_aug.4314,1.98000002
vbl_ssh_allreg_aug.4315,1.98000002
vbl_ssh_allreg_aug.4316,1.98000002
vbl_ssh_allreg_aug.4317,1.98000002
vbl_ssh_allreg_aug.4318,1.98000002
vbl_ssh_allreg_aug.4319,1.98000002
vbl_ssh_allreg_aug.4320,1.98000002
vbl_ssh_allreg_aug.4321,1.98000002
vbl_ssh_allreg_aug.4322,1.98000002
vbl_ssh_allreg_aug.4323,1.98000002
vbl_ssh_allreg_aug.4324,1.98000002
vbl_ssh_allreg_aug.4325,1.98000002
vbl_ssh_allreg_aug.4326,1.98000002
vbl_ssh_allreg_aug.4327,1.99000001
vbl_ssh_allreg_aug.4328,1.99000001
vbl_ssh_allreg_aug.4329,1.99000001
vbl_ssh_allreg_aug.4330,1.99000001
vbl_ssh_allreg_aug.4331,1.99000001
vbl_ssh_allreg_aug.4332,2
vbl_ssh_allreg_aug.4333,2
vbl_ssh_allreg_aug.4334,2
vbl_ssh_allreg_aug.4335,2
vbl_ssh_allreg_aug.4336,2
vbl_ssh_allreg_aug.4337,2.00999999
vbl_ssh_allreg_aug.4338,2.00999999
vbl_ssh_allreg_aug.4339,2.00999999
vbl_ssh_allreg_aug.4340,2.01999998
vbl_ssh_allreg_aug.4341,2.01999998
vbl_ssh_allreg_aug.4342,2.01999998
vbl_ssh_allreg_aug.4343,1.91999996
vbl_ssh_allreg_aug.4344,1.91999996
vbl_ssh_allreg_aug.4345,1.91999996
vbl_ssh_allreg_aug.4346,1.91999996
vbl_ssh_allreg_aug.4347,1.92999995
vbl_ssh_allreg_aug.4348,1.92999995
vbl_ssh_allreg_aug.4349,1.92999995
vbl_ssh_allreg_aug.4350,1.92999995
vbl_ssh_allreg_aug.4351,1.92999995
vbl_ssh_allreg_aug.4352,1.92999995
vbl_ssh_allreg_aug.4353,1.92999995
vbl_ssh_allreg_aug.4354,1.92999995
vbl_ssh_allreg_aug.4355,1.92999995
vbl_ssh_allreg_aug.4356,1.92999995
vbl_ssh_allreg_aug.4357,1.91999996
vbl_ssh_allreg_aug.4358,1.91999996
vbl_ssh_allreg_aug.4359,1.91999996
vbl_ssh_allreg_aug.4360,1.91999996
vbl_ssh_allreg_aug.4361,1.91999996
vbl_ssh_allreg_aug.4362,1.90999997
vbl_ssh_allreg_aug.4363,1.90999997
vbl_ssh_allreg_aug.4364,1.89999998
vbl_ssh_allreg_aug.4365,1.88999999
vbl_ssh_allreg_aug.4366,1.88999999
vbl_ssh_allreg_aug.4367,1.88
vbl_ssh_allreg_aug.4368,1.87
vbl_ssh_allreg_aug.4369,1.86000001
vbl_ssh_allreg_aug.4370,1.86000001
vbl_ssh_allreg_aug.4371,1.85000002
vbl_ssh_allreg_aug.4372,1.85000002
vbl_ssh_allreg_aug.4373,1.84000003
vbl_ssh_allreg_aug.4374,1.84000003
vbl_ssh_allreg_aug.4375,1.84000003
vbl_ssh_allreg_aug.4376,1.83000004
vbl_ssh_allreg_aug.4377,1.84000003
vbl_ssh_allreg_aug.4378,1.84000003
vbl_ssh_allreg_aug.4379,1.85000002
vbl_ssh_allreg_aug.4380,1.86000001
vbl_ssh_allreg_aug.4381,1.87
vbl_ssh_allreg_aug.4382,1.88
vbl_ssh_allreg_aug.4383,1.88999999
vbl_ssh_allreg_aug.4384,1.89999998
vbl_ssh_allreg_aug.4385,1.90999997
vbl_ssh_allreg_aug.4386,1.90999997
vbl_ssh_allreg_aug.4387,1.91999996
vbl_ssh_allreg_aug.4388,1.91999996
vbl_ssh_allreg_aug.4389,1.91999996
vbl_ssh_allreg_aug.4390,1.92999995
vbl_ssh_allreg_aug.4391,1.91999996
vbl_ssh_allreg_aug.4392,1.91999996
vbl_ssh_allreg_aug.4393,1.91999996
vbl_ssh_allreg_aug.4394,1.90999997
vbl_ssh_allreg_aug.4395,1.89999998
vbl_ssh_allreg_aug.4396,1.88999999
vbl_ssh_allreg_aug.4397,1.87
vbl_ssh_allreg_aug.4398,1.89999998
vbl_ssh_allreg_aug.4399,1.89999998
vbl_ssh_allreg_aug.4400,1.89999998
vbl_ssh_allreg_aug.4401,1.88999999
vbl_ssh_allreg_aug.4402,1.88
vbl_ssh_allreg_aug.4403,1.85000002
vbl_ssh_allreg_aug.4404,1.83000004
vbl_ssh_allreg_aug.4405,1.79999995
vbl_ssh_allreg_aug.4406,1.75
vbl_ssh_allreg_aug.4407,1.64999998
vbl_ssh_allreg_aug.4408,1.52999997
vbl_ssh_allreg_aug.4409,1.30999994
vbl_ssh_allreg_aug.4410,1.22000003
vbl_ssh_allreg_aug.4411,1.38
vbl_ssh_allreg_aug.4412,1.42999995
vbl_ssh_allreg_aug.4413,1.45000005
vbl_ssh_allreg_aug.4414,1.37
vbl_ssh_allreg_aug.4415,1.32000005
vbl_ssh_allreg_aug.4416,1.33000004
vbl_ssh_allreg_aug.4417,1.35000002
vbl_ssh_allreg_aug.4418,1.38
vbl_ssh_allreg_aug.4419,1.40999997
vbl_ssh_allreg_aug.4420,1.41999996
vbl_ssh_allreg_aug.4421,1.41999996
vbl_ssh_allreg_aug.4422,1.39999998
vbl_ssh_allreg_aug.4423,1.36000001
vbl_ssh_allreg_aug.4424,1.30999994
vbl_ssh_allreg_aug.4425,1.28999996
vbl_ssh_allreg_aug.4426,1.38
vbl_ssh_allreg_aug.4427,1.47000003
vbl_ssh_allreg_aug.4428,1.53999996
vbl_ssh_allreg_aug.4429,1.57000005
vbl_ssh_allreg_aug.4430,1.58000004
vbl_ssh_allreg_aug.4431,1.59000003
vbl_ssh_allreg_aug.4432,1.60000002
vbl_ssh_allreg_aug.4433,1.60000002
vbl_ssh_allreg_aug.4434,1.60000002
vbl_ssh_allreg_aug.4435,1.59000003
vbl_ssh_allreg_aug.4436,1.57000005
vbl_ssh_allreg_aug.4437,1.54999995
vbl_ssh_allreg_aug.4438,1.51999998
vbl_ssh_allreg_aug.4439,1.5
vbl_ssh_allreg_aug.4440,1.47000003
vbl_ssh_allreg_aug.4441,1.38
vbl_ssh_allreg_aug.4442,1.32000005
vbl_ssh_allreg_aug.4443,1.26999998
vbl_ssh_allreg_aug.4444,1.25
vbl_ssh_allreg_aug.4445,1.23000002
vbl_ssh_allreg_aug.4446,1.22000003
vbl_ssh_allreg_aug.4447,1.21000004
vbl_ssh_allreg_aug.4448,1.21000004
vbl_ssh_allreg_aug.4449,1.21000004
vbl_ssh_allreg_aug.4450,1.25999999
vbl_ssh_allreg_aug.4451,1.24000001
vbl_ssh_allreg_aug.4452,1.22000003
vbl_ssh_allreg_aug.4453,1.19000006
vbl_ssh_allreg_aug.4454,1.16999996
vbl_ssh_allreg_aug.4455,1.16999996
vbl_ssh_allreg_aug.4456,1.12
vbl_ssh_allreg_aug.4457,1.07000005
vbl_ssh_allreg_aug.4458,1.12
vbl_ssh_allreg_aug.4459,1.20000005
vbl_ssh_allreg_aug.4460,1.23000002
vbl_ssh_allreg_aug.4461,1.29999995
vbl_ssh_allreg_aug.4462,1.29999995
vbl_ssh_allreg_aug.4463,1.13
vbl_ssh_allreg_aug.4464,1.10000002
vbl_ssh_allreg_aug.4465,1.04999995
vbl_ssh_allreg_aug.4466,0.95999998
vbl_ssh_allreg_aug.4467,0.94
vbl_ssh_allreg_aug.4468,1.21000004
vbl_ssh_allreg_aug.4469,1.16999996
vbl_ssh_allreg_aug.4470,0.69
vbl_ssh_allreg_aug.4471,0.76999998
vbl_ssh_allreg_aug.4472,0.89999998
vbl_ssh_allreg_aug.4473,1.02999997
vbl_ssh_allreg_aug.4474,1.28999996
vbl_ssh_allreg_aug.4475,1.64999998
vbl_ssh_allreg_aug.4476,1.78999996
vbl_ssh_allreg_aug.4477,1.77999997
vbl_ssh_allreg_aug.4478,1.78999996
vbl_ssh_allreg_aug.4479,1.79999995
vbl_ssh_allreg_aug.4480,1.85000002
vbl_ssh_allreg_aug.4481,1.88999999
vbl_ssh_allreg_aug.4482,1.91999996
vbl_ssh_allreg_aug.4483,1.95000005
vbl_ssh_allreg_aug.4484,1.97000003
vbl_ssh_allreg_aug.4485,1.98000002
vbl_ssh_allreg_aug.4486,1.99000001
vbl_ssh_allreg_aug.4487,1.98000002
vbl_ssh_allreg_aug.4488,1.98000002
vbl_ssh_allreg_aug.4489,1.98000002
vbl_ssh_allreg_aug.4490,1.98000002
vbl_ssh_allreg_aug.4491,1.98000002
vbl_ssh_allreg_aug.4492,1.97000003
vbl_ssh_allreg_aug.4493,1.97000003
vbl_ssh_allreg_aug.4494,1.97000003
vbl_ssh_allreg_aug.4495,1.98000002
vbl_ssh_allreg_aug.4496,1.98000002
vbl_ssh_allreg_aug.4497,1.98000002
vbl_ssh_allreg_aug.4498,1.98000002
vbl_ssh_allreg_aug.4499,1.98000002
vbl_ssh_allreg_aug.4500,1.98000002
vbl_ssh_allreg_aug.4501,1.98000002
vbl_ssh_allreg_aug.4502,1.97000003
vbl_ssh_allreg_aug.4503,1.97000003
vbl_ssh_allreg_aug.4504,1.97000003
vbl_ssh_allreg_aug.4505,1.97000003
vbl_ssh_allreg_aug.4506,1.97000003
vbl_ssh_allreg_aug.4507,1.97000003
vbl_ssh_allreg_aug.4508,1.97000003
vbl_ssh_allreg_aug.4509,1.97000003
vbl_ssh_allreg_aug.4510,1.97000003
vbl_ssh_allreg_aug.4511,1.97000003
vbl_ssh_allreg_aug.4512,1.97000003
vbl_ssh_allreg_aug.4513,1.97000003
vbl_ssh_allreg_aug.4514,1.97000003
vbl_ssh_allreg_aug.4515,1.97000003
vbl_ssh_allreg_aug.4516,1.97000003
vbl_ssh_allreg_aug.4517,1.97000003
vbl_ssh_allreg_aug.4518,1.97000003
vbl_ssh_allreg_aug.4519,1.98000002
vbl_ssh_allreg_aug.4520,1.98000002
vbl_ssh_allreg_aug.4521,1.98000002
vbl_ssh_allreg_aug.4522,1.98000002
vbl_ssh_allreg_aug.4523,1.99000001
vbl_ssh_allreg_aug.4524,1.99000001
vbl_ssh_allreg_aug.4525,1.99000001
vbl_ssh_allreg_aug.4526,1.99000001
vbl_ssh_allreg_aug.4527,2
vbl_ssh_allreg_aug.4528,2
vbl_ssh_allreg_aug.4529,2
vbl_ssh_allreg_aug.4530,2
vbl_ssh_allreg_aug.4531,2.00999999
vbl_ssh_allreg_aug.4532,2.00999999
vbl_ssh_allreg_aug.4533,2.00999999
vbl_ssh_allreg_aug.4534,2.01999998
vbl_ssh_allreg_aug.4535,1.91999996
vbl_ssh_allreg_aug.4536,1.91999996
vbl_ssh_allreg_aug.4537,1.91999996
vbl_ssh_allreg_aug.4538,1.91999996
vbl_ssh_allreg_aug.4539,1.91999996
vbl_ssh_allreg_aug.4540,1.92999995
vbl_ssh_allreg_aug.4541,1.92999995
vbl_ssh_allreg_aug.4542,1.92999995
vbl_ssh_allreg_aug.4543,1.92999995
vbl_ssh_allreg_aug.4544,1.92999995
vbl_ssh_allreg_aug.4545,1.92999995
vbl_ssh_allreg_aug.4546,1.92999995
vbl_ssh_allreg_aug.4547,1.92999995
vbl_ssh_allreg_aug.4548,1.92999995
vbl_ssh_allreg_aug.4549,1.91999996
vbl_ssh_allreg_aug.4550,1.91999996
vbl_ssh_allreg_aug.4551,1.91999996
vbl_ssh_allreg_aug.4552,1.91999996
vbl_ssh_allreg_aug.4553,1.90999997
vbl_ssh_allreg_aug.4554,1.90999997
vbl_ssh_allreg_aug.4555,1.90999997
vbl_ssh_allreg_aug.4556,1.89999998
vbl_ssh_allreg_aug.4557,1.88999999
vbl_ssh_allreg_aug.4558,1.88999999
vbl_ssh_allreg_aug.4559,1.88
vbl_ssh_allreg_aug.4560,1.87
vbl_ssh_allreg_aug.4561,1.86000001
vbl_ssh_allreg_aug.4562,1.85000002
vbl_ssh_allreg_aug.4563,1.84000003
vbl_ssh_allreg_aug.4564,1.84000003
vbl_ssh_allreg_aug.4565,1.83000004
vbl_ssh_allreg_aug.4566,1.82000005
vbl_ssh_allreg_aug.4567,1.82000005
vbl_ssh_allreg_aug.4568,1.82000005
vbl_ssh_allreg_aug.4569,1.82000005
vbl_ssh_allreg_aug.4570,1.82000005
vbl_ssh_allreg_aug.4571,1.82000005
vbl_ssh_allreg_aug.4572,1.83000004
vbl_ssh_allreg_aug.4573,1.84000003
vbl_ssh_allreg_aug.4574,1.86000001
vbl_ssh_allreg_aug.4575,1.87
vbl_ssh_allreg_aug.4576,1.88999999
vbl_ssh_allreg_aug.4577,1.88999999
vbl_ssh_allreg_aug.4578,1.89999998
vbl_ssh_allreg_aug.4579,1.90999997
vbl_ssh_allreg_aug.4580,1.90999997
vbl_ssh_allreg_aug.4581,1.91999996
vbl_ssh_allreg_aug.4582,1.91999996
vbl_ssh_allreg_aug.4583,1.91999996
vbl_ssh_allreg_aug.4584,1.91999996
vbl_ssh_allreg_aug.4585,1.90999997
vbl_ssh_allreg_aug.4586,1.89999998
vbl_ssh_allreg_aug.4587,1.88999999
vbl_ssh_allreg_aug.4588,1.87
vbl_ssh_allreg_aug.4589,1.82000005
vbl_ssh_allreg_aug.4590,1.87
vbl_ssh_allreg_aug.4591,1.88
vbl_ssh_allreg_aug.4592,1.88
vbl_ssh_allreg_aug.4593,1.86000001
vbl_ssh_allreg_aug.4594,1.85000002
vbl_ssh_allreg_aug.4595,1.83000004
vbl_ssh_allreg_aug.4596,1.80999994
vbl_ssh_allreg_aug.4597,1.77999997
vbl_ssh_allreg_aug.4598,1.75
vbl_ssh_allreg_aug.4599,1.66999996
vbl_ssh_allreg_aug.4600,1.60000002
vbl_ssh_allreg_aug.4601,1.5
vbl_ssh_allreg_aug.4602,1.41999996
vbl_ssh_allreg_aug.4603,1.48000002
vbl_ssh_allreg_aug.4604,1.47000003
vbl_ssh_allreg_aug.4605,1.47000003
vbl_ssh_allreg_aug.4606,1.42999995
vbl_ssh_allreg_aug.4607,1.40999997
vbl_ssh_allreg_aug.4608,1.39999998
vbl_ssh_allreg_aug.4609,1.39999998
vbl_ssh_allreg_aug.4610,1.40999997
vbl_ssh_allreg_aug.4611,1.41999996
vbl_ssh_allreg_aug.4612,1.42999995
vbl_ssh_allreg_aug.4613,1.41999996
vbl_ssh_allreg_aug.4614,1.40999997
vbl_ssh_allreg_aug.4615,1.38
vbl_ssh_allreg_aug.4616,1.36000001
vbl_ssh_allreg_aug.4617,1.38
vbl_ssh_allreg_aug.4618,1.45000005
vbl_ssh_allreg_aug.4619,1.46000004
vbl_ssh_allreg_aug.4620,1.53999996
vbl_ssh_allreg_aug.4621,1.57000005
vbl_ssh_allreg_aug.4622,1.59000003
vbl_ssh_allreg_aug.4623,1.59000003
vbl_ssh_allreg_aug.4624,1.60000002
vbl_ssh_allreg_aug.4625,1.60000002
vbl_ssh_allreg_aug.4626,1.60000002
vbl_ssh_allreg_aug.4627,1.59000003
vbl_ssh_allreg_aug.4628,1.58000004
vbl_ssh_allreg_aug.4629,1.55999994
vbl_ssh_allreg_aug.4630,1.53999996
vbl_ssh_allreg_aug.4631,1.50999999
vbl_ssh_allreg_aug.4632,1.48000002
vbl_ssh_allreg_aug.4633,1.40999997
vbl_ssh_allreg_aug.4634,1.36000001
vbl_ssh_allreg_aug.4635,1.32000005
vbl_ssh_allreg_aug.4636,1.28999996
vbl_ssh_allreg_aug.4637,1.26999998
vbl_ssh_allreg_aug.4638,1.25999999
vbl_ssh_allreg_aug.4639,1.25
vbl_ssh_allreg_aug.4640,1.24000001
vbl_ssh_allreg_aug.4641,1.25
vbl_ssh_allreg_aug.4642,1.27999997
vbl_ssh_allreg_aug.4643,1.26999998
vbl_ssh_allreg_aug.4644,1.25
vbl_ssh_allreg_aug.4645,1.24000001
vbl_ssh_allreg_aug.4646,1.22000003
vbl_ssh_allreg_aug.4647,1.20000005
vbl_ssh_allreg_aug.4648,1.22000003
vbl_ssh_allreg_aug.4649,1.19000006
vbl_ssh_allreg_aug.4650,1.20000005
vbl_ssh_allreg_aug.4651,1.25
vbl_ssh_allreg_aug.4652,1.29999995
vbl_ssh_allreg_aug.4653,1.32000005
vbl_ssh_allreg_aug.4654,1.34000003
vbl_ssh_allreg_aug.4655,1.26999998
vbl_ssh_allreg_aug.4656,1.21000004
vbl_ssh_allreg_aug.4657,1.14999998
vbl_ssh_allreg_aug.4658,1.10000002
vbl_ssh_allreg_aug.4659,1.10000002
vbl_ssh_allreg_aug.4660,0.98000002
vbl_ssh_allreg_aug.4661,0.69
vbl_ssh_allreg_aug.4662,1.00999999
vbl_ssh_allreg_aug.4663,0.88
vbl_ssh_allreg_aug.4664,0.88999999
vbl_ssh_allreg_aug.4665,0.92000002
vbl_ssh_allreg_aug.4666,0.95999998
vbl_ssh_allreg_aug.4667,1.02999997
vbl_ssh_allreg_aug.4668,1.09000003
vbl_ssh_allreg_aug.4669,1.17999995
vbl_ssh_allreg_aug.4670,1.35000002
vbl_ssh_allreg_aug.4671,1.58000004
vbl_ssh_allreg_aug.4672,1.71000004
vbl_ssh_allreg_aug.4673,1.67999995
vbl_ssh_allreg_aug.4674,1.64999998
vbl_ssh_allreg_aug.4675,1.69000006
vbl_ssh_allreg_aug.4676,1.77999997
vbl_ssh_allreg_aug.4677,1.84000003
vbl_ssh_allreg_aug.4678,1.89999998
vbl_ssh_allreg_aug.4679,1.94000006
vbl_ssh_allreg_aug.4680,1.96000004
vbl_ssh_allreg_aug.4681,1.97000003
vbl_ssh_allreg_aug.4682,1.98000002
vbl_ssh_allreg_aug.4683,1.97000003
vbl_ssh_allreg_aug.4684,1.96000004
vbl_ssh_allreg_aug.4685,1.96000004
vbl_ssh_allreg_aug.4686,1.96000004
vbl_ssh_allreg_aug.4687,1.95000005
vbl_ssh_allreg_aug.4688,1.95000005
vbl_ssh_allreg_aug.4689,1.96000004
vbl_ssh_allreg_aug.4690,1.96000004
vbl_ssh_allreg_aug.4691,1.96000004
vbl_ssh_allreg_aug.4692,1.96000004
vbl_ssh_allreg_aug.4693,1.96000004
vbl_ssh_allreg_aug.4694,1.96000004
vbl_ssh_allreg_aug.4695,1.96000004
vbl_ssh_allreg_aug.4696,1.96000004
vbl_ssh_allreg_aug.4697,1.96000004
vbl_ssh_allreg_aug.4698,1.96000004
vbl_ssh_allreg_aug.4699,1.96000004
vbl_ssh_allreg_aug.4700,1.96000004
vbl_ssh_allreg_aug.4701,1.95000005
vbl_ssh_allreg_aug.4702,1.95000005
vbl_ssh_allreg_aug.4703,1.95000005
vbl_ssh_allreg_aug.4704,1.95000005
vbl_ssh_allreg_aug.4705,1.95000005
vbl_ssh_allreg_aug.4706,1.95000005
vbl_ssh_allreg_aug.4707,1.95000005
vbl_ssh_allreg_aug.4708,1.95000005
vbl_ssh_allreg_aug.4709,1.96000004
vbl_ssh_allreg_aug.4710,1.96000004
vbl_ssh_allreg_aug.4711,1.96000004
vbl_ssh_allreg_aug.4712,1.96000004
vbl_ssh_allreg_aug.4713,1.96000004
vbl_ssh_allreg_aug.4714,1.97000003
vbl_ssh_allreg_aug.4715,1.97000003
vbl_ssh_allreg_aug.4716,1.97000003
vbl_ssh_allreg_aug.4717,1.97000003
vbl_ssh_allreg_aug.4718,1.98000002
vbl_ssh_allreg_aug.4719,1.98000002
vbl_ssh_allreg_aug.4720,1.98000002
vbl_ssh_allreg_aug.4721,1.98000002
vbl_ssh_allreg_aug.4722,1.99000001
vbl_ssh_allreg_aug.4723,1.99000001
vbl_ssh_allreg_aug.4724,1.99000001
vbl_ssh_allreg_aug.4725,1.99000001
vbl_ssh_allreg_aug.4726,2
vbl_ssh_allreg_aug.4727,2
vbl_ssh_allreg_aug.4728,2
vbl_ssh_allreg_aug.4729,2.00999999
vbl_ssh_allreg_aug.4730,2.00999999
vbl_ssh_allreg_aug.4731,1.91999996
vbl_ssh_allreg_aug.4732,1.91999996
vbl_ssh_allreg_aug.4733,1.91999996
vbl_ssh_allreg_aug.4734,1.91999996
vbl_ssh_allreg_aug.4735,1.91999996
vbl_ssh_allreg_aug.4736,1.92999995
vbl_ssh_allreg_aug.4737,1.92999995
vbl_ssh_allreg_aug.4738,1.92999995
vbl_ssh_allreg_aug.4739,1.92999995
vbl_ssh_allreg_aug.4740,1.92999995
vbl_ssh_allreg_aug.4741,1.92999995
vbl_ssh_allreg_aug.4742,1.92999995
vbl_ssh_allreg_aug.4743,1.91999996
vbl_ssh_allreg_aug.4744,1.91999996
vbl_ssh_allreg_aug.4745,1.91999996
vbl_ssh_allreg_aug.4746,1.91999996
vbl_ssh_allreg_aug.4747,1.91999996
vbl_ssh_allreg_aug.4748,1.90999997
vbl_ssh_allreg_aug.4749,1.90999997
vbl_ssh_allreg_aug.4750,1.90999997
vbl_ssh_allreg_aug.4751,1.89999998
vbl_ssh_allreg_aug.4752,1.88999999
vbl_ssh_allreg_aug.4753,1.88
vbl_ssh_allreg_aug.4754,1.87
vbl_ssh_allreg_aug.4755,1.86000001
vbl_ssh_allreg_aug.4756,1.85000002
vbl_ssh_allreg_aug.4757,1.84000003
vbl_ssh_allreg_aug.4758,1.83000004
vbl_ssh_allreg_aug.4759,1.83000004
vbl_ssh_allreg_aug.4760,1.82000005
vbl_ssh_allreg_aug.4761,1.80999994
vbl_ssh_allreg_aug.4762,1.79999995
vbl_ssh_allreg_aug.4763,1.78999996
