FID,ann_ssh
vbl_ssh_allreg_ann.7452,2.66000009
vbl_ssh_allreg_ann.7453,2.66000009
vbl_ssh_allreg_ann.7454,2.6500001
vbl_ssh_allreg_ann.7455,2.6400001
vbl_ssh_allreg_ann.7456,2.6400001
vbl_ssh_allreg_ann.7457,2.63000011
vbl_ssh_allreg_ann.7458,2.61999989
vbl_ssh_allreg_ann.7459,2.6099999
vbl_ssh_allreg_ann.7460,2.6099999
vbl_ssh_allreg_ann.7461,2.5999999
vbl_ssh_allreg_ann.7462,2.58999991
vbl_ssh_allreg_ann.7463,2.58999991
vbl_ssh_allreg_ann.7464,2.57999992
vbl_ssh_allreg_ann.7465,2.57999992
vbl_ssh_allreg_ann.7466,2.57999992
vbl_ssh_allreg_ann.7467,2.56999993
vbl_ssh_allreg_ann.7468,2.56999993
vbl_ssh_allreg_ann.7469,2.56999993
vbl_ssh_allreg_ann.7470,2.55999994
vbl_ssh_allreg_ann.7471,2.55999994
vbl_ssh_allreg_ann.7472,2.55999994
vbl_ssh_allreg_ann.7473,2.55999994
vbl_ssh_allreg_ann.7474,2.55999994
vbl_ssh_allreg_ann.7475,2.54999995
vbl_ssh_allreg_ann.7476,2.54999995
vbl_ssh_allreg_ann.7477,2.53999996
vbl_ssh_allreg_ann.7478,2.52999997
vbl_ssh_allreg_ann.7479,2.51999998
vbl_ssh_allreg_ann.7480,2.51999998
vbl_ssh_allreg_ann.7481,2.50999999
vbl_ssh_allreg_ann.7482,2.5
vbl_ssh_allreg_ann.7483,2.49000001
vbl_ssh_allreg_ann.7484,2.48000002
vbl_ssh_allreg_ann.7485,2.47000003
vbl_ssh_allreg_ann.7486,2.46000004
vbl_ssh_allreg_ann.7487,2.45000005
vbl_ssh_allreg_ann.7488,2.45000005
vbl_ssh_allreg_ann.7489,2.44000006
vbl_ssh_allreg_ann.7490,2.43000007
vbl_ssh_allreg_ann.7491,2.42000008
vbl_ssh_allreg_ann.7492,2.42000008
vbl_ssh_allreg_ann.7493,2.41000009
vbl_ssh_allreg_ann.7494,2.4000001
vbl_ssh_allreg_ann.7495,2.3900001
vbl_ssh_allreg_ann.7496,2.3900001
vbl_ssh_allreg_ann.7497,2.38000011
vbl_ssh_allreg_ann.7498,2.38000011
vbl_ssh_allreg_ann.7499,2.36999989
vbl_ssh_allreg_ann.7500,2.36999989
vbl_ssh_allreg_ann.7501,2.3599999
vbl_ssh_allreg_ann.7502,2.3599999
vbl_ssh_allreg_ann.7503,2.3499999
vbl_ssh_allreg_ann.7504,2.3499999
vbl_ssh_allreg_ann.7505,2.33999991
vbl_ssh_allreg_ann.7506,2.33999991
vbl_ssh_allreg_ann.7507,2.33999991
vbl_ssh_allreg_ann.7508,2.33999991
vbl_ssh_allreg_ann.7509,2.33999991
vbl_ssh_allreg_ann.7510,2.33999991
vbl_ssh_allreg_ann.7511,2.33999991
vbl_ssh_allreg_ann.7512,2.33999991
vbl_ssh_allreg_ann.7513,2.33999991
vbl_ssh_allreg_ann.7514,2.33999991
vbl_ssh_allreg_ann.7515,2.3499999
vbl_ssh_allreg_ann.7516,2.3499999
vbl_ssh_allreg_ann.7517,2.3599999
vbl_ssh_allreg_ann.7518,2.3599999
vbl_ssh_allreg_ann.7519,2.36999989
vbl_ssh_allreg_ann.7520,2.38000011
vbl_ssh_allreg_ann.7521,2.3900001
vbl_ssh_allreg_ann.7522,2.3900001
vbl_ssh_allreg_ann.7523,2.4000001
vbl_ssh_allreg_ann.7524,2.4000001
vbl_ssh_allreg_ann.7525,2.41000009
vbl_ssh_allreg_ann.7526,2.42000008
vbl_ssh_allreg_ann.7527,2.42000008
vbl_ssh_allreg_ann.7528,2.43000007
vbl_ssh_allreg_ann.7529,2.43000007
vbl_ssh_allreg_ann.7530,2.43000007
vbl_ssh_allreg_ann.7531,2.43000007
vbl_ssh_allreg_ann.7532,2.43000007
vbl_ssh_allreg_ann.7533,2.43000007
vbl_ssh_allreg_ann.7534,2.43000007
vbl_ssh_allreg_ann.7535,2.42000008
vbl_ssh_allreg_ann.7536,2.4000001
vbl_ssh_allreg_ann.7537,2.38000011
vbl_ssh_allreg_ann.7538,2.3599999
vbl_ssh_allreg_ann.7539,2.33999991
vbl_ssh_allreg_ann.7540,2.29999995
vbl_ssh_allreg_ann.7541,2.25
vbl_ssh_allreg_ann.7542,2.18000007
vbl_ssh_allreg_ann.7543,2.11999989
vbl_ssh_allreg_ann.7544,2.05999994
vbl_ssh_allreg_ann.7545,2.06999993
vbl_ssh_allreg_ann.7546,2.1400001
vbl_ssh_allreg_ann.7547,2.0999999
vbl_ssh_allreg_ann.7548,2.06999993
vbl_ssh_allreg_ann.7549,2.00999999
vbl_ssh_allreg_ann.7550,1.94000006
vbl_ssh_allreg_ann.7551,1.82000005
vbl_ssh_allreg_ann.7552,1.55999994
vbl_ssh_allreg_ann.7553,1.44000006
vbl_ssh_allreg_ann.7554,1.66999996
vbl_ssh_allreg_ann.7555,1.83000004
vbl_ssh_allreg_ann.7556,1.92999995
vbl_ssh_allreg_ann.7557,1.97000003
vbl_ssh_allreg_ann.7558,2.0999999
vbl_ssh_allreg_ann.7559,2.18000007
vbl_ssh_allreg_ann.7560,2.24000001
vbl_ssh_allreg_ann.7561,2.27999997
vbl_ssh_allreg_ann.7562,2.31999993
vbl_ssh_allreg_ann.7563,2.3599999
vbl_ssh_allreg_ann.7564,2.4000001
vbl_ssh_allreg_ann.7565,2.43000007
vbl_ssh_allreg_ann.7566,2.46000004
vbl_ssh_allreg_ann.7567,2.49000001
vbl_ssh_allreg_ann.7568,2.50999999
vbl_ssh_allreg_ann.7569,2.53999996
vbl_ssh_allreg_ann.7570,2.55999994
vbl_ssh_allreg_ann.7571,2.57999992
vbl_ssh_allreg_ann.7572,2.5999999
vbl_ssh_allreg_ann.7573,2.61999989
vbl_ssh_allreg_ann.7574,2.63000011
vbl_ssh_allreg_ann.7575,2.6500001
vbl_ssh_allreg_ann.7576,2.66000009
vbl_ssh_allreg_ann.7577,2.67000008
vbl_ssh_allreg_ann.7578,2.80999994
vbl_ssh_allreg_ann.7579,2.79999995
vbl_ssh_allreg_ann.7580,2.80999994
vbl_ssh_allreg_ann.7581,2.80999994
vbl_ssh_allreg_ann.7582,2.80999994
vbl_ssh_allreg_ann.7583,2.80999994
vbl_ssh_allreg_ann.7584,2.80999994
vbl_ssh_allreg_ann.7585,2.80999994
vbl_ssh_allreg_ann.7586,2.79999995
vbl_ssh_allreg_ann.7587,2.79999995
vbl_ssh_allreg_ann.7588,2.80999994
vbl_ssh_allreg_ann.7589,2.80999994
vbl_ssh_allreg_ann.7590,2.80999994
vbl_ssh_allreg_ann.7591,2.80999994
vbl_ssh_allreg_ann.7592,2.79999995
vbl_ssh_allreg_ann.7593,2.78999996
vbl_ssh_allreg_ann.7594,2.77999997
vbl_ssh_allreg_ann.7595,2.75999999
vbl_ssh_allreg_ann.7596,2.73000002
vbl_ssh_allreg_ann.7597,2.68000007
vbl_ssh_allreg_ann.7598,2.61999989
vbl_ssh_allreg_ann.7599,2.55999994
vbl_ssh_allreg_ann.7600,2.49000001
vbl_ssh_allreg_ann.7601,2.43000007
vbl_ssh_allreg_ann.7602,2.36999989
vbl_ssh_allreg_ann.7603,2.31999993
vbl_ssh_allreg_ann.7604,2.29999995
vbl_ssh_allreg_ann.7605,2.27999997
vbl_ssh_allreg_ann.7606,2.27999997
vbl_ssh_allreg_ann.7607,2.28999996
vbl_ssh_allreg_ann.7608,2.30999994
vbl_ssh_allreg_ann.7609,2.32999992
vbl_ssh_allreg_ann.7610,2.3499999
vbl_ssh_allreg_ann.7611,2.38000011
vbl_ssh_allreg_ann.7612,2.41000009
vbl_ssh_allreg_ann.7613,2.44000006
vbl_ssh_allreg_ann.7614,2.47000003
vbl_ssh_allreg_ann.7615,2.49000001
vbl_ssh_allreg_ann.7616,2.51999998
vbl_ssh_allreg_ann.7617,2.53999996
vbl_ssh_allreg_ann.7618,2.55999994
vbl_ssh_allreg_ann.7619,2.57999992
vbl_ssh_allreg_ann.7620,2.5999999
vbl_ssh_allreg_ann.7621,2.61999989
vbl_ssh_allreg_ann.7622,2.63000011
vbl_ssh_allreg_ann.7623,2.6500001
vbl_ssh_allreg_ann.7624,2.66000009
vbl_ssh_allreg_ann.7625,2.66000009
vbl_ssh_allreg_ann.7626,2.67000008
vbl_ssh_allreg_ann.7627,2.68000007
vbl_ssh_allreg_ann.7628,2.68000007
vbl_ssh_allreg_ann.7629,2.68000007
vbl_ssh_allreg_ann.7630,2.68000007
vbl_ssh_allreg_ann.7631,2.68000007
vbl_ssh_allreg_ann.7632,2.68000007
vbl_ssh_allreg_ann.7633,2.68000007
vbl_ssh_allreg_ann.7634,2.68000007
vbl_ssh_allreg_ann.7635,2.67000008
vbl_ssh_allreg_ann.7636,2.67000008
vbl_ssh_allreg_ann.7637,2.67000008
vbl_ssh_allreg_ann.7638,2.67000008
vbl_ssh_allreg_ann.7639,2.66000009
vbl_ssh_allreg_ann.7640,2.66000009
vbl_ssh_allreg_ann.7641,2.6500001
vbl_ssh_allreg_ann.7642,2.6400001
vbl_ssh_allreg_ann.7643,2.6400001
vbl_ssh_allreg_ann.7644,2.63000011
vbl_ssh_allreg_ann.7645,2.63000011
vbl_ssh_allreg_ann.7646,2.61999989
vbl_ssh_allreg_ann.7647,2.61999989
vbl_ssh_allreg_ann.7648,2.6099999
vbl_ssh_allreg_ann.7649,2.5999999
vbl_ssh_allreg_ann.7650,2.5999999
vbl_ssh_allreg_ann.7651,2.58999991
vbl_ssh_allreg_ann.7652,2.58999991
vbl_ssh_allreg_ann.7653,2.58999991
vbl_ssh_allreg_ann.7654,2.57999992
vbl_ssh_allreg_ann.7655,2.57999992
vbl_ssh_allreg_ann.7656,2.57999992
vbl_ssh_allreg_ann.7657,2.56999993
vbl_ssh_allreg_ann.7658,2.56999993
vbl_ssh_allreg_ann.7659,2.56999993
vbl_ssh_allreg_ann.7660,2.56999993
vbl_ssh_allreg_ann.7661,2.55999994
vbl_ssh_allreg_ann.7662,2.55999994
vbl_ssh_allreg_ann.7663,2.54999995
vbl_ssh_allreg_ann.7664,2.54999995
vbl_ssh_allreg_ann.7665,2.53999996
vbl_ssh_allreg_ann.7666,2.52999997
vbl_ssh_allreg_ann.7667,2.52999997
vbl_ssh_allreg_ann.7668,2.51999998
vbl_ssh_allreg_ann.7669,2.50999999
vbl_ssh_allreg_ann.7670,2.5
vbl_ssh_allreg_ann.7671,2.49000001
vbl_ssh_allreg_ann.7672,2.48000002
vbl_ssh_allreg_ann.7673,2.47000003
vbl_ssh_allreg_ann.7674,2.46000004
vbl_ssh_allreg_ann.7675,2.46000004
vbl_ssh_allreg_ann.7676,2.45000005
vbl_ssh_allreg_ann.7677,2.44000006
vbl_ssh_allreg_ann.7678,2.44000006
vbl_ssh_allreg_ann.7679,2.43000007
vbl_ssh_allreg_ann.7680,2.42000008
vbl_ssh_allreg_ann.7681,2.41000009
vbl_ssh_allreg_ann.7682,2.41000009
vbl_ssh_allreg_ann.7683,2.4000001
vbl_ssh_allreg_ann.7684,2.4000001
vbl_ssh_allreg_ann.7685,2.3900001
vbl_ssh_allreg_ann.7686,2.3900001
vbl_ssh_allreg_ann.7687,2.38000011
vbl_ssh_allreg_ann.7688,2.38000011
vbl_ssh_allreg_ann.7689,2.36999989
vbl_ssh_allreg_ann.7690,2.36999989
vbl_ssh_allreg_ann.7691,2.3599999
vbl_ssh_allreg_ann.7692,2.3599999
vbl_ssh_allreg_ann.7693,2.3599999
vbl_ssh_allreg_ann.7694,2.3499999
vbl_ssh_allreg_ann.7695,2.3499999
vbl_ssh_allreg_ann.7696,2.3499999
vbl_ssh_allreg_ann.7697,2.3499999
vbl_ssh_allreg_ann.7698,2.3499999
vbl_ssh_allreg_ann.7699,2.3499999
vbl_ssh_allreg_ann.7700,2.3499999
vbl_ssh_allreg_ann.7701,2.3599999
vbl_ssh_allreg_ann.7702,2.3599999
vbl_ssh_allreg_ann.7703,2.3599999
vbl_ssh_allreg_ann.7704,2.36999989
vbl_ssh_allreg_ann.7705,2.36999989
vbl_ssh_allreg_ann.7706,2.38000011
vbl_ssh_allreg_ann.7707,2.38000011
vbl_ssh_allreg_ann.7708,2.3900001
vbl_ssh_allreg_ann.7709,2.3900001
vbl_ssh_allreg_ann.7710,2.4000001
vbl_ssh_allreg_ann.7711,2.4000001
vbl_ssh_allreg_ann.7712,2.41000009
vbl_ssh_allreg_ann.7713,2.42000008
vbl_ssh_allreg_ann.7714,2.42000008
vbl_ssh_allreg_ann.7715,2.42000008
vbl_ssh_allreg_ann.7716,2.42000008
vbl_ssh_allreg_ann.7717,2.43000007
vbl_ssh_allreg_ann.7718,2.43000007
vbl_ssh_allreg_ann.7719,2.43000007
vbl_ssh_allreg_ann.7720,2.42000008
vbl_ssh_allreg_ann.7721,2.42000008
vbl_ssh_allreg_ann.7722,2.41000009
vbl_ssh_allreg_ann.7723,2.4000001
vbl_ssh_allreg_ann.7724,2.38000011
vbl_ssh_allreg_ann.7725,2.3599999
vbl_ssh_allreg_ann.7726,2.33999991
vbl_ssh_allreg_ann.7727,2.29999995
vbl_ssh_allreg_ann.7728,2.26999998
vbl_ssh_allreg_ann.7729,2.21000004
vbl_ssh_allreg_ann.7730,2.17000008
vbl_ssh_allreg_ann.7731,2.13000011
vbl_ssh_allreg_ann.7732,2.13000011
vbl_ssh_allreg_ann.7733,2.17000008
vbl_ssh_allreg_ann.7734,2.11999989
vbl_ssh_allreg_ann.7735,2.0999999
vbl_ssh_allreg_ann.7736,2.04999995
vbl_ssh_allreg_ann.7737,1.99000001
vbl_ssh_allreg_ann.7738,1.90999997
vbl_ssh_allreg_ann.7739,1.78999996
vbl_ssh_allreg_ann.7740,1.41999996
vbl_ssh_allreg_ann.7741,1.04999995
vbl_ssh_allreg_ann.7742,1.24000001
vbl_ssh_allreg_ann.7743,1.25
vbl_ssh_allreg_ann.7744,1.63999999
vbl_ssh_allreg_ann.7745,1.89999998
vbl_ssh_allreg_ann.7746,2.05999994
vbl_ssh_allreg_ann.7747,2.1500001
vbl_ssh_allreg_ann.7748,2.22000003
vbl_ssh_allreg_ann.7749,2.27999997
vbl_ssh_allreg_ann.7750,2.32999992
vbl_ssh_allreg_ann.7751,2.36999989
vbl_ssh_allreg_ann.7752,2.4000001
vbl_ssh_allreg_ann.7753,2.44000006
vbl_ssh_allreg_ann.7754,2.47000003
vbl_ssh_allreg_ann.7755,2.49000001
vbl_ssh_allreg_ann.7756,2.51999998
vbl_ssh_allreg_ann.7757,2.53999996
vbl_ssh_allreg_ann.7758,2.55999994
vbl_ssh_allreg_ann.7759,2.57999992
vbl_ssh_allreg_ann.7760,2.5999999
vbl_ssh_allreg_ann.7761,2.61999989
vbl_ssh_allreg_ann.7762,2.63000011
vbl_ssh_allreg_ann.7763,2.6500001
vbl_ssh_allreg_ann.7764,2.79999995
vbl_ssh_allreg_ann.7765,2.79999995
vbl_ssh_allreg_ann.7766,2.79999995
vbl_ssh_allreg_ann.7767,2.80999994
vbl_ssh_allreg_ann.7768,2.80999994
vbl_ssh_allreg_ann.7769,2.80999994
vbl_ssh_allreg_ann.7770,2.80999994
vbl_ssh_allreg_ann.7771,2.79999995
vbl_ssh_allreg_ann.7772,2.78999996
vbl_ssh_allreg_ann.7773,2.79999995
vbl_ssh_allreg_ann.7774,2.79999995
vbl_ssh_allreg_ann.7775,2.79999995
vbl_ssh_allreg_ann.7776,2.79999995
vbl_ssh_allreg_ann.7777,2.78999996
vbl_ssh_allreg_ann.7778,2.77999997
vbl_ssh_allreg_ann.7779,2.76999998
vbl_ssh_allreg_ann.7780,2.75
vbl_ssh_allreg_ann.7781,2.72000003
vbl_ssh_allreg_ann.7782,2.69000006
vbl_ssh_allreg_ann.7783,2.6400001
vbl_ssh_allreg_ann.7784,2.58999991
vbl_ssh_allreg_ann.7785,2.53999996
vbl_ssh_allreg_ann.7786,2.49000001
vbl_ssh_allreg_ann.7787,2.44000006
vbl_ssh_allreg_ann.7788,2.4000001
vbl_ssh_allreg_ann.7789,2.36999989
vbl_ssh_allreg_ann.7790,2.3499999
vbl_ssh_allreg_ann.7791,2.33999991
vbl_ssh_allreg_ann.7792,2.33999991
vbl_ssh_allreg_ann.7793,2.3499999
vbl_ssh_allreg_ann.7794,2.3599999
vbl_ssh_allreg_ann.7795,2.38000011
vbl_ssh_allreg_ann.7796,2.41000009
vbl_ssh_allreg_ann.7797,2.43000007
vbl_ssh_allreg_ann.7798,2.45000005
vbl_ssh_allreg_ann.7799,2.47000003
vbl_ssh_allreg_ann.7800,2.49000001
vbl_ssh_allreg_ann.7801,2.50999999
vbl_ssh_allreg_ann.7802,2.53999996
vbl_ssh_allreg_ann.7803,2.55999994
vbl_ssh_allreg_ann.7804,2.57999992
vbl_ssh_allreg_ann.7805,2.58999991
vbl_ssh_allreg_ann.7806,2.6099999
vbl_ssh_allreg_ann.7807,2.61999989
vbl_ssh_allreg_ann.7808,2.6400001
vbl_ssh_allreg_ann.7809,2.6500001
vbl_ssh_allreg_ann.7810,2.66000009
vbl_ssh_allreg_ann.7811,2.66000009
vbl_ssh_allreg_ann.7812,2.67000008
vbl_ssh_allreg_ann.7813,2.67000008
vbl_ssh_allreg_ann.7814,2.68000007
vbl_ssh_allreg_ann.7815,2.68000007
vbl_ssh_allreg_ann.7816,2.68000007
vbl_ssh_allreg_ann.7817,2.68000007
vbl_ssh_allreg_ann.7818,2.68000007
vbl_ssh_allreg_ann.7819,2.67000008
vbl_ssh_allreg_ann.7820,2.67000008
vbl_ssh_allreg_ann.7821,2.67000008
vbl_ssh_allreg_ann.7822,2.67000008
vbl_ssh_allreg_ann.7823,2.66000009
vbl_ssh_allreg_ann.7824,2.66000009
vbl_ssh_allreg_ann.7825,2.66000009
vbl_ssh_allreg_ann.7826,2.6500001
vbl_ssh_allreg_ann.7827,2.6500001
vbl_ssh_allreg_ann.7828,2.6400001
vbl_ssh_allreg_ann.7829,2.6400001
vbl_ssh_allreg_ann.7830,2.63000011
vbl_ssh_allreg_ann.7831,2.63000011
vbl_ssh_allreg_ann.7832,2.61999989
vbl_ssh_allreg_ann.7833,2.61999989
vbl_ssh_allreg_ann.7834,2.6099999
vbl_ssh_allreg_ann.7835,2.6099999
vbl_ssh_allreg_ann.7836,2.5999999
vbl_ssh_allreg_ann.7837,2.5999999
vbl_ssh_allreg_ann.7838,2.58999991
vbl_ssh_allreg_ann.7839,2.58999991
vbl_ssh_allreg_ann.7840,2.58999991
vbl_ssh_allreg_ann.7841,2.57999992
vbl_ssh_allreg_ann.7842,2.57999992
vbl_ssh_allreg_ann.7843,2.57999992
vbl_ssh_allreg_ann.7844,2.56999993
vbl_ssh_allreg_ann.7845,2.56999993
vbl_ssh_allreg_ann.7846,2.54999995
vbl_ssh_allreg_ann.7847,2.54999995
vbl_ssh_allreg_ann.7848,2.53999996
vbl_ssh_allreg_ann.7849,2.52999997
vbl_ssh_allreg_ann.7850,2.52999997
vbl_ssh_allreg_ann.7851,2.51999998
vbl_ssh_allreg_ann.7852,2.50999999
vbl_ssh_allreg_ann.7853,2.5
vbl_ssh_allreg_ann.7854,2.49000001
vbl_ssh_allreg_ann.7855,2.49000001
vbl_ssh_allreg_ann.7856,2.48000002
vbl_ssh_allreg_ann.7857,2.47000003
vbl_ssh_allreg_ann.7858,2.46000004
vbl_ssh_allreg_ann.7859,2.45000005
vbl_ssh_allreg_ann.7860,2.45000005
vbl_ssh_allreg_ann.7861,2.44000006
vbl_ssh_allreg_ann.7862,2.43000007
vbl_ssh_allreg_ann.7863,2.43000007
vbl_ssh_allreg_ann.7864,2.42000008
vbl_ssh_allreg_ann.7865,2.41000009
vbl_ssh_allreg_ann.7866,2.41000009
vbl_ssh_allreg_ann.7867,2.41000009
vbl_ssh_allreg_ann.7868,2.4000001
vbl_ssh_allreg_ann.7869,2.4000001
vbl_ssh_allreg_ann.7870,2.3900001
vbl_ssh_allreg_ann.7871,2.3900001
vbl_ssh_allreg_ann.7872,2.38000011
vbl_ssh_allreg_ann.7873,2.38000011
vbl_ssh_allreg_ann.7874,2.36999989
vbl_ssh_allreg_ann.7875,2.36999989
vbl_ssh_allreg_ann.7876,2.36999989
vbl_ssh_allreg_ann.7877,2.36999989
vbl_ssh_allreg_ann.7878,2.3599999
vbl_ssh_allreg_ann.7879,2.3599999
vbl_ssh_allreg_ann.7880,2.3599999
vbl_ssh_allreg_ann.7881,2.3599999
vbl_ssh_allreg_ann.7882,2.3599999
vbl_ssh_allreg_ann.7883,2.36999989
vbl_ssh_allreg_ann.7884,2.36999989
vbl_ssh_allreg_ann.7885,2.36999989
vbl_ssh_allreg_ann.7886,2.38000011
vbl_ssh_allreg_ann.7887,2.38000011
vbl_ssh_allreg_ann.7888,2.3900001
vbl_ssh_allreg_ann.7889,2.3900001
vbl_ssh_allreg_ann.7890,2.3900001
vbl_ssh_allreg_ann.7891,2.4000001
vbl_ssh_allreg_ann.7892,2.4000001
vbl_ssh_allreg_ann.7893,2.41000009
vbl_ssh_allreg_ann.7894,2.41000009
vbl_ssh_allreg_ann.7895,2.42000008
vbl_ssh_allreg_ann.7896,2.42000008
vbl_ssh_allreg_ann.7897,2.42000008
vbl_ssh_allreg_ann.7898,2.42000008
vbl_ssh_allreg_ann.7899,2.42000008
vbl_ssh_allreg_ann.7900,2.42000008
vbl_ssh_allreg_ann.7901,2.42000008
vbl_ssh_allreg_ann.7902,2.42000008
vbl_ssh_allreg_ann.7903,2.41000009
vbl_ssh_allreg_ann.7904,2.4000001
vbl_ssh_allreg_ann.7905,2.3900001
vbl_ssh_allreg_ann.7906,2.36999989
vbl_ssh_allreg_ann.7907,2.3599999
vbl_ssh_allreg_ann.7908,2.33999991
vbl_ssh_allreg_ann.7909,2.30999994
vbl_ssh_allreg_ann.7910,2.27999997
vbl_ssh_allreg_ann.7911,2.23000002
vbl_ssh_allreg_ann.7912,2.20000005
vbl_ssh_allreg_ann.7913,2.17000008
vbl_ssh_allreg_ann.7914,2.17000008
vbl_ssh_allreg_ann.7915,2.18000007
vbl_ssh_allreg_ann.7916,2.1400001
vbl_ssh_allreg_ann.7917,2.11999989
vbl_ssh_allreg_ann.7918,2.06999993
vbl_ssh_allreg_ann.7919,2.02999997
vbl_ssh_allreg_ann.7920,1.97000003
vbl_ssh_allreg_ann.7921,1.87
vbl_ssh_allreg_ann.7922,1.70000005
vbl_ssh_allreg_ann.7923,1.47000003
vbl_ssh_allreg_ann.7924,0.68000001
vbl_ssh_allreg_ann.7925,1.63999999
vbl_ssh_allreg_ann.7926,1.90999997
vbl_ssh_allreg_ann.7927,2.02999997
vbl_ssh_allreg_ann.7928,2.13000011
vbl_ssh_allreg_ann.7929,2.21000004
vbl_ssh_allreg_ann.7930,2.27999997
vbl_ssh_allreg_ann.7931,2.32999992
vbl_ssh_allreg_ann.7932,2.36999989
vbl_ssh_allreg_ann.7933,2.41000009
vbl_ssh_allreg_ann.7934,2.45000005
vbl_ssh_allreg_ann.7935,2.48000002
vbl_ssh_allreg_ann.7936,2.5
vbl_ssh_allreg_ann.7937,2.52999997
vbl_ssh_allreg_ann.7938,2.54999995
vbl_ssh_allreg_ann.7939,2.56999993
vbl_ssh_allreg_ann.7940,2.58999991
vbl_ssh_allreg_ann.7941,2.6099999
vbl_ssh_allreg_ann.7942,2.61999989
vbl_ssh_allreg_ann.7943,2.79999995
vbl_ssh_allreg_ann.7944,2.79999995
vbl_ssh_allreg_ann.7945,2.79999995
vbl_ssh_allreg_ann.7946,2.79999995
vbl_ssh_allreg_ann.7947,2.79999995
vbl_ssh_allreg_ann.7948,2.79999995
vbl_ssh_allreg_ann.7949,2.79999995
vbl_ssh_allreg_ann.7950,2.78999996
vbl_ssh_allreg_ann.7951,2.78999996
vbl_ssh_allreg_ann.7952,2.78999996
vbl_ssh_allreg_ann.7953,2.78999996
vbl_ssh_allreg_ann.7954,2.78999996
vbl_ssh_allreg_ann.7955,2.77999997
vbl_ssh_allreg_ann.7956,2.76999998
vbl_ssh_allreg_ann.7957,2.75999999
vbl_ssh_allreg_ann.7958,2.74000001
vbl_ssh_allreg_ann.7959,2.72000003
vbl_ssh_allreg_ann.7960,2.69000006
vbl_ssh_allreg_ann.7961,2.6500001
vbl_ssh_allreg_ann.7962,2.6099999
vbl_ssh_allreg_ann.7963,2.57999992
vbl_ssh_allreg_ann.7964,2.53999996
vbl_ssh_allreg_ann.7965,2.5
vbl_ssh_allreg_ann.7966,2.46000004
vbl_ssh_allreg_ann.7967,2.43000007
vbl_ssh_allreg_ann.7968,2.41000009
vbl_ssh_allreg_ann.7969,2.4000001
vbl_ssh_allreg_ann.7970,2.3900001
vbl_ssh_allreg_ann.7971,2.3900001
vbl_ssh_allreg_ann.7972,2.4000001
vbl_ssh_allreg_ann.7973,2.41000009
vbl_ssh_allreg_ann.7974,2.43000007
vbl_ssh_allreg_ann.7975,2.44000006
vbl_ssh_allreg_ann.7976,2.46000004
vbl_ssh_allreg_ann.7977,2.48000002
vbl_ssh_allreg_ann.7978,2.5
vbl_ssh_allreg_ann.7979,2.51999998
vbl_ssh_allreg_ann.7980,2.53999996
vbl_ssh_allreg_ann.7981,2.54999995
vbl_ssh_allreg_ann.7982,2.56999993
vbl_ssh_allreg_ann.7983,2.58999991
vbl_ssh_allreg_ann.7984,2.5999999
vbl_ssh_allreg_ann.7985,2.6099999
vbl_ssh_allreg_ann.7986,2.63000011
vbl_ssh_allreg_ann.7987,2.6400001
vbl_ssh_allreg_ann.7988,2.6500001
vbl_ssh_allreg_ann.7989,2.66000009
vbl_ssh_allreg_ann.7990,2.66000009
vbl_ssh_allreg_ann.7991,2.67000008
vbl_ssh_allreg_ann.7992,2.67000008
vbl_ssh_allreg_ann.7993,2.67000008
vbl_ssh_allreg_ann.7994,2.67000008
vbl_ssh_allreg_ann.7995,2.68000007
vbl_ssh_allreg_ann.7996,2.67000008
vbl_ssh_allreg_ann.7997,2.67000008
vbl_ssh_allreg_ann.7998,2.67000008
vbl_ssh_allreg_ann.7999,2.67000008
vbl_ssh_allreg_ann.8000,2.67000008
vbl_ssh_allreg_ann.8001,2.67000008
vbl_ssh_allreg_ann.8002,2.66000009
vbl_ssh_allreg_ann.8003,2.66000009
vbl_ssh_allreg_ann.8004,2.66000009
vbl_ssh_allreg_ann.8005,2.6500001
vbl_ssh_allreg_ann.8006,2.6500001
vbl_ssh_allreg_ann.8007,2.51999998
vbl_ssh_allreg_ann.8008,2.50999999
vbl_ssh_allreg_ann.8009,2.5
vbl_ssh_allreg_ann.8010,2.49000001
vbl_ssh_allreg_ann.8011,2.49000001
vbl_ssh_allreg_ann.8012,2.48000002
vbl_ssh_allreg_ann.8013,2.48000002
vbl_ssh_allreg_ann.8014,2.47000003
vbl_ssh_allreg_ann.8015,2.46000004
vbl_ssh_allreg_ann.8016,2.45000005
vbl_ssh_allreg_ann.8017,2.45000005
vbl_ssh_allreg_ann.8018,2.44000006
vbl_ssh_allreg_ann.8019,2.43000007
vbl_ssh_allreg_ann.8020,2.43000007
vbl_ssh_allreg_ann.8021,2.42000008
vbl_ssh_allreg_ann.8022,2.42000008
vbl_ssh_allreg_ann.8023,2.41000009
vbl_ssh_allreg_ann.8024,2.41000009
vbl_ssh_allreg_ann.8025,2.41000009
vbl_ssh_allreg_ann.8026,2.4000001
vbl_ssh_allreg_ann.8027,2.4000001
vbl_ssh_allreg_ann.8028,2.3900001
vbl_ssh_allreg_ann.8029,2.3900001
vbl_ssh_allreg_ann.8030,2.3900001
vbl_ssh_allreg_ann.8031,2.38000011
vbl_ssh_allreg_ann.8032,2.38000011
vbl_ssh_allreg_ann.8033,2.38000011
vbl_ssh_allreg_ann.8034,2.38000011
