FID,may_ssh
vbl_ssh_allreg_may.34983,2.3599999
vbl_ssh_allreg_may.34984,2.36999989
vbl_ssh_allreg_may.34985,2.38000011
vbl_ssh_allreg_may.34986,2.38000011
vbl_ssh_allreg_may.34987,2.3900001
vbl_ssh_allreg_may.34988,2.3900001
vbl_ssh_allreg_may.34989,2.4000001
vbl_ssh_allreg_may.34990,2.41000009
vbl_ssh_allreg_may.34991,2.42000008
vbl_ssh_allreg_may.34992,2.43000007
vbl_ssh_allreg_may.34993,2.44000006
vbl_ssh_allreg_may.34994,2.45000005
vbl_ssh_allreg_may.34995,2.46000004
vbl_ssh_allreg_may.34996,2.47000003
vbl_ssh_allreg_may.34997,2.48000002
vbl_ssh_allreg_may.34998,2.49000001
vbl_ssh_allreg_may.34999,2.5
vbl_ssh_allreg_may.35000,2.5
vbl_ssh_allreg_may.35001,2.50999999
vbl_ssh_allreg_may.35002,2.51999998
vbl_ssh_allreg_may.35003,2.51999998
vbl_ssh_allreg_may.35004,2.51999998
vbl_ssh_allreg_may.35005,2.52999997
vbl_ssh_allreg_may.35006,2.51999998
vbl_ssh_allreg_may.35007,2.51999998
vbl_ssh_allreg_may.35008,2.51999998
vbl_ssh_allreg_may.35009,2.51999998
vbl_ssh_allreg_may.35010,2.50999999
vbl_ssh_allreg_may.35011,2.49000001
vbl_ssh_allreg_may.35012,2.47000003
vbl_ssh_allreg_may.35013,2.45000005
vbl_ssh_allreg_may.35014,2.43000007
vbl_ssh_allreg_may.35015,2.4000001
vbl_ssh_allreg_may.35016,2.36999989
vbl_ssh_allreg_may.35017,2.32999992
vbl_ssh_allreg_may.35018,2.27999997
vbl_ssh_allreg_may.35019,2.22000003
vbl_ssh_allreg_may.35020,2.1500001
vbl_ssh_allreg_may.35021,2.07999992
vbl_ssh_allreg_may.35022,2.01999998
vbl_ssh_allreg_may.35023,1.87
vbl_ssh_allreg_may.35024,1.75999999
vbl_ssh_allreg_may.35025,1.73000002
vbl_ssh_allreg_may.35026,1.71000004
vbl_ssh_allreg_may.35027,1.71000004
vbl_ssh_allreg_may.35028,1.67999995
vbl_ssh_allreg_may.35029,1.63999999
vbl_ssh_allreg_may.35030,1.59000003
vbl_ssh_allreg_may.35031,1.53999996
vbl_ssh_allreg_may.35032,1.49000001
vbl_ssh_allreg_may.35033,1.44000006
vbl_ssh_allreg_may.35034,1.39999998
vbl_ssh_allreg_may.35035,1.35000002
vbl_ssh_allreg_may.35036,1.29999995
vbl_ssh_allreg_may.35037,1.22000003
vbl_ssh_allreg_may.35038,1.10000002
vbl_ssh_allreg_may.35039,0.97000003
vbl_ssh_allreg_may.35040,0.54000002
vbl_ssh_allreg_may.35041,0.69
vbl_ssh_allreg_may.35042,0.77999997
vbl_ssh_allreg_may.35043,0.82999998
vbl_ssh_allreg_may.35044,0.86000001
vbl_ssh_allreg_may.35045,0.88999999
vbl_ssh_allreg_may.35046,0.89999998
vbl_ssh_allreg_may.35047,0.92000002
vbl_ssh_allreg_may.35048,0.93000001
vbl_ssh_allreg_may.35049,0.92000002
vbl_ssh_allreg_may.35050,0.85000002
vbl_ssh_allreg_may.35051,0.75999999
vbl_ssh_allreg_may.35052,2.32999992
vbl_ssh_allreg_may.35053,2.33999991
vbl_ssh_allreg_may.35054,2.33999991
vbl_ssh_allreg_may.35055,2.3499999
vbl_ssh_allreg_may.35056,2.3499999
vbl_ssh_allreg_may.35057,2.3599999
vbl_ssh_allreg_may.35058,2.36999989
vbl_ssh_allreg_may.35059,2.36999989
vbl_ssh_allreg_may.35060,2.38000011
vbl_ssh_allreg_may.35061,2.38000011
vbl_ssh_allreg_may.35062,2.3900001
vbl_ssh_allreg_may.35063,2.4000001
vbl_ssh_allreg_may.35064,2.41000009
vbl_ssh_allreg_may.35065,2.42000008
vbl_ssh_allreg_may.35066,2.43000007
vbl_ssh_allreg_may.35067,2.44000006
vbl_ssh_allreg_may.35068,2.44000006
vbl_ssh_allreg_may.35069,2.45000005
vbl_ssh_allreg_may.35070,2.46000004
vbl_ssh_allreg_may.35071,2.47000003
vbl_ssh_allreg_may.35072,2.48000002
vbl_ssh_allreg_may.35073,2.49000001
vbl_ssh_allreg_may.35074,2.5
vbl_ssh_allreg_may.35075,2.50999999
vbl_ssh_allreg_may.35076,2.51999998
vbl_ssh_allreg_may.35077,2.51999998
vbl_ssh_allreg_may.35078,2.52999997
vbl_ssh_allreg_may.35079,2.52999997
vbl_ssh_allreg_may.35080,2.52999997
vbl_ssh_allreg_may.35081,2.52999997
vbl_ssh_allreg_may.35082,2.51999998
vbl_ssh_allreg_may.35083,2.51999998
vbl_ssh_allreg_may.35084,2.51999998
vbl_ssh_allreg_may.35085,2.50999999
vbl_ssh_allreg_may.35086,2.5
vbl_ssh_allreg_may.35087,2.48000002
vbl_ssh_allreg_may.35088,2.46000004
vbl_ssh_allreg_may.35089,2.44000006
vbl_ssh_allreg_may.35090,2.41000009
vbl_ssh_allreg_may.35091,2.36999989
vbl_ssh_allreg_may.35092,2.32999992
vbl_ssh_allreg_may.35093,2.28999996
vbl_ssh_allreg_may.35094,2.23000002
vbl_ssh_allreg_may.35095,2.1500001
vbl_ssh_allreg_may.35096,2.0999999
vbl_ssh_allreg_may.35097,2.02999997
vbl_ssh_allreg_may.35098,1.94000006
vbl_ssh_allreg_may.35099,1.82000005
vbl_ssh_allreg_may.35100,1.74000001
vbl_ssh_allreg_may.35101,1.73000002
vbl_ssh_allreg_may.35102,1.70000005
vbl_ssh_allreg_may.35103,1.67999995
vbl_ssh_allreg_may.35104,1.64999998
vbl_ssh_allreg_may.35105,1.59000003
vbl_ssh_allreg_may.35106,1.53999996
vbl_ssh_allreg_may.35107,1.45000005
vbl_ssh_allreg_may.35108,1.37
vbl_ssh_allreg_may.35109,1.32000005
vbl_ssh_allreg_may.35110,1.28999996
vbl_ssh_allreg_may.35111,1.25999999
vbl_ssh_allreg_may.35112,1.23000002
vbl_ssh_allreg_may.35113,1.16999996
vbl_ssh_allreg_may.35114,1.02999997
vbl_ssh_allreg_may.35115,0.25999999
vbl_ssh_allreg_may.35116,0.56999999
vbl_ssh_allreg_may.35117,0.69
vbl_ssh_allreg_may.35118,0.77999997
vbl_ssh_allreg_may.35119,0.82999998
vbl_ssh_allreg_may.35120,0.86000001
vbl_ssh_allreg_may.35121,0.88999999
vbl_ssh_allreg_may.35122,0.89999998
vbl_ssh_allreg_may.35123,0.91000003
vbl_ssh_allreg_may.35124,0.91000003
vbl_ssh_allreg_may.35125,0.85000002
vbl_ssh_allreg_may.35126,2.32999992
vbl_ssh_allreg_may.35127,2.32999992
vbl_ssh_allreg_may.35128,2.33999991
vbl_ssh_allreg_may.35129,2.33999991
vbl_ssh_allreg_may.35130,2.3499999
vbl_ssh_allreg_may.35131,2.3599999
vbl_ssh_allreg_may.35132,2.3599999
vbl_ssh_allreg_may.35133,2.36999989
vbl_ssh_allreg_may.35134,2.36999989
vbl_ssh_allreg_may.35135,2.38000011
vbl_ssh_allreg_may.35136,2.3900001
vbl_ssh_allreg_may.35137,2.3900001
vbl_ssh_allreg_may.35138,2.4000001
vbl_ssh_allreg_may.35139,2.41000009
vbl_ssh_allreg_may.35140,2.42000008
vbl_ssh_allreg_may.35141,2.43000007
vbl_ssh_allreg_may.35142,2.44000006
vbl_ssh_allreg_may.35143,2.45000005
vbl_ssh_allreg_may.35144,2.46000004
vbl_ssh_allreg_may.35145,2.47000003
vbl_ssh_allreg_may.35146,2.48000002
vbl_ssh_allreg_may.35147,2.49000001
vbl_ssh_allreg_may.35148,2.5
vbl_ssh_allreg_may.35149,2.50999999
vbl_ssh_allreg_may.35150,2.50999999
vbl_ssh_allreg_may.35151,2.51999998
vbl_ssh_allreg_may.35152,2.52999997
vbl_ssh_allreg_may.35153,2.52999997
vbl_ssh_allreg_may.35154,2.52999997
vbl_ssh_allreg_may.35155,2.52999997
vbl_ssh_allreg_may.35156,2.52999997
vbl_ssh_allreg_may.35157,2.51999998
vbl_ssh_allreg_may.35158,2.51999998
vbl_ssh_allreg_may.35159,2.50999999
vbl_ssh_allreg_may.35160,2.5
vbl_ssh_allreg_may.35161,2.49000001
vbl_ssh_allreg_may.35162,2.47000003
vbl_ssh_allreg_may.35163,2.45000005
vbl_ssh_allreg_may.35164,2.41000009
vbl_ssh_allreg_may.35165,2.38000011
vbl_ssh_allreg_may.35166,2.32999992
vbl_ssh_allreg_may.35167,2.27999997
vbl_ssh_allreg_may.35168,2.22000003
vbl_ssh_allreg_may.35169,2.1500001
vbl_ssh_allreg_may.35170,2.06999993
vbl_ssh_allreg_may.35171,2.02999997
vbl_ssh_allreg_may.35172,1.95000005
vbl_ssh_allreg_may.35173,1.87
vbl_ssh_allreg_may.35174,1.78999996
vbl_ssh_allreg_may.35175,1.72000003
vbl_ssh_allreg_may.35176,1.67999995
vbl_ssh_allreg_may.35177,1.63999999
vbl_ssh_allreg_may.35178,1.61000001
vbl_ssh_allreg_may.35179,1.57000005
vbl_ssh_allreg_may.35180,1.54999995
vbl_ssh_allreg_may.35181,1.42999995
vbl_ssh_allreg_may.35182,1.22000003
vbl_ssh_allreg_may.35183,1.16999996
vbl_ssh_allreg_may.35184,1.20000005
vbl_ssh_allreg_may.35185,1.22000003
vbl_ssh_allreg_may.35186,1.21000004
vbl_ssh_allreg_may.35187,1.17999995
vbl_ssh_allreg_may.35188,1.12
vbl_ssh_allreg_may.35189,0.86000001
vbl_ssh_allreg_may.35190,0.56
vbl_ssh_allreg_may.35191,0.57999998
vbl_ssh_allreg_may.35192,0.66000003
vbl_ssh_allreg_may.35193,0.76999998
vbl_ssh_allreg_may.35194,0.81999999
vbl_ssh_allreg_may.35195,0.85000002
vbl_ssh_allreg_may.35196,0.88
vbl_ssh_allreg_may.35197,0.89999998
vbl_ssh_allreg_may.35198,0.91000003
vbl_ssh_allreg_may.35199,0.91000003
vbl_ssh_allreg_may.35200,0.89999998
vbl_ssh_allreg_may.35201,0.85000002
vbl_ssh_allreg_may.35202,2.32999992
vbl_ssh_allreg_may.35203,2.32999992
vbl_ssh_allreg_may.35204,2.32999992
vbl_ssh_allreg_may.35205,2.33999991
vbl_ssh_allreg_may.35206,2.3499999
vbl_ssh_allreg_may.35207,2.3499999
vbl_ssh_allreg_may.35208,2.3599999
vbl_ssh_allreg_may.35209,2.3599999
vbl_ssh_allreg_may.35210,2.36999989
vbl_ssh_allreg_may.35211,2.38000011
vbl_ssh_allreg_may.35212,2.38000011
vbl_ssh_allreg_may.35213,2.3900001
vbl_ssh_allreg_may.35214,2.4000001
vbl_ssh_allreg_may.35215,2.41000009
vbl_ssh_allreg_may.35216,2.42000008
vbl_ssh_allreg_may.35217,2.43000007
vbl_ssh_allreg_may.35218,2.44000006
vbl_ssh_allreg_may.35219,2.45000005
vbl_ssh_allreg_may.35220,2.46000004
vbl_ssh_allreg_may.35221,2.47000003
vbl_ssh_allreg_may.35222,2.48000002
vbl_ssh_allreg_may.35223,2.49000001
vbl_ssh_allreg_may.35224,2.5
vbl_ssh_allreg_may.35225,2.50999999
vbl_ssh_allreg_may.35226,2.50999999
vbl_ssh_allreg_may.35227,2.51999998
vbl_ssh_allreg_may.35228,2.51999998
vbl_ssh_allreg_may.35229,2.52999997
vbl_ssh_allreg_may.35230,2.52999997
vbl_ssh_allreg_may.35231,2.52999997
vbl_ssh_allreg_may.35232,2.52999997
vbl_ssh_allreg_may.35233,2.51999998
vbl_ssh_allreg_may.35234,2.51999998
vbl_ssh_allreg_may.35235,2.50999999
vbl_ssh_allreg_may.35236,2.5
vbl_ssh_allreg_may.35237,2.49000001
vbl_ssh_allreg_may.35238,2.47000003
vbl_ssh_allreg_may.35239,2.45000005
vbl_ssh_allreg_may.35240,2.42000008
vbl_ssh_allreg_may.35241,2.38000011
vbl_ssh_allreg_may.35242,2.32999992
vbl_ssh_allreg_may.35243,2.26999998
vbl_ssh_allreg_may.35244,2.20000005
vbl_ssh_allreg_may.35245,2.13000011
vbl_ssh_allreg_may.35246,2.05999994
vbl_ssh_allreg_may.35247,1.97000003
vbl_ssh_allreg_may.35248,1.91999996
vbl_ssh_allreg_may.35249,1.86000001
vbl_ssh_allreg_may.35250,1.77999997
vbl_ssh_allreg_may.35251,1.71000004
vbl_ssh_allreg_may.35252,1.63999999
vbl_ssh_allreg_may.35253,1.59000003
vbl_ssh_allreg_may.35254,1.54999995
vbl_ssh_allreg_may.35255,1.51999998
vbl_ssh_allreg_may.35256,1.48000002
vbl_ssh_allreg_may.35257,1.41999996
vbl_ssh_allreg_may.35258,1.39999998
vbl_ssh_allreg_may.35259,1.35000002
vbl_ssh_allreg_may.35260,1.30999994
vbl_ssh_allreg_may.35261,1.25999999
vbl_ssh_allreg_may.35262,1.25
vbl_ssh_allreg_may.35263,1.23000002
vbl_ssh_allreg_may.35264,1.17999995
vbl_ssh_allreg_may.35265,1.09000003
vbl_ssh_allreg_may.35266,1
vbl_ssh_allreg_may.35267,0.91000003
vbl_ssh_allreg_may.35268,0.86000001
vbl_ssh_allreg_may.35269,0.86000001
vbl_ssh_allreg_may.35270,0.88999999
vbl_ssh_allreg_may.35271,0.89999998
vbl_ssh_allreg_may.35272,0.89999998
vbl_ssh_allreg_may.35273,0.89999998
vbl_ssh_allreg_may.35274,0.89999998
vbl_ssh_allreg_may.35275,0.88999999
vbl_ssh_allreg_may.35276,0.88
vbl_ssh_allreg_may.35277,0.83999997
vbl_ssh_allreg_may.35278,2.32999992
vbl_ssh_allreg_may.35279,2.32999992
vbl_ssh_allreg_may.35280,2.32999992
vbl_ssh_allreg_may.35281,2.33999991
vbl_ssh_allreg_may.35282,2.33999991
vbl_ssh_allreg_may.35283,2.3499999
vbl_ssh_allreg_may.35284,2.3499999
vbl_ssh_allreg_may.35285,2.3599999
vbl_ssh_allreg_may.35286,2.36999989
vbl_ssh_allreg_may.35287,2.36999989
vbl_ssh_allreg_may.35288,2.38000011
vbl_ssh_allreg_may.35289,2.3900001
vbl_ssh_allreg_may.35290,2.4000001
vbl_ssh_allreg_may.35291,2.4000001
vbl_ssh_allreg_may.35292,2.41000009
vbl_ssh_allreg_may.35293,2.42000008
vbl_ssh_allreg_may.35294,2.43000007
vbl_ssh_allreg_may.35295,2.44000006
vbl_ssh_allreg_may.35296,2.45000005
vbl_ssh_allreg_may.35297,2.46000004
vbl_ssh_allreg_may.35298,2.47000003
vbl_ssh_allreg_may.35299,2.48000002
vbl_ssh_allreg_may.35300,2.49000001
vbl_ssh_allreg_may.35301,2.5
vbl_ssh_allreg_may.35302,2.50999999
vbl_ssh_allreg_may.35303,2.50999999
vbl_ssh_allreg_may.35304,2.51999998
vbl_ssh_allreg_may.35305,2.51999998
vbl_ssh_allreg_may.35306,2.52999997
vbl_ssh_allreg_may.35307,2.52999997
vbl_ssh_allreg_may.35308,2.52999997
vbl_ssh_allreg_may.35309,2.51999998
vbl_ssh_allreg_may.35310,2.50999999
vbl_ssh_allreg_may.35311,2.50999999
vbl_ssh_allreg_may.35312,2.5
vbl_ssh_allreg_may.35313,2.49000001
vbl_ssh_allreg_may.35314,2.47000003
vbl_ssh_allreg_may.35315,2.45000005
vbl_ssh_allreg_may.35316,2.42000008
vbl_ssh_allreg_may.35317,2.38000011
vbl_ssh_allreg_may.35318,2.31999993
vbl_ssh_allreg_may.35319,2.25
vbl_ssh_allreg_may.35320,2.17000008
vbl_ssh_allreg_may.35321,2.0999999
vbl_ssh_allreg_may.35322,2.01999998
vbl_ssh_allreg_may.35323,1.94000006
vbl_ssh_allreg_may.35324,1.85000002
vbl_ssh_allreg_may.35325,1.78999996
vbl_ssh_allreg_may.35326,1.73000002
vbl_ssh_allreg_may.35327,1.66999996
vbl_ssh_allreg_may.35328,1.60000002
vbl_ssh_allreg_may.35329,1.53999996
vbl_ssh_allreg_may.35330,1.49000001
vbl_ssh_allreg_may.35331,1.45000005
vbl_ssh_allreg_may.35332,1.41999996
vbl_ssh_allreg_may.35333,1.38
vbl_ssh_allreg_may.35334,1.34000003
vbl_ssh_allreg_may.35335,1.30999994
vbl_ssh_allreg_may.35336,1.25999999
vbl_ssh_allreg_may.35337,1.25
vbl_ssh_allreg_may.35338,1.23000002
vbl_ssh_allreg_may.35339,1.21000004
vbl_ssh_allreg_may.35340,1.19000006
vbl_ssh_allreg_may.35341,1.14999998
vbl_ssh_allreg_may.35342,1.07000005
vbl_ssh_allreg_may.35343,0.99000001
vbl_ssh_allreg_may.35344,0.93000001
vbl_ssh_allreg_may.35345,0.91000003
vbl_ssh_allreg_may.35346,0.89999998
vbl_ssh_allreg_may.35347,0.91000003
vbl_ssh_allreg_may.35348,0.88999999
vbl_ssh_allreg_may.35349,0.87
vbl_ssh_allreg_may.35350,0.86000001
vbl_ssh_allreg_may.35351,0.81999999
vbl_ssh_allreg_may.35352,0.80000001
vbl_ssh_allreg_may.35353,2.32999992
vbl_ssh_allreg_may.35354,2.32999992
vbl_ssh_allreg_may.35355,2.32999992
vbl_ssh_allreg_may.35356,2.33999991
vbl_ssh_allreg_may.35357,2.33999991
vbl_ssh_allreg_may.35358,2.3499999
vbl_ssh_allreg_may.35359,2.3499999
vbl_ssh_allreg_may.35360,2.3599999
vbl_ssh_allreg_may.35361,2.36999989
vbl_ssh_allreg_may.35362,2.38000011
vbl_ssh_allreg_may.35363,2.38000011
vbl_ssh_allreg_may.35364,2.3900001
vbl_ssh_allreg_may.35365,2.4000001
vbl_ssh_allreg_may.35366,2.41000009
vbl_ssh_allreg_may.35367,2.42000008
vbl_ssh_allreg_may.35368,2.43000007
vbl_ssh_allreg_may.35369,2.44000006
vbl_ssh_allreg_may.35370,2.45000005
vbl_ssh_allreg_may.35371,2.46000004
vbl_ssh_allreg_may.35372,2.47000003
vbl_ssh_allreg_may.35373,2.48000002
vbl_ssh_allreg_may.35374,2.49000001
vbl_ssh_allreg_may.35375,2.5
vbl_ssh_allreg_may.35376,2.50999999
vbl_ssh_allreg_may.35377,2.50999999
vbl_ssh_allreg_may.35378,2.51999998
vbl_ssh_allreg_may.35379,2.51999998
vbl_ssh_allreg_may.35380,2.51999998
vbl_ssh_allreg_may.35381,2.52999997
vbl_ssh_allreg_may.35382,2.52999997
vbl_ssh_allreg_may.35383,2.51999998
vbl_ssh_allreg_may.35384,2.50999999
vbl_ssh_allreg_may.35385,2.50999999
vbl_ssh_allreg_may.35386,2.5
vbl_ssh_allreg_may.35387,2.49000001
vbl_ssh_allreg_may.35388,2.47000003
vbl_ssh_allreg_may.35389,2.46000004
vbl_ssh_allreg_may.35390,2.42000008
vbl_ssh_allreg_may.35391,2.38000011
vbl_ssh_allreg_may.35392,2.30999994
vbl_ssh_allreg_may.35393,2.22000003
vbl_ssh_allreg_may.35394,2.1400001
vbl_ssh_allreg_may.35395,2.04999995
vbl_ssh_allreg_may.35396,1.96000004
vbl_ssh_allreg_may.35397,1.87
vbl_ssh_allreg_may.35398,1.78999996
vbl_ssh_allreg_may.35399,1.71000004
vbl_ssh_allreg_may.35400,1.64999998
vbl_ssh_allreg_may.35401,1.60000002
vbl_ssh_allreg_may.35402,1.52999997
vbl_ssh_allreg_may.35403,1.47000003
vbl_ssh_allreg_may.35404,1.41999996
vbl_ssh_allreg_may.35405,1.37
vbl_ssh_allreg_may.35406,1.34000003
vbl_ssh_allreg_may.35407,1.30999994
vbl_ssh_allreg_may.35408,1.27999997
vbl_ssh_allreg_may.35409,1.25
vbl_ssh_allreg_may.35410,1.24000001
vbl_ssh_allreg_may.35411,1.21000004
vbl_ssh_allreg_may.35412,1.20000005
vbl_ssh_allreg_may.35413,1.17999995
vbl_ssh_allreg_may.35414,1.15999997
vbl_ssh_allreg_may.35415,1.14999998
vbl_ssh_allreg_may.35416,1.11000001
vbl_ssh_allreg_may.35417,1.05999994
vbl_ssh_allreg_may.35418,1
vbl_ssh_allreg_may.35419,0.95999998
vbl_ssh_allreg_may.35420,0.93000001
vbl_ssh_allreg_may.35421,0.88999999
vbl_ssh_allreg_may.35422,0.85000002
vbl_ssh_allreg_may.35423,0.82999998
vbl_ssh_allreg_may.35424,0.82999998
vbl_ssh_allreg_may.35425,0.73000002
vbl_ssh_allreg_may.35426,2.31999993
vbl_ssh_allreg_may.35427,2.32999992
vbl_ssh_allreg_may.35428,2.32999992
vbl_ssh_allreg_may.35429,2.32999992
vbl_ssh_allreg_may.35430,2.33999991
vbl_ssh_allreg_may.35431,2.33999991
vbl_ssh_allreg_may.35432,2.3499999
vbl_ssh_allreg_may.35433,2.3599999
vbl_ssh_allreg_may.35434,2.3599999
vbl_ssh_allreg_may.35435,2.36999989
vbl_ssh_allreg_may.35436,2.38000011
vbl_ssh_allreg_may.35437,2.3900001
vbl_ssh_allreg_may.35438,2.3900001
vbl_ssh_allreg_may.35439,2.4000001
vbl_ssh_allreg_may.35440,2.41000009
vbl_ssh_allreg_may.35441,2.42000008
vbl_ssh_allreg_may.35442,2.43000007
vbl_ssh_allreg_may.35443,2.44000006
vbl_ssh_allreg_may.35444,2.45000005
vbl_ssh_allreg_may.35445,2.46000004
vbl_ssh_allreg_may.35446,2.47000003
vbl_ssh_allreg_may.35447,2.48000002
vbl_ssh_allreg_may.35448,2.5
vbl_ssh_allreg_may.35449,2.50999999
vbl_ssh_allreg_may.35450,2.51999998
vbl_ssh_allreg_may.35451,2.51999998
vbl_ssh_allreg_may.35452,2.51999998
vbl_ssh_allreg_may.35453,2.51999998
vbl_ssh_allreg_may.35454,2.52999997
vbl_ssh_allreg_may.35455,2.51999998
vbl_ssh_allreg_may.35456,2.51999998
vbl_ssh_allreg_may.35457,2.50999999
vbl_ssh_allreg_may.35458,2.5
vbl_ssh_allreg_may.35459,2.48000002
vbl_ssh_allreg_may.35460,2.47000003
vbl_ssh_allreg_may.35461,2.46000004
vbl_ssh_allreg_may.35462,2.43000007
vbl_ssh_allreg_may.35463,2.38000011
vbl_ssh_allreg_may.35464,2.29999995
vbl_ssh_allreg_may.35465,2.20000005
vbl_ssh_allreg_may.35466,2.08999991
vbl_ssh_allreg_may.35467,1.98000002
vbl_ssh_allreg_may.35468,1.88
vbl_ssh_allreg_may.35469,1.76999998
vbl_ssh_allreg_may.35470,1.69000006
vbl_ssh_allreg_may.35471,1.62
vbl_ssh_allreg_may.35472,1.53999996
vbl_ssh_allreg_may.35473,1.49000001
vbl_ssh_allreg_may.35474,1.44000006
vbl_ssh_allreg_may.35475,1.38999999
vbl_ssh_allreg_may.35476,1.34000003
vbl_ssh_allreg_may.35477,1.29999995
vbl_ssh_allreg_may.35478,1.25999999
vbl_ssh_allreg_may.35479,1.23000002
vbl_ssh_allreg_may.35480,1.21000004
vbl_ssh_allreg_may.35481,1.19000006
vbl_ssh_allreg_may.35482,1.16999996
vbl_ssh_allreg_may.35483,1.15999997
vbl_ssh_allreg_may.35484,1.13999999
vbl_ssh_allreg_may.35485,1.13
vbl_ssh_allreg_may.35486,1.12
vbl_ssh_allreg_may.35487,1.11000001
vbl_ssh_allreg_may.35488,1.10000002
vbl_ssh_allreg_may.35489,1.08000004
vbl_ssh_allreg_may.35490,1.03999996
vbl_ssh_allreg_may.35491,0.99000001
vbl_ssh_allreg_may.35492,0.94999999
vbl_ssh_allreg_may.35493,0.88999999
vbl_ssh_allreg_may.35494,0.38999999
vbl_ssh_allreg_may.35495,0.54000002
vbl_ssh_allreg_may.35496,2.32999992
vbl_ssh_allreg_may.35497,2.32999992
vbl_ssh_allreg_may.35498,2.32999992
vbl_ssh_allreg_may.35499,2.33999991
vbl_ssh_allreg_may.35500,2.33999991
vbl_ssh_allreg_may.35501,2.3499999
vbl_ssh_allreg_may.35502,2.3499999
vbl_ssh_allreg_may.35503,2.3599999
vbl_ssh_allreg_may.35504,2.3599999
vbl_ssh_allreg_may.35505,2.36999989
vbl_ssh_allreg_may.35506,2.38000011
vbl_ssh_allreg_may.35507,2.3900001
vbl_ssh_allreg_may.35508,2.4000001
vbl_ssh_allreg_may.35509,2.41000009
vbl_ssh_allreg_may.35510,2.42000008
vbl_ssh_allreg_may.35511,2.43000007
vbl_ssh_allreg_may.35512,2.44000006
vbl_ssh_allreg_may.35513,2.45000005
vbl_ssh_allreg_may.35514,2.46000004
vbl_ssh_allreg_may.35515,2.47000003
vbl_ssh_allreg_may.35516,2.48000002
vbl_ssh_allreg_may.35517,2.49000001
vbl_ssh_allreg_may.35518,2.5
vbl_ssh_allreg_may.35519,2.50999999
vbl_ssh_allreg_may.35520,2.50999999
vbl_ssh_allreg_may.35521,2.51999998
vbl_ssh_allreg_may.35522,2.51999998
vbl_ssh_allreg_may.35523,2.51999998
vbl_ssh_allreg_may.35524,2.51999998
vbl_ssh_allreg_may.35525,2.51999998
vbl_ssh_allreg_may.35526,2.51999998
vbl_ssh_allreg_may.35527,2.50999999
vbl_ssh_allreg_may.35528,2.5
vbl_ssh_allreg_may.35529,2.48000002
vbl_ssh_allreg_may.35530,2.47000003
vbl_ssh_allreg_may.35531,2.46000004
vbl_ssh_allreg_may.35532,2.43000007
vbl_ssh_allreg_may.35533,2.38000011
vbl_ssh_allreg_may.35534,2.29999995
vbl_ssh_allreg_may.35535,2.17000008
vbl_ssh_allreg_may.35536,2.01999998
vbl_ssh_allreg_may.35537,1.88999999
vbl_ssh_allreg_may.35538,1.76999998
vbl_ssh_allreg_may.35539,1.63999999
vbl_ssh_allreg_may.35540,1.50999999
vbl_ssh_allreg_may.35541,1.46000004
vbl_ssh_allreg_may.35542,1.41999996
vbl_ssh_allreg_may.35543,1.36000001
vbl_ssh_allreg_may.35544,1.32000005
vbl_ssh_allreg_may.35545,1.27999997
vbl_ssh_allreg_may.35546,1.24000001
vbl_ssh_allreg_may.35547,1.20000005
vbl_ssh_allreg_may.35548,1.16999996
vbl_ssh_allreg_may.35549,1.13999999
vbl_ssh_allreg_may.35550,1.12
vbl_ssh_allreg_may.35551,1.11000001
vbl_ssh_allreg_may.35552,1.10000002
vbl_ssh_allreg_may.35553,1.09000003
vbl_ssh_allreg_may.35554,1.09000003
vbl_ssh_allreg_may.35555,1.09000003
vbl_ssh_allreg_may.35556,1.08000004
vbl_ssh_allreg_may.35557,1.08000004
vbl_ssh_allreg_may.35558,1.07000005
vbl_ssh_allreg_may.35559,1.05999994
vbl_ssh_allreg_may.35560,1.02999997
vbl_ssh_allreg_may.35561,1
vbl_ssh_allreg_may.35562,0.95999998
vbl_ssh_allreg_may.35563,0.89999998
vbl_ssh_allreg_may.35564,2.31999993
vbl_ssh_allreg_may.35565,2.32999992
vbl_ssh_allreg_may.35566,2.32999992
vbl_ssh_allreg_may.35567,2.32999992
vbl_ssh_allreg_may.35568,2.33999991
vbl_ssh_allreg_may.35569,2.33999991
vbl_ssh_allreg_may.35570,2.3499999
vbl_ssh_allreg_may.35571,2.3499999
vbl_ssh_allreg_may.35572,2.3599999
vbl_ssh_allreg_may.35573,2.36999989
vbl_ssh_allreg_may.35574,2.36999989
vbl_ssh_allreg_may.35575,2.38000011
vbl_ssh_allreg_may.35576,2.3900001
vbl_ssh_allreg_may.35577,2.4000001
vbl_ssh_allreg_may.35578,2.41000009
vbl_ssh_allreg_may.35579,2.42000008
vbl_ssh_allreg_may.35580,2.43000007
vbl_ssh_allreg_may.35581,2.44000006
vbl_ssh_allreg_may.35582,2.45000005
vbl_ssh_allreg_may.35583,2.46000004
vbl_ssh_allreg_may.35584,2.47000003
vbl_ssh_allreg_may.35585,2.48000002
vbl_ssh_allreg_may.35586,2.49000001
vbl_ssh_allreg_may.35587,2.5
vbl_ssh_allreg_may.35588,2.50999999
vbl_ssh_allreg_may.35589,2.50999999
vbl_ssh_allreg_may.35590,2.51999998
vbl_ssh_allreg_may.35591,2.51999998
vbl_ssh_allreg_may.35592,2.51999998
vbl_ssh_allreg_may.35593,2.51999998
vbl_ssh_allreg_may.35594,2.51999998
