FID,jan_ssh
vbl_ssh_allreg_jan.16966,2.33999991
vbl_ssh_allreg_jan.16967,2.32999992
vbl_ssh_allreg_jan.16968,2.31999993
vbl_ssh_allreg_jan.16969,2.30999994
vbl_ssh_allreg_jan.16970,2.28999996
vbl_ssh_allreg_jan.16971,2.26999998
vbl_ssh_allreg_jan.16972,2.25
vbl_ssh_allreg_jan.16973,2.23000002
vbl_ssh_allreg_jan.16974,2.20000005
vbl_ssh_allreg_jan.16975,2.18000007
vbl_ssh_allreg_jan.16976,2.16000009
vbl_ssh_allreg_jan.16977,2.13000011
vbl_ssh_allreg_jan.16978,2.0999999
vbl_ssh_allreg_jan.16979,2.07999992
vbl_ssh_allreg_jan.16980,2.04999995
vbl_ssh_allreg_jan.16981,2.01999998
vbl_ssh_allreg_jan.16982,1.99000001
vbl_ssh_allreg_jan.16983,1.97000003
vbl_ssh_allreg_jan.16984,1.94000006
vbl_ssh_allreg_jan.16985,1.90999997
vbl_ssh_allreg_jan.16986,1.88
vbl_ssh_allreg_jan.16987,1.85000002
vbl_ssh_allreg_jan.16988,1.82000005
vbl_ssh_allreg_jan.16989,1.78999996
vbl_ssh_allreg_jan.16990,1.75999999
vbl_ssh_allreg_jan.16991,1.73000002
vbl_ssh_allreg_jan.16992,1.70000005
vbl_ssh_allreg_jan.16993,1.66999996
vbl_ssh_allreg_jan.16994,1.63999999
vbl_ssh_allreg_jan.16995,1.60000002
vbl_ssh_allreg_jan.16996,1.55999994
vbl_ssh_allreg_jan.16997,1.52999997
vbl_ssh_allreg_jan.16998,1.5
vbl_ssh_allreg_jan.16999,1.47000003
vbl_ssh_allreg_jan.17000,1.44000006
vbl_ssh_allreg_jan.17001,1.39999998
vbl_ssh_allreg_jan.17002,1.36000001
vbl_ssh_allreg_jan.17003,1.32000005
vbl_ssh_allreg_jan.17004,1.28999996
vbl_ssh_allreg_jan.17005,1.25
vbl_ssh_allreg_jan.17006,1.21000004
vbl_ssh_allreg_jan.17007,1.17999995
vbl_ssh_allreg_jan.17008,1.14999998
vbl_ssh_allreg_jan.17009,1.12
vbl_ssh_allreg_jan.17010,1.08000004
vbl_ssh_allreg_jan.17011,1.04999995
vbl_ssh_allreg_jan.17012,1.01999998
vbl_ssh_allreg_jan.17013,0.99000001
vbl_ssh_allreg_jan.17014,0.97000003
vbl_ssh_allreg_jan.17015,0.94999999
vbl_ssh_allreg_jan.17016,0.93000001
vbl_ssh_allreg_jan.17017,0.89999998
vbl_ssh_allreg_jan.17018,0.88
vbl_ssh_allreg_jan.17019,0.87
vbl_ssh_allreg_jan.17020,0.86000001
vbl_ssh_allreg_jan.17021,0.85000002
vbl_ssh_allreg_jan.17022,0.83999997
vbl_ssh_allreg_jan.17023,0.81999999
vbl_ssh_allreg_jan.17024,0.81
vbl_ssh_allreg_jan.17025,0.79000002
vbl_ssh_allreg_jan.17026,0.75999999
vbl_ssh_allreg_jan.17027,0.74000001
vbl_ssh_allreg_jan.17028,0.72000003
vbl_ssh_allreg_jan.17029,0.69999999
vbl_ssh_allreg_jan.17030,0.67000002
vbl_ssh_allreg_jan.17031,0.64999998
vbl_ssh_allreg_jan.17032,0.62
vbl_ssh_allreg_jan.17033,0.30000001
vbl_ssh_allreg_jan.17034,0.30000001
vbl_ssh_allreg_jan.17035,2.3599999
vbl_ssh_allreg_jan.17036,2.29999995
vbl_ssh_allreg_jan.17037,2.27999997
vbl_ssh_allreg_jan.17038,2.25999999
vbl_ssh_allreg_jan.17039,2.25
vbl_ssh_allreg_jan.17040,2.24000001
vbl_ssh_allreg_jan.17041,2.22000003
vbl_ssh_allreg_jan.17042,2.19000006
vbl_ssh_allreg_jan.17043,2.18000007
vbl_ssh_allreg_jan.17044,2.1500001
vbl_ssh_allreg_jan.17045,2.13000011
vbl_ssh_allreg_jan.17046,2.1099999
vbl_ssh_allreg_jan.17047,2.07999992
vbl_ssh_allreg_jan.17048,2.04999995
vbl_ssh_allreg_jan.17049,2.02999997
vbl_ssh_allreg_jan.17050,2
vbl_ssh_allreg_jan.17051,1.97000003
vbl_ssh_allreg_jan.17052,1.95000005
vbl_ssh_allreg_jan.17053,1.91999996
vbl_ssh_allreg_jan.17054,1.88999999
vbl_ssh_allreg_jan.17055,1.86000001
vbl_ssh_allreg_jan.17056,1.83000004
vbl_ssh_allreg_jan.17057,1.79999995
vbl_ssh_allreg_jan.17058,1.76999998
vbl_ssh_allreg_jan.17059,1.74000001
vbl_ssh_allreg_jan.17060,1.70000005
vbl_ssh_allreg_jan.17061,1.66999996
vbl_ssh_allreg_jan.17062,1.63999999
vbl_ssh_allreg_jan.17063,1.62
vbl_ssh_allreg_jan.17064,1.58000004
vbl_ssh_allreg_jan.17065,1.53999996
vbl_ssh_allreg_jan.17066,1.5
vbl_ssh_allreg_jan.17067,1.48000002
vbl_ssh_allreg_jan.17068,1.45000005
vbl_ssh_allreg_jan.17069,1.41999996
vbl_ssh_allreg_jan.17070,1.38999999
vbl_ssh_allreg_jan.17071,1.35000002
vbl_ssh_allreg_jan.17072,1.32000005
vbl_ssh_allreg_jan.17073,1.27999997
vbl_ssh_allreg_jan.17074,1.24000001
vbl_ssh_allreg_jan.17075,1.21000004
vbl_ssh_allreg_jan.17076,1.16999996
vbl_ssh_allreg_jan.17077,1.13999999
vbl_ssh_allreg_jan.17078,1.11000001
vbl_ssh_allreg_jan.17079,1.08000004
vbl_ssh_allreg_jan.17080,1.04999995
vbl_ssh_allreg_jan.17081,1.01999998
vbl_ssh_allreg_jan.17082,0.99000001
vbl_ssh_allreg_jan.17083,0.95999998
vbl_ssh_allreg_jan.17084,0.94
vbl_ssh_allreg_jan.17085,0.92000002
vbl_ssh_allreg_jan.17086,0.89999998
vbl_ssh_allreg_jan.17087,0.88
vbl_ssh_allreg_jan.17088,0.87
vbl_ssh_allreg_jan.17089,0.85000002
vbl_ssh_allreg_jan.17090,0.83999997
vbl_ssh_allreg_jan.17091,0.82999998
vbl_ssh_allreg_jan.17092,0.81999999
vbl_ssh_allreg_jan.17093,0.80000001
vbl_ssh_allreg_jan.17094,0.77999997
vbl_ssh_allreg_jan.17095,0.75999999
vbl_ssh_allreg_jan.17096,0.74000001
vbl_ssh_allreg_jan.17097,0.72000003
vbl_ssh_allreg_jan.17098,0.69
vbl_ssh_allreg_jan.17099,0.67000002
vbl_ssh_allreg_jan.17100,0.64999998
vbl_ssh_allreg_jan.17101,0.62
vbl_ssh_allreg_jan.17102,0.60000002
vbl_ssh_allreg_jan.17103,2.28999996
vbl_ssh_allreg_jan.17104,2.24000001
vbl_ssh_allreg_jan.17105,2.21000004
vbl_ssh_allreg_jan.17106,2.20000005
vbl_ssh_allreg_jan.17107,2.18000007
vbl_ssh_allreg_jan.17108,2.17000008
vbl_ssh_allreg_jan.17109,2.1500001
vbl_ssh_allreg_jan.17110,2.13000011
vbl_ssh_allreg_jan.17111,2.1099999
vbl_ssh_allreg_jan.17112,2.07999992
vbl_ssh_allreg_jan.17113,2.05999994
vbl_ssh_allreg_jan.17114,2.02999997
vbl_ssh_allreg_jan.17115,2.00999999
vbl_ssh_allreg_jan.17116,1.98000002
vbl_ssh_allreg_jan.17117,1.95000005
vbl_ssh_allreg_jan.17118,1.92999995
vbl_ssh_allreg_jan.17119,1.89999998
vbl_ssh_allreg_jan.17120,1.87
vbl_ssh_allreg_jan.17121,1.84000003
vbl_ssh_allreg_jan.17122,1.80999994
vbl_ssh_allreg_jan.17123,1.77999997
vbl_ssh_allreg_jan.17124,1.75
vbl_ssh_allreg_jan.17125,1.72000003
vbl_ssh_allreg_jan.17126,1.69000006
vbl_ssh_allreg_jan.17127,1.65999997
vbl_ssh_allreg_jan.17128,1.62
vbl_ssh_allreg_jan.17129,1.60000002
vbl_ssh_allreg_jan.17130,1.57000005
vbl_ssh_allreg_jan.17131,1.52999997
vbl_ssh_allreg_jan.17132,1.48000002
vbl_ssh_allreg_jan.17133,1.46000004
vbl_ssh_allreg_jan.17134,1.42999995
vbl_ssh_allreg_jan.17135,1.39999998
vbl_ssh_allreg_jan.17136,1.37
vbl_ssh_allreg_jan.17137,1.34000003
vbl_ssh_allreg_jan.17138,1.30999994
vbl_ssh_allreg_jan.17139,1.26999998
vbl_ssh_allreg_jan.17140,1.24000001
vbl_ssh_allreg_jan.17141,1.20000005
vbl_ssh_allreg_jan.17142,1.16999996
vbl_ssh_allreg_jan.17143,1.13999999
vbl_ssh_allreg_jan.17144,1.11000001
vbl_ssh_allreg_jan.17145,1.08000004
vbl_ssh_allreg_jan.17146,1.04999995
vbl_ssh_allreg_jan.17147,1.01999998
vbl_ssh_allreg_jan.17148,0.99000001
vbl_ssh_allreg_jan.17149,0.95999998
vbl_ssh_allreg_jan.17150,0.94
vbl_ssh_allreg_jan.17151,0.91000003
vbl_ssh_allreg_jan.17152,0.89999998
vbl_ssh_allreg_jan.17153,0.88
vbl_ssh_allreg_jan.17154,0.86000001
vbl_ssh_allreg_jan.17155,0.85000002
vbl_ssh_allreg_jan.17156,0.82999998
vbl_ssh_allreg_jan.17157,0.81999999
vbl_ssh_allreg_jan.17158,0.81
vbl_ssh_allreg_jan.17159,0.80000001
vbl_ssh_allreg_jan.17160,0.77999997
vbl_ssh_allreg_jan.17161,0.75999999
vbl_ssh_allreg_jan.17162,0.74000001
vbl_ssh_allreg_jan.17163,0.72000003
vbl_ssh_allreg_jan.17164,0.69
vbl_ssh_allreg_jan.17165,0.67000002
vbl_ssh_allreg_jan.17166,0.64999998
vbl_ssh_allreg_jan.17167,0.62
vbl_ssh_allreg_jan.17168,0.60000002
vbl_ssh_allreg_jan.17169,2.23000002
vbl_ssh_allreg_jan.17170,2.18000007
vbl_ssh_allreg_jan.17171,2.1500001
vbl_ssh_allreg_jan.17172,2.13000011
vbl_ssh_allreg_jan.17173,2.11999989
vbl_ssh_allreg_jan.17174,2.0999999
vbl_ssh_allreg_jan.17175,2.07999992
vbl_ssh_allreg_jan.17176,2.05999994
vbl_ssh_allreg_jan.17177,2.03999996
vbl_ssh_allreg_jan.17178,2.00999999
vbl_ssh_allreg_jan.17179,1.99000001
vbl_ssh_allreg_jan.17180,1.96000004
vbl_ssh_allreg_jan.17181,1.94000006
vbl_ssh_allreg_jan.17182,1.90999997
vbl_ssh_allreg_jan.17183,1.88
vbl_ssh_allreg_jan.17184,1.85000002
vbl_ssh_allreg_jan.17185,1.83000004
vbl_ssh_allreg_jan.17186,1.79999995
vbl_ssh_allreg_jan.17187,1.76999998
vbl_ssh_allreg_jan.17188,1.74000001
vbl_ssh_allreg_jan.17189,1.71000004
vbl_ssh_allreg_jan.17190,1.67999995
vbl_ssh_allreg_jan.17191,1.63999999
vbl_ssh_allreg_jan.17192,1.61000001
vbl_ssh_allreg_jan.17193,1.58000004
vbl_ssh_allreg_jan.17194,1.54999995
vbl_ssh_allreg_jan.17195,1.51999998
vbl_ssh_allreg_jan.17196,1.48000002
vbl_ssh_allreg_jan.17197,1.45000005
vbl_ssh_allreg_jan.17198,1.41999996
vbl_ssh_allreg_jan.17199,1.38999999
vbl_ssh_allreg_jan.17200,1.36000001
vbl_ssh_allreg_jan.17201,1.33000004
vbl_ssh_allreg_jan.17202,1.29999995
vbl_ssh_allreg_jan.17203,1.26999998
vbl_ssh_allreg_jan.17204,1.23000002
vbl_ssh_allreg_jan.17205,1.19000006
vbl_ssh_allreg_jan.17206,1.15999997
vbl_ssh_allreg_jan.17207,1.13
vbl_ssh_allreg_jan.17208,1.10000002
vbl_ssh_allreg_jan.17209,1.07000005
vbl_ssh_allreg_jan.17210,1.03999996
vbl_ssh_allreg_jan.17211,1.00999999
vbl_ssh_allreg_jan.17212,0.98000002
vbl_ssh_allreg_jan.17213,0.95999998
vbl_ssh_allreg_jan.17214,0.94
vbl_ssh_allreg_jan.17215,0.91000003
vbl_ssh_allreg_jan.17216,0.88999999
vbl_ssh_allreg_jan.17217,0.88
vbl_ssh_allreg_jan.17218,0.86000001
vbl_ssh_allreg_jan.17219,0.83999997
vbl_ssh_allreg_jan.17220,0.82999998
vbl_ssh_allreg_jan.17221,0.81
vbl_ssh_allreg_jan.17222,0.80000001
vbl_ssh_allreg_jan.17223,0.79000002
vbl_ssh_allreg_jan.17224,0.76999998
vbl_ssh_allreg_jan.17225,0.75999999
vbl_ssh_allreg_jan.17226,0.75
vbl_ssh_allreg_jan.17227,0.72000003
vbl_ssh_allreg_jan.17228,0.69999999
vbl_ssh_allreg_jan.17229,0.67000002
vbl_ssh_allreg_jan.17230,0.64999998
vbl_ssh_allreg_jan.17231,0.63
vbl_ssh_allreg_jan.17232,0.60000002
vbl_ssh_allreg_jan.17233,2.17000008
vbl_ssh_allreg_jan.17234,2.11999989
vbl_ssh_allreg_jan.17235,2.08999991
vbl_ssh_allreg_jan.17236,2.06999993
vbl_ssh_allreg_jan.17237,2.04999995
vbl_ssh_allreg_jan.17238,2.02999997
vbl_ssh_allreg_jan.17239,2.00999999
vbl_ssh_allreg_jan.17240,1.99000001
vbl_ssh_allreg_jan.17241,1.96000004
vbl_ssh_allreg_jan.17242,1.94000006
vbl_ssh_allreg_jan.17243,1.91999996
vbl_ssh_allreg_jan.17244,1.88999999
vbl_ssh_allreg_jan.17245,1.86000001
vbl_ssh_allreg_jan.17246,1.84000003
vbl_ssh_allreg_jan.17247,1.80999994
vbl_ssh_allreg_jan.17248,1.77999997
vbl_ssh_allreg_jan.17249,1.75
vbl_ssh_allreg_jan.17250,1.73000002
vbl_ssh_allreg_jan.17251,1.70000005
vbl_ssh_allreg_jan.17252,1.65999997
vbl_ssh_allreg_jan.17253,1.63
vbl_ssh_allreg_jan.17254,1.60000002
vbl_ssh_allreg_jan.17255,1.55999994
vbl_ssh_allreg_jan.17256,1.52999997
vbl_ssh_allreg_jan.17257,1.5
vbl_ssh_allreg_jan.17258,1.47000003
vbl_ssh_allreg_jan.17259,1.44000006
vbl_ssh_allreg_jan.17260,1.40999997
vbl_ssh_allreg_jan.17261,1.38
vbl_ssh_allreg_jan.17262,1.35000002
vbl_ssh_allreg_jan.17263,1.32000005
vbl_ssh_allreg_jan.17264,1.28999996
vbl_ssh_allreg_jan.17265,1.25999999
vbl_ssh_allreg_jan.17266,1.23000002
vbl_ssh_allreg_jan.17267,1.19000006
vbl_ssh_allreg_jan.17268,1.14999998
vbl_ssh_allreg_jan.17269,1.12
vbl_ssh_allreg_jan.17270,1.09000003
vbl_ssh_allreg_jan.17271,1.05999994
vbl_ssh_allreg_jan.17272,1.03999996
vbl_ssh_allreg_jan.17273,1
vbl_ssh_allreg_jan.17274,0.98000002
vbl_ssh_allreg_jan.17275,0.94999999
vbl_ssh_allreg_jan.17276,0.93000001
vbl_ssh_allreg_jan.17277,0.91000003
vbl_ssh_allreg_jan.17278,0.88999999
vbl_ssh_allreg_jan.17279,0.87
vbl_ssh_allreg_jan.17280,0.85000002
vbl_ssh_allreg_jan.17281,0.83999997
vbl_ssh_allreg_jan.17282,0.81999999
vbl_ssh_allreg_jan.17283,0.81
vbl_ssh_allreg_jan.17284,0.80000001
vbl_ssh_allreg_jan.17285,0.77999997
vbl_ssh_allreg_jan.17286,0.75999999
vbl_ssh_allreg_jan.17287,0.75
vbl_ssh_allreg_jan.17288,0.74000001
vbl_ssh_allreg_jan.17289,0.72000003
vbl_ssh_allreg_jan.17290,0.69999999
vbl_ssh_allreg_jan.17291,0.67000002
vbl_ssh_allreg_jan.17292,0.64999998
vbl_ssh_allreg_jan.17293,0.63
vbl_ssh_allreg_jan.17294,0.61000001
vbl_ssh_allreg_jan.17295,0.57999998
vbl_ssh_allreg_jan.17296,2.1099999
vbl_ssh_allreg_jan.17297,2.04999995
vbl_ssh_allreg_jan.17298,2.02999997
vbl_ssh_allreg_jan.17299,2.00999999
vbl_ssh_allreg_jan.17300,1.99000001
vbl_ssh_allreg_jan.17301,1.96000004
vbl_ssh_allreg_jan.17302,1.94000006
vbl_ssh_allreg_jan.17303,1.91999996
vbl_ssh_allreg_jan.17304,1.88999999
vbl_ssh_allreg_jan.17305,1.87
vbl_ssh_allreg_jan.17306,1.84000003
vbl_ssh_allreg_jan.17307,1.82000005
vbl_ssh_allreg_jan.17308,1.78999996
vbl_ssh_allreg_jan.17309,1.75999999
vbl_ssh_allreg_jan.17310,1.73000002
vbl_ssh_allreg_jan.17311,1.71000004
vbl_ssh_allreg_jan.17312,1.67999995
vbl_ssh_allreg_jan.17313,1.64999998
vbl_ssh_allreg_jan.17314,1.62
vbl_ssh_allreg_jan.17315,1.59000003
vbl_ssh_allreg_jan.17316,1.54999995
vbl_ssh_allreg_jan.17317,1.51999998
vbl_ssh_allreg_jan.17318,1.48000002
vbl_ssh_allreg_jan.17319,1.45000005
vbl_ssh_allreg_jan.17320,1.41999996
vbl_ssh_allreg_jan.17321,1.38999999
vbl_ssh_allreg_jan.17322,1.36000001
vbl_ssh_allreg_jan.17323,1.33000004
vbl_ssh_allreg_jan.17324,1.30999994
vbl_ssh_allreg_jan.17325,1.27999997
vbl_ssh_allreg_jan.17326,1.25
vbl_ssh_allreg_jan.17327,1.22000003
vbl_ssh_allreg_jan.17328,1.19000006
vbl_ssh_allreg_jan.17329,1.14999998
vbl_ssh_allreg_jan.17330,1.11000001
vbl_ssh_allreg_jan.17331,1.08000004
vbl_ssh_allreg_jan.17332,1.05999994
vbl_ssh_allreg_jan.17333,1.02999997
vbl_ssh_allreg_jan.17334,1
vbl_ssh_allreg_jan.17335,0.97000003
vbl_ssh_allreg_jan.17336,0.94999999
vbl_ssh_allreg_jan.17337,0.92000002
vbl_ssh_allreg_jan.17338,0.89999998
vbl_ssh_allreg_jan.17339,0.88
vbl_ssh_allreg_jan.17340,0.86000001
vbl_ssh_allreg_jan.17341,0.83999997
vbl_ssh_allreg_jan.17342,0.82999998
vbl_ssh_allreg_jan.17343,0.81999999
vbl_ssh_allreg_jan.17344,0.80000001
vbl_ssh_allreg_jan.17345,0.79000002
vbl_ssh_allreg_jan.17346,0.76999998
vbl_ssh_allreg_jan.17347,0.75999999
vbl_ssh_allreg_jan.17348,0.74000001
vbl_ssh_allreg_jan.17349,0.73000002
vbl_ssh_allreg_jan.17350,0.70999998
vbl_ssh_allreg_jan.17351,0.69999999
vbl_ssh_allreg_jan.17352,0.68000001
vbl_ssh_allreg_jan.17353,0.64999998
vbl_ssh_allreg_jan.17354,0.63
vbl_ssh_allreg_jan.17355,0.61000001
vbl_ssh_allreg_jan.17356,0.58999997
vbl_ssh_allreg_jan.17357,2.03999996
vbl_ssh_allreg_jan.17358,1.98000002
vbl_ssh_allreg_jan.17359,1.95000005
vbl_ssh_allreg_jan.17360,1.92999995
vbl_ssh_allreg_jan.17361,1.90999997
vbl_ssh_allreg_jan.17362,1.88999999
vbl_ssh_allreg_jan.17363,1.87
vbl_ssh_allreg_jan.17364,1.84000003
vbl_ssh_allreg_jan.17365,1.82000005
vbl_ssh_allreg_jan.17366,1.79999995
vbl_ssh_allreg_jan.17367,1.76999998
vbl_ssh_allreg_jan.17368,1.74000001
vbl_ssh_allreg_jan.17369,1.71000004
vbl_ssh_allreg_jan.17370,1.69000006
vbl_ssh_allreg_jan.17371,1.65999997
vbl_ssh_allreg_jan.17372,1.63
vbl_ssh_allreg_jan.17373,1.60000002
vbl_ssh_allreg_jan.17374,1.57000005
vbl_ssh_allreg_jan.17375,1.53999996
vbl_ssh_allreg_jan.17376,1.50999999
vbl_ssh_allreg_jan.17377,1.48000002
vbl_ssh_allreg_jan.17378,1.44000006
vbl_ssh_allreg_jan.17379,1.40999997
vbl_ssh_allreg_jan.17380,1.37
vbl_ssh_allreg_jan.17381,1.34000003
vbl_ssh_allreg_jan.17382,1.32000005
vbl_ssh_allreg_jan.17383,1.28999996
vbl_ssh_allreg_jan.17384,1.25999999
vbl_ssh_allreg_jan.17385,1.23000002
vbl_ssh_allreg_jan.17386,1.20000005
vbl_ssh_allreg_jan.17387,1.16999996
vbl_ssh_allreg_jan.17388,1.13999999
vbl_ssh_allreg_jan.17389,1.10000002
vbl_ssh_allreg_jan.17390,1.07000005
vbl_ssh_allreg_jan.17391,1.04999995
vbl_ssh_allreg_jan.17392,1.01999998
vbl_ssh_allreg_jan.17393,1
vbl_ssh_allreg_jan.17394,0.97000003
vbl_ssh_allreg_jan.17395,0.94
vbl_ssh_allreg_jan.17396,0.92000002
vbl_ssh_allreg_jan.17397,0.89999998
vbl_ssh_allreg_jan.17398,0.88
vbl_ssh_allreg_jan.17399,0.86000001
vbl_ssh_allreg_jan.17400,0.83999997
vbl_ssh_allreg_jan.17401,0.81999999
vbl_ssh_allreg_jan.17402,0.81
vbl_ssh_allreg_jan.17403,0.80000001
vbl_ssh_allreg_jan.17404,0.77999997
vbl_ssh_allreg_jan.17405,0.76999998
vbl_ssh_allreg_jan.17406,0.75
vbl_ssh_allreg_jan.17407,0.74000001
vbl_ssh_allreg_jan.17408,0.72000003
vbl_ssh_allreg_jan.17409,0.70999998
vbl_ssh_allreg_jan.17410,0.69
vbl_ssh_allreg_jan.17411,0.67000002
vbl_ssh_allreg_jan.17412,0.64999998
vbl_ssh_allreg_jan.17413,0.63
vbl_ssh_allreg_jan.17414,0.60000002
vbl_ssh_allreg_jan.17415,0.57999998
vbl_ssh_allreg_jan.17416,0.56
vbl_ssh_allreg_jan.17417,1.98000002
vbl_ssh_allreg_jan.17418,1.90999997
vbl_ssh_allreg_jan.17419,1.88
vbl_ssh_allreg_jan.17420,1.86000001
vbl_ssh_allreg_jan.17421,1.84000003
vbl_ssh_allreg_jan.17422,1.80999994
vbl_ssh_allreg_jan.17423,1.78999996
vbl_ssh_allreg_jan.17424,1.76999998
vbl_ssh_allreg_jan.17425,1.75
vbl_ssh_allreg_jan.17426,1.72000003
vbl_ssh_allreg_jan.17427,1.69000006
vbl_ssh_allreg_jan.17428,1.65999997
vbl_ssh_allreg_jan.17429,1.63999999
vbl_ssh_allreg_jan.17430,1.61000001
vbl_ssh_allreg_jan.17431,1.58000004
vbl_ssh_allreg_jan.17432,1.54999995
vbl_ssh_allreg_jan.17433,1.51999998
vbl_ssh_allreg_jan.17434,1.49000001
vbl_ssh_allreg_jan.17435,1.46000004
vbl_ssh_allreg_jan.17436,1.41999996
vbl_ssh_allreg_jan.17437,1.38999999
vbl_ssh_allreg_jan.17438,1.36000001
vbl_ssh_allreg_jan.17439,1.33000004
vbl_ssh_allreg_jan.17440,1.29999995
vbl_ssh_allreg_jan.17441,1.26999998
vbl_ssh_allreg_jan.17442,1.24000001
vbl_ssh_allreg_jan.17443,1.21000004
vbl_ssh_allreg_jan.17444,1.17999995
vbl_ssh_allreg_jan.17445,1.14999998
vbl_ssh_allreg_jan.17446,1.12
vbl_ssh_allreg_jan.17447,1.10000002
vbl_ssh_allreg_jan.17448,1.07000005
vbl_ssh_allreg_jan.17449,1.02999997
vbl_ssh_allreg_jan.17450,1.00999999
vbl_ssh_allreg_jan.17451,0.98000002
vbl_ssh_allreg_jan.17452,0.95999998
vbl_ssh_allreg_jan.17453,0.93000001
vbl_ssh_allreg_jan.17454,0.91000003
vbl_ssh_allreg_jan.17455,0.88999999
vbl_ssh_allreg_jan.17456,0.87
vbl_ssh_allreg_jan.17457,0.85000002
vbl_ssh_allreg_jan.17458,0.82999998
vbl_ssh_allreg_jan.17459,0.81
vbl_ssh_allreg_jan.17460,0.79000002
vbl_ssh_allreg_jan.17461,0.77999997
vbl_ssh_allreg_jan.17462,0.76999998
vbl_ssh_allreg_jan.17463,0.75999999
vbl_ssh_allreg_jan.17464,0.75
vbl_ssh_allreg_jan.17465,0.73000002
vbl_ssh_allreg_jan.17466,0.72000003
vbl_ssh_allreg_jan.17467,0.69999999
vbl_ssh_allreg_jan.17468,0.69
vbl_ssh_allreg_jan.17469,0.67000002
vbl_ssh_allreg_jan.17470,0.64999998
vbl_ssh_allreg_jan.17471,0.63
vbl_ssh_allreg_jan.17472,0.61000001
vbl_ssh_allreg_jan.17473,0.57999998
vbl_ssh_allreg_jan.17474,0.56
vbl_ssh_allreg_jan.17475,1.89999998
vbl_ssh_allreg_jan.17476,1.83000004
vbl_ssh_allreg_jan.17477,1.79999995
vbl_ssh_allreg_jan.17478,1.77999997
vbl_ssh_allreg_jan.17479,1.75999999
vbl_ssh_allreg_jan.17480,1.74000001
vbl_ssh_allreg_jan.17481,1.72000003
vbl_ssh_allreg_jan.17482,1.69000006
vbl_ssh_allreg_jan.17483,1.65999997
vbl_ssh_allreg_jan.17484,1.63999999
vbl_ssh_allreg_jan.17485,1.61000001
vbl_ssh_allreg_jan.17486,1.59000003
vbl_ssh_allreg_jan.17487,1.55999994
vbl_ssh_allreg_jan.17488,1.52999997
vbl_ssh_allreg_jan.17489,1.5
vbl_ssh_allreg_jan.17490,1.47000003
vbl_ssh_allreg_jan.17491,1.42999995
vbl_ssh_allreg_jan.17492,1.39999998
vbl_ssh_allreg_jan.17493,1.37
vbl_ssh_allreg_jan.17494,1.34000003
vbl_ssh_allreg_jan.17495,1.30999994
vbl_ssh_allreg_jan.17496,1.27999997
vbl_ssh_allreg_jan.17497,1.25
vbl_ssh_allreg_jan.17498,1.22000003
vbl_ssh_allreg_jan.17499,1.20000005
vbl_ssh_allreg_jan.17500,1.15999997
vbl_ssh_allreg_jan.17501,1.13
vbl_ssh_allreg_jan.17502,1.10000002
vbl_ssh_allreg_jan.17503,1.08000004
vbl_ssh_allreg_jan.17504,1.04999995
vbl_ssh_allreg_jan.17505,1.01999998
vbl_ssh_allreg_jan.17506,1
vbl_ssh_allreg_jan.17507,0.97000003
vbl_ssh_allreg_jan.17508,0.94999999
vbl_ssh_allreg_jan.17509,0.92000002
vbl_ssh_allreg_jan.17510,0.89999998
vbl_ssh_allreg_jan.17511,0.88
vbl_ssh_allreg_jan.17512,0.86000001
vbl_ssh_allreg_jan.17513,0.83999997
vbl_ssh_allreg_jan.17514,0.81999999
vbl_ssh_allreg_jan.17515,0.80000001
vbl_ssh_allreg_jan.17516,0.79000002
vbl_ssh_allreg_jan.17517,0.76999998
vbl_ssh_allreg_jan.17518,0.75999999
vbl_ssh_allreg_jan.17519,0.74000001
vbl_ssh_allreg_jan.17520,0.73000002
vbl_ssh_allreg_jan.17521,0.72000003
vbl_ssh_allreg_jan.17522,0.70999998
vbl_ssh_allreg_jan.17523,0.69999999
vbl_ssh_allreg_jan.17524,0.68000001
vbl_ssh_allreg_jan.17525,0.66000003
vbl_ssh_allreg_jan.17526,0.63999999
vbl_ssh_allreg_jan.17527,0.62
vbl_ssh_allreg_jan.17528,0.60000002
vbl_ssh_allreg_jan.17529,0.57999998
vbl_ssh_allreg_jan.17530,0.56
vbl_ssh_allreg_jan.17531,0.54000002
vbl_ssh_allreg_jan.17532,1.84000003
vbl_ssh_allreg_jan.17533,1.75
vbl_ssh_allreg_jan.17534,1.72000003
vbl_ssh_allreg_jan.17535,1.70000005
vbl_ssh_allreg_jan.17536,1.67999995
vbl_ssh_allreg_jan.17537,1.65999997
vbl_ssh_allreg_jan.17538,1.63
vbl_ssh_allreg_jan.17539,1.61000001
vbl_ssh_allreg_jan.17540,1.58000004
vbl_ssh_allreg_jan.17541,1.55999994
vbl_ssh_allreg_jan.17542,1.52999997
vbl_ssh_allreg_jan.17543,1.5
vbl_ssh_allreg_jan.17544,1.47000003
vbl_ssh_allreg_jan.17545,1.44000006
vbl_ssh_allreg_jan.17546,1.40999997
vbl_ssh_allreg_jan.17547,1.38
vbl_ssh_allreg_jan.17548,1.35000002
vbl_ssh_allreg_jan.17549,1.32000005
vbl_ssh_allreg_jan.17550,1.28999996
vbl_ssh_allreg_jan.17551,1.26999998
vbl_ssh_allreg_jan.17552,1.24000001
vbl_ssh_allreg_jan.17553,1.21000004
vbl_ssh_allreg_jan.17554,1.16999996
vbl_ssh_allreg_jan.17555,1.14999998
