FID,feb_ssh
vbl_ssh_allreg_feb.10665,1.60000002
vbl_ssh_allreg_feb.10666,1.57000005
vbl_ssh_allreg_feb.10667,1.52999997
vbl_ssh_allreg_feb.10668,1.5
vbl_ssh_allreg_feb.10669,1.46000004
vbl_ssh_allreg_feb.10670,1.41999996
vbl_ssh_allreg_feb.10671,1.37
vbl_ssh_allreg_feb.10672,1.33000004
vbl_ssh_allreg_feb.10673,1.27999997
vbl_ssh_allreg_feb.10674,1.22000003
vbl_ssh_allreg_feb.10675,1.15999997
vbl_ssh_allreg_feb.10676,1.10000002
vbl_ssh_allreg_feb.10677,1.02999997
vbl_ssh_allreg_feb.10678,0.95999998
vbl_ssh_allreg_feb.10679,0.87
vbl_ssh_allreg_feb.10680,0.77999997
vbl_ssh_allreg_feb.10681,1.82000005
vbl_ssh_allreg_feb.10682,1.79999995
vbl_ssh_allreg_feb.10683,1.77999997
vbl_ssh_allreg_feb.10684,1.76999998
vbl_ssh_allreg_feb.10685,1.75
vbl_ssh_allreg_feb.10686,1.74000001
vbl_ssh_allreg_feb.10687,1.73000002
vbl_ssh_allreg_feb.10688,1.71000004
vbl_ssh_allreg_feb.10689,1.70000005
vbl_ssh_allreg_feb.10690,1.66999996
vbl_ssh_allreg_feb.10691,1.64999998
vbl_ssh_allreg_feb.10692,1.64999998
vbl_ssh_allreg_feb.10693,1.63
vbl_ssh_allreg_feb.10694,1.60000002
vbl_ssh_allreg_feb.10695,1.57000005
vbl_ssh_allreg_feb.10696,1.53999996
vbl_ssh_allreg_feb.10697,1.50999999
vbl_ssh_allreg_feb.10698,1.47000003
vbl_ssh_allreg_feb.10699,1.41999996
vbl_ssh_allreg_feb.10700,1.38999999
vbl_ssh_allreg_feb.10701,1.35000002
vbl_ssh_allreg_feb.10702,1.29999995
vbl_ssh_allreg_feb.10703,1.24000001
vbl_ssh_allreg_feb.10704,1.19000006
vbl_ssh_allreg_feb.10705,1.13999999
vbl_ssh_allreg_feb.10706,1.08000004
vbl_ssh_allreg_feb.10707,1.00999999
vbl_ssh_allreg_feb.10708,0.94
vbl_ssh_allreg_feb.10709,0.86000001
vbl_ssh_allreg_feb.10710,0.75999999
vbl_ssh_allreg_feb.10711,1.78999996
vbl_ssh_allreg_feb.10712,1.76999998
vbl_ssh_allreg_feb.10713,1.75
vbl_ssh_allreg_feb.10714,1.74000001
vbl_ssh_allreg_feb.10715,1.73000002
vbl_ssh_allreg_feb.10716,1.72000003
vbl_ssh_allreg_feb.10717,1.70000005
vbl_ssh_allreg_feb.10718,1.69000006
vbl_ssh_allreg_feb.10719,1.66999996
vbl_ssh_allreg_feb.10720,1.63999999
vbl_ssh_allreg_feb.10721,1.62
vbl_ssh_allreg_feb.10722,1.61000001
vbl_ssh_allreg_feb.10723,1.59000003
vbl_ssh_allreg_feb.10724,1.57000005
vbl_ssh_allreg_feb.10725,1.53999996
vbl_ssh_allreg_feb.10726,1.5
vbl_ssh_allreg_feb.10727,1.46000004
vbl_ssh_allreg_feb.10728,1.41999996
vbl_ssh_allreg_feb.10729,1.38999999
vbl_ssh_allreg_feb.10730,1.35000002
vbl_ssh_allreg_feb.10731,1.30999994
vbl_ssh_allreg_feb.10732,1.25999999
vbl_ssh_allreg_feb.10733,1.21000004
vbl_ssh_allreg_feb.10734,1.15999997
vbl_ssh_allreg_feb.10735,1.11000001
vbl_ssh_allreg_feb.10736,1.03999996
vbl_ssh_allreg_feb.10737,0.98000002
vbl_ssh_allreg_feb.10738,0.91000003
vbl_ssh_allreg_feb.10739,0.81999999
vbl_ssh_allreg_feb.10740,0.67000002
vbl_ssh_allreg_feb.10741,1.77999997
vbl_ssh_allreg_feb.10742,1.75999999
vbl_ssh_allreg_feb.10743,1.74000001
vbl_ssh_allreg_feb.10744,1.72000003
vbl_ssh_allreg_feb.10745,1.71000004
vbl_ssh_allreg_feb.10746,1.70000005
vbl_ssh_allreg_feb.10747,1.69000006
vbl_ssh_allreg_feb.10748,1.67999995
vbl_ssh_allreg_feb.10749,1.65999997
vbl_ssh_allreg_feb.10750,1.64999998
vbl_ssh_allreg_feb.10751,1.63
vbl_ssh_allreg_feb.10752,1.60000002
vbl_ssh_allreg_feb.10753,1.58000004
vbl_ssh_allreg_feb.10754,1.55999994
vbl_ssh_allreg_feb.10755,1.54999995
vbl_ssh_allreg_feb.10756,1.51999998
vbl_ssh_allreg_feb.10757,1.49000001
vbl_ssh_allreg_feb.10758,1.46000004
vbl_ssh_allreg_feb.10759,1.42999995
vbl_ssh_allreg_feb.10760,1.39999998
vbl_ssh_allreg_feb.10761,1.36000001
vbl_ssh_allreg_feb.10762,1.32000005
vbl_ssh_allreg_feb.10763,1.26999998
vbl_ssh_allreg_feb.10764,1.22000003
vbl_ssh_allreg_feb.10765,1.15999997
vbl_ssh_allreg_feb.10766,1.12
vbl_ssh_allreg_feb.10767,1.07000005
vbl_ssh_allreg_feb.10768,1.00999999
vbl_ssh_allreg_feb.10769,0.94999999
vbl_ssh_allreg_feb.10770,0.87
vbl_ssh_allreg_feb.10771,0.76999998
vbl_ssh_allreg_feb.10772,0.58999997
vbl_ssh_allreg_feb.10773,1.75999999
vbl_ssh_allreg_feb.10774,1.74000001
vbl_ssh_allreg_feb.10775,1.72000003
vbl_ssh_allreg_feb.10776,1.70000005
vbl_ssh_allreg_feb.10777,1.69000006
vbl_ssh_allreg_feb.10778,1.67999995
vbl_ssh_allreg_feb.10779,1.66999996
vbl_ssh_allreg_feb.10780,1.66999996
vbl_ssh_allreg_feb.10781,1.64999998
vbl_ssh_allreg_feb.10782,1.63999999
vbl_ssh_allreg_feb.10783,1.63
vbl_ssh_allreg_feb.10784,1.61000001
vbl_ssh_allreg_feb.10785,1.58000004
vbl_ssh_allreg_feb.10786,1.55999994
vbl_ssh_allreg_feb.10787,1.54999995
vbl_ssh_allreg_feb.10788,1.52999997
vbl_ssh_allreg_feb.10789,1.50999999
vbl_ssh_allreg_feb.10790,1.49000001
vbl_ssh_allreg_feb.10791,1.46000004
vbl_ssh_allreg_feb.10792,1.42999995
vbl_ssh_allreg_feb.10793,1.39999998
vbl_ssh_allreg_feb.10794,1.37
vbl_ssh_allreg_feb.10795,1.33000004
vbl_ssh_allreg_feb.10796,1.27999997
vbl_ssh_allreg_feb.10797,1.23000002
vbl_ssh_allreg_feb.10798,1.17999995
vbl_ssh_allreg_feb.10799,1.13
vbl_ssh_allreg_feb.10800,1.08000004
vbl_ssh_allreg_feb.10801,1.02999997
vbl_ssh_allreg_feb.10802,0.97000003
vbl_ssh_allreg_feb.10803,0.89999998
vbl_ssh_allreg_feb.10804,0.81999999
vbl_ssh_allreg_feb.10805,0.73000002
vbl_ssh_allreg_feb.10806,1.73000002
vbl_ssh_allreg_feb.10807,1.70000005
vbl_ssh_allreg_feb.10808,1.69000006
vbl_ssh_allreg_feb.10809,1.66999996
vbl_ssh_allreg_feb.10810,1.65999997
vbl_ssh_allreg_feb.10811,1.64999998
vbl_ssh_allreg_feb.10812,1.64999998
vbl_ssh_allreg_feb.10813,1.64999998
vbl_ssh_allreg_feb.10814,1.64999998
vbl_ssh_allreg_feb.10815,1.63
vbl_ssh_allreg_feb.10816,1.61000001
vbl_ssh_allreg_feb.10817,1.58000004
vbl_ssh_allreg_feb.10818,1.57000005
vbl_ssh_allreg_feb.10819,1.55999994
vbl_ssh_allreg_feb.10820,1.52999997
vbl_ssh_allreg_feb.10821,1.50999999
vbl_ssh_allreg_feb.10822,1.49000001
vbl_ssh_allreg_feb.10823,1.47000003
vbl_ssh_allreg_feb.10824,1.45000005
vbl_ssh_allreg_feb.10825,1.42999995
vbl_ssh_allreg_feb.10826,1.39999998
vbl_ssh_allreg_feb.10827,1.37
vbl_ssh_allreg_feb.10828,1.33000004
vbl_ssh_allreg_feb.10829,1.28999996
vbl_ssh_allreg_feb.10830,1.24000001
vbl_ssh_allreg_feb.10831,1.19000006
vbl_ssh_allreg_feb.10832,1.13999999
vbl_ssh_allreg_feb.10833,1.08000004
vbl_ssh_allreg_feb.10834,1.02999997
vbl_ssh_allreg_feb.10835,0.98000002
vbl_ssh_allreg_feb.10836,0.91000003
vbl_ssh_allreg_feb.10837,0.83999997
vbl_ssh_allreg_feb.10838,0.75999999
vbl_ssh_allreg_feb.10839,0.63
vbl_ssh_allreg_feb.10840,1.72000003
vbl_ssh_allreg_feb.10841,1.67999995
vbl_ssh_allreg_feb.10842,1.66999996
vbl_ssh_allreg_feb.10843,1.65999997
vbl_ssh_allreg_feb.10844,1.64999998
vbl_ssh_allreg_feb.10845,1.63
vbl_ssh_allreg_feb.10846,1.62
vbl_ssh_allreg_feb.10847,1.62
vbl_ssh_allreg_feb.10848,1.63
vbl_ssh_allreg_feb.10849,1.63
vbl_ssh_allreg_feb.10850,1.61000001
vbl_ssh_allreg_feb.10851,1.58000004
vbl_ssh_allreg_feb.10852,1.54999995
vbl_ssh_allreg_feb.10853,1.53999996
vbl_ssh_allreg_feb.10854,1.52999997
vbl_ssh_allreg_feb.10855,1.50999999
vbl_ssh_allreg_feb.10856,1.49000001
vbl_ssh_allreg_feb.10857,1.47000003
vbl_ssh_allreg_feb.10858,1.45000005
vbl_ssh_allreg_feb.10859,1.44000006
vbl_ssh_allreg_feb.10860,1.40999997
vbl_ssh_allreg_feb.10861,1.38999999
vbl_ssh_allreg_feb.10862,1.36000001
vbl_ssh_allreg_feb.10863,1.32000005
vbl_ssh_allreg_feb.10864,1.27999997
vbl_ssh_allreg_feb.10865,1.25
vbl_ssh_allreg_feb.10866,1.20000005
vbl_ssh_allreg_feb.10867,1.14999998
vbl_ssh_allreg_feb.10868,1.09000003
vbl_ssh_allreg_feb.10869,1.03999996
vbl_ssh_allreg_feb.10870,0.98000002
vbl_ssh_allreg_feb.10871,0.92000002
vbl_ssh_allreg_feb.10872,0.86000001
vbl_ssh_allreg_feb.10873,0.79000002
vbl_ssh_allreg_feb.10874,0.70999998
vbl_ssh_allreg_feb.10875,0.58999997
vbl_ssh_allreg_feb.10876,1.67999995
vbl_ssh_allreg_feb.10877,1.64999998
vbl_ssh_allreg_feb.10878,1.63999999
vbl_ssh_allreg_feb.10879,1.63
vbl_ssh_allreg_feb.10880,1.63
vbl_ssh_allreg_feb.10881,1.61000001
vbl_ssh_allreg_feb.10882,1.60000002
vbl_ssh_allreg_feb.10883,1.60000002
vbl_ssh_allreg_feb.10884,1.60000002
vbl_ssh_allreg_feb.10885,1.60000002
vbl_ssh_allreg_feb.10886,1.59000003
vbl_ssh_allreg_feb.10887,1.55999994
vbl_ssh_allreg_feb.10888,1.52999997
vbl_ssh_allreg_feb.10889,1.51999998
vbl_ssh_allreg_feb.10890,1.49000001
vbl_ssh_allreg_feb.10891,1.47000003
vbl_ssh_allreg_feb.10892,1.46000004
vbl_ssh_allreg_feb.10893,1.44000006
vbl_ssh_allreg_feb.10894,1.42999995
vbl_ssh_allreg_feb.10895,1.41999996
vbl_ssh_allreg_feb.10896,1.39999998
vbl_ssh_allreg_feb.10897,1.37
vbl_ssh_allreg_feb.10898,1.34000003
vbl_ssh_allreg_feb.10899,1.30999994
vbl_ssh_allreg_feb.10900,1.27999997
vbl_ssh_allreg_feb.10901,1.24000001
vbl_ssh_allreg_feb.10902,1.20000005
vbl_ssh_allreg_feb.10903,1.14999998
vbl_ssh_allreg_feb.10904,1.10000002
vbl_ssh_allreg_feb.10905,1.04999995
vbl_ssh_allreg_feb.10906,0.99000001
vbl_ssh_allreg_feb.10907,0.93000001
vbl_ssh_allreg_feb.10908,0.87
vbl_ssh_allreg_feb.10909,0.81
vbl_ssh_allreg_feb.10910,0.74000001
vbl_ssh_allreg_feb.10911,0.64999998
vbl_ssh_allreg_feb.10912,0.55000001
vbl_ssh_allreg_feb.10913,1.65999997
vbl_ssh_allreg_feb.10914,1.63
vbl_ssh_allreg_feb.10915,1.61000001
vbl_ssh_allreg_feb.10916,1.60000002
vbl_ssh_allreg_feb.10917,1.60000002
vbl_ssh_allreg_feb.10918,1.60000002
vbl_ssh_allreg_feb.10919,1.59000003
vbl_ssh_allreg_feb.10920,1.58000004
vbl_ssh_allreg_feb.10921,1.58000004
vbl_ssh_allreg_feb.10922,1.57000005
vbl_ssh_allreg_feb.10923,1.57000005
vbl_ssh_allreg_feb.10924,1.55999994
vbl_ssh_allreg_feb.10925,1.53999996
vbl_ssh_allreg_feb.10926,1.5
vbl_ssh_allreg_feb.10927,1.47000003
vbl_ssh_allreg_feb.10928,1.41999996
vbl_ssh_allreg_feb.10929,1.45000005
vbl_ssh_allreg_feb.10930,1.45000005
vbl_ssh_allreg_feb.10931,1.42999995
vbl_ssh_allreg_feb.10932,1.40999997
vbl_ssh_allreg_feb.10933,1.38999999
vbl_ssh_allreg_feb.10934,1.38
vbl_ssh_allreg_feb.10935,1.36000001
vbl_ssh_allreg_feb.10936,1.33000004
vbl_ssh_allreg_feb.10937,1.29999995
vbl_ssh_allreg_feb.10938,1.25999999
vbl_ssh_allreg_feb.10939,1.23000002
vbl_ssh_allreg_feb.10940,1.17999995
vbl_ssh_allreg_feb.10941,1.13999999
vbl_ssh_allreg_feb.10942,1.09000003
vbl_ssh_allreg_feb.10943,1.03999996
vbl_ssh_allreg_feb.10944,0.99000001
vbl_ssh_allreg_feb.10945,0.93000001
vbl_ssh_allreg_feb.10946,0.87
vbl_ssh_allreg_feb.10947,0.81999999
vbl_ssh_allreg_feb.10948,0.75
vbl_ssh_allreg_feb.10949,0.68000001
vbl_ssh_allreg_feb.10950,0.60000002
vbl_ssh_allreg_feb.10951,1.63999999
vbl_ssh_allreg_feb.10952,1.60000002
vbl_ssh_allreg_feb.10953,1.58000004
vbl_ssh_allreg_feb.10954,1.57000005
vbl_ssh_allreg_feb.10955,1.57000005
vbl_ssh_allreg_feb.10956,1.55999994
vbl_ssh_allreg_feb.10957,1.55999994
vbl_ssh_allreg_feb.10958,1.55999994
vbl_ssh_allreg_feb.10959,1.55999994
vbl_ssh_allreg_feb.10960,1.54999995
vbl_ssh_allreg_feb.10961,1.54999995
vbl_ssh_allreg_feb.10962,1.53999996
vbl_ssh_allreg_feb.10963,1.52999997
vbl_ssh_allreg_feb.10964,1.5
vbl_ssh_allreg_feb.10965,1.46000004
vbl_ssh_allreg_feb.10966,1.41999996
vbl_ssh_allreg_feb.10967,1.39999998
vbl_ssh_allreg_feb.10968,1.46000004
vbl_ssh_allreg_feb.10969,1.46000004
vbl_ssh_allreg_feb.10970,1.42999995
vbl_ssh_allreg_feb.10971,1.39999998
vbl_ssh_allreg_feb.10972,1.38
vbl_ssh_allreg_feb.10973,1.36000001
vbl_ssh_allreg_feb.10974,1.34000003
vbl_ssh_allreg_feb.10975,1.30999994
vbl_ssh_allreg_feb.10976,1.27999997
vbl_ssh_allreg_feb.10977,1.25
vbl_ssh_allreg_feb.10978,1.21000004
vbl_ssh_allreg_feb.10979,1.16999996
vbl_ssh_allreg_feb.10980,1.13
vbl_ssh_allreg_feb.10981,1.08000004
vbl_ssh_allreg_feb.10982,1.02999997
vbl_ssh_allreg_feb.10983,0.99000001
vbl_ssh_allreg_feb.10984,0.93000001
vbl_ssh_allreg_feb.10985,0.88
vbl_ssh_allreg_feb.10986,0.81999999
vbl_ssh_allreg_feb.10987,0.76999998
vbl_ssh_allreg_feb.10988,0.69999999
vbl_ssh_allreg_feb.10989,0.63
vbl_ssh_allreg_feb.10990,0.55000001
vbl_ssh_allreg_feb.10991,1.60000002
vbl_ssh_allreg_feb.10992,1.55999994
vbl_ssh_allreg_feb.10993,1.53999996
vbl_ssh_allreg_feb.10994,1.53999996
vbl_ssh_allreg_feb.10995,1.52999997
vbl_ssh_allreg_feb.10996,1.52999997
vbl_ssh_allreg_feb.10997,1.52999997
vbl_ssh_allreg_feb.10998,1.52999997
vbl_ssh_allreg_feb.10999,1.52999997
vbl_ssh_allreg_feb.11000,1.51999998
vbl_ssh_allreg_feb.11001,1.51999998
vbl_ssh_allreg_feb.11002,1.50999999
vbl_ssh_allreg_feb.11003,1.49000001
vbl_ssh_allreg_feb.11004,1.47000003
vbl_ssh_allreg_feb.11005,1.40999997
vbl_ssh_allreg_feb.11006,1.38999999
vbl_ssh_allreg_feb.11007,1.39999998
vbl_ssh_allreg_feb.11008,1.42999995
vbl_ssh_allreg_feb.11009,1.42999995
vbl_ssh_allreg_feb.11010,1.40999997
vbl_ssh_allreg_feb.11011,1.38999999
vbl_ssh_allreg_feb.11012,1.36000001
vbl_ssh_allreg_feb.11013,1.33000004
vbl_ssh_allreg_feb.11014,1.30999994
vbl_ssh_allreg_feb.11015,1.28999996
vbl_ssh_allreg_feb.11016,1.25999999
vbl_ssh_allreg_feb.11017,1.22000003
vbl_ssh_allreg_feb.11018,1.19000006
vbl_ssh_allreg_feb.11019,1.14999998
vbl_ssh_allreg_feb.11020,1.11000001
vbl_ssh_allreg_feb.11021,1.05999994
vbl_ssh_allreg_feb.11022,1.01999998
vbl_ssh_allreg_feb.11023,0.97000003
vbl_ssh_allreg_feb.11024,0.93000001
vbl_ssh_allreg_feb.11025,0.87
vbl_ssh_allreg_feb.11026,0.81999999
vbl_ssh_allreg_feb.11027,0.76999998
vbl_ssh_allreg_feb.11028,0.70999998
vbl_ssh_allreg_feb.11029,0.64999998
vbl_ssh_allreg_feb.11030,0.58999997
vbl_ssh_allreg_feb.11031,0.50999999
vbl_ssh_allreg_feb.11032,1.55999994
vbl_ssh_allreg_feb.11033,1.51999998
vbl_ssh_allreg_feb.11034,1.50999999
vbl_ssh_allreg_feb.11035,1.5
vbl_ssh_allreg_feb.11036,1.5
vbl_ssh_allreg_feb.11037,1.5
vbl_ssh_allreg_feb.11038,1.49000001
vbl_ssh_allreg_feb.11039,1.49000001
vbl_ssh_allreg_feb.11040,1.49000001
vbl_ssh_allreg_feb.11041,1.49000001
vbl_ssh_allreg_feb.11042,1.49000001
vbl_ssh_allreg_feb.11043,1.49000001
vbl_ssh_allreg_feb.11044,1.48000002
vbl_ssh_allreg_feb.11045,1.47000003
vbl_ssh_allreg_feb.11046,1.45000005
vbl_ssh_allreg_feb.11047,1.40999997
vbl_ssh_allreg_feb.11048,1.39999998
vbl_ssh_allreg_feb.11049,1.39999998
vbl_ssh_allreg_feb.11050,1.39999998
vbl_ssh_allreg_feb.11051,1.39999998
vbl_ssh_allreg_feb.11052,1.38
vbl_ssh_allreg_feb.11053,1.36000001
vbl_ssh_allreg_feb.11054,1.33000004
vbl_ssh_allreg_feb.11055,1.29999995
vbl_ssh_allreg_feb.11056,1.27999997
vbl_ssh_allreg_feb.11057,1.25999999
vbl_ssh_allreg_feb.11058,1.23000002
vbl_ssh_allreg_feb.11059,1.19000006
vbl_ssh_allreg_feb.11060,1.15999997
vbl_ssh_allreg_feb.11061,1.13
vbl_ssh_allreg_feb.11062,1.09000003
vbl_ssh_allreg_feb.11063,1.04999995
vbl_ssh_allreg_feb.11064,1
vbl_ssh_allreg_feb.11065,0.95999998
vbl_ssh_allreg_feb.11066,0.91000003
vbl_ssh_allreg_feb.11067,0.86000001
vbl_ssh_allreg_feb.11068,0.81999999
vbl_ssh_allreg_feb.11069,0.77999997
vbl_ssh_allreg_feb.11070,0.72000003
vbl_ssh_allreg_feb.11071,0.67000002
vbl_ssh_allreg_feb.11072,0.61000001
vbl_ssh_allreg_feb.11073,0.54000002
vbl_ssh_allreg_feb.11074,1.52999997
vbl_ssh_allreg_feb.11075,1.48000002
vbl_ssh_allreg_feb.11076,1.47000003
vbl_ssh_allreg_feb.11077,1.46000004
vbl_ssh_allreg_feb.11078,1.46000004
vbl_ssh_allreg_feb.11079,1.45000005
vbl_ssh_allreg_feb.11080,1.46000004
vbl_ssh_allreg_feb.11081,1.46000004
vbl_ssh_allreg_feb.11082,1.46000004
vbl_ssh_allreg_feb.11083,1.45000005
vbl_ssh_allreg_feb.11084,1.46000004
vbl_ssh_allreg_feb.11085,1.45000005
vbl_ssh_allreg_feb.11086,1.45000005
vbl_ssh_allreg_feb.11087,1.42999995
vbl_ssh_allreg_feb.11088,1.42999995
vbl_ssh_allreg_feb.11089,1.39999998
vbl_ssh_allreg_feb.11090,1.38
vbl_ssh_allreg_feb.11091,1.37
vbl_ssh_allreg_feb.11092,1.37
vbl_ssh_allreg_feb.11093,1.36000001
vbl_ssh_allreg_feb.11094,1.35000002
vbl_ssh_allreg_feb.11095,1.33000004
vbl_ssh_allreg_feb.11096,1.29999995
vbl_ssh_allreg_feb.11097,1.26999998
vbl_ssh_allreg_feb.11098,1.25
vbl_ssh_allreg_feb.11099,1.23000002
vbl_ssh_allreg_feb.11100,1.19000006
vbl_ssh_allreg_feb.11101,1.15999997
vbl_ssh_allreg_feb.11102,1.13
vbl_ssh_allreg_feb.11103,1.10000002
vbl_ssh_allreg_feb.11104,1.05999994
vbl_ssh_allreg_feb.11105,1.01999998
vbl_ssh_allreg_feb.11106,0.99000001
vbl_ssh_allreg_feb.11107,0.94
vbl_ssh_allreg_feb.11108,0.89999998
vbl_ssh_allreg_feb.11109,0.85000002
vbl_ssh_allreg_feb.11110,0.81
vbl_ssh_allreg_feb.11111,0.76999998
vbl_ssh_allreg_feb.11112,0.72000003
vbl_ssh_allreg_feb.11113,0.67000002
vbl_ssh_allreg_feb.11114,0.62
vbl_ssh_allreg_feb.11115,0.56
vbl_ssh_allreg_feb.11116,0.44999999
vbl_ssh_allreg_feb.11117,1.49000001
vbl_ssh_allreg_feb.11118,1.46000004
vbl_ssh_allreg_feb.11119,1.44000006
vbl_ssh_allreg_feb.11120,1.42999995
vbl_ssh_allreg_feb.11121,1.42999995
vbl_ssh_allreg_feb.11122,1.41999996
vbl_ssh_allreg_feb.11123,1.41999996
vbl_ssh_allreg_feb.11124,1.41999996
vbl_ssh_allreg_feb.11125,1.41999996
vbl_ssh_allreg_feb.11126,1.41999996
vbl_ssh_allreg_feb.11127,1.41999996
vbl_ssh_allreg_feb.11128,1.41999996
vbl_ssh_allreg_feb.11129,1.41999996
vbl_ssh_allreg_feb.11130,1.40999997
vbl_ssh_allreg_feb.11131,1.39999998
vbl_ssh_allreg_feb.11132,1.39999998
vbl_ssh_allreg_feb.11133,1.38999999
vbl_ssh_allreg_feb.11134,1.36000001
vbl_ssh_allreg_feb.11135,1.34000003
vbl_ssh_allreg_feb.11136,1.33000004
vbl_ssh_allreg_feb.11137,1.34000003
vbl_ssh_allreg_feb.11138,1.33000004
vbl_ssh_allreg_feb.11139,1.30999994
vbl_ssh_allreg_feb.11140,1.28999996
vbl_ssh_allreg_feb.11141,1.25999999
vbl_ssh_allreg_feb.11142,1.23000002
vbl_ssh_allreg_feb.11143,1.19000006
vbl_ssh_allreg_feb.11144,1.16999996
vbl_ssh_allreg_feb.11145,1.13999999
vbl_ssh_allreg_feb.11146,1.11000001
vbl_ssh_allreg_feb.11147,1.08000004
vbl_ssh_allreg_feb.11148,1.03999996
vbl_ssh_allreg_feb.11149,1.00999999
vbl_ssh_allreg_feb.11150,0.97000003
vbl_ssh_allreg_feb.11151,0.93000001
vbl_ssh_allreg_feb.11152,0.88999999
vbl_ssh_allreg_feb.11153,0.83999997
vbl_ssh_allreg_feb.11154,0.81
vbl_ssh_allreg_feb.11155,0.76999998
vbl_ssh_allreg_feb.11156,0.72000003
vbl_ssh_allreg_feb.11157,0.67000002
vbl_ssh_allreg_feb.11158,0.63
vbl_ssh_allreg_feb.11159,0.56999999
vbl_ssh_allreg_feb.11160,0.49000001
vbl_ssh_allreg_feb.11161,1.46000004
vbl_ssh_allreg_feb.11162,1.41999996
vbl_ssh_allreg_feb.11163,1.39999998
vbl_ssh_allreg_feb.11164,1.38999999
vbl_ssh_allreg_feb.11165,1.38999999
vbl_ssh_allreg_feb.11166,1.38999999
vbl_ssh_allreg_feb.11167,1.38
vbl_ssh_allreg_feb.11168,1.38
vbl_ssh_allreg_feb.11169,1.38999999
vbl_ssh_allreg_feb.11170,1.38999999
vbl_ssh_allreg_feb.11171,1.38999999
vbl_ssh_allreg_feb.11172,1.38999999
vbl_ssh_allreg_feb.11173,1.38999999
vbl_ssh_allreg_feb.11174,1.38999999
vbl_ssh_allreg_feb.11175,1.38
vbl_ssh_allreg_feb.11176,1.36000001
vbl_ssh_allreg_feb.11177,1.37
vbl_ssh_allreg_feb.11178,1.36000001
vbl_ssh_allreg_feb.11179,1.34000003
vbl_ssh_allreg_feb.11180,1.32000005
vbl_ssh_allreg_feb.11181,1.30999994
vbl_ssh_allreg_feb.11182,1.30999994
vbl_ssh_allreg_feb.11183,1.30999994
vbl_ssh_allreg_feb.11184,1.28999996
vbl_ssh_allreg_feb.11185,1.26999998
vbl_ssh_allreg_feb.11186,1.24000001
vbl_ssh_allreg_feb.11187,1.20000005
vbl_ssh_allreg_feb.11188,1.16999996
vbl_ssh_allreg_feb.11189,1.15999997
vbl_ssh_allreg_feb.11190,1.13
vbl_ssh_allreg_feb.11191,1.09000003
vbl_ssh_allreg_feb.11192,1.05999994
vbl_ssh_allreg_feb.11193,1.01999998
vbl_ssh_allreg_feb.11194,0.98000002
vbl_ssh_allreg_feb.11195,0.94999999
vbl_ssh_allreg_feb.11196,0.91000003
vbl_ssh_allreg_feb.11197,0.87
vbl_ssh_allreg_feb.11198,0.82999998
vbl_ssh_allreg_feb.11199,0.80000001
vbl_ssh_allreg_feb.11200,0.75999999
vbl_ssh_allreg_feb.11201,0.72000003
vbl_ssh_allreg_feb.11202,0.67000002
vbl_ssh_allreg_feb.11203,0.63
vbl_ssh_allreg_feb.11204,0.57999998
vbl_ssh_allreg_feb.11205,0.5
vbl_ssh_allreg_feb.11206,1.42999995
vbl_ssh_allreg_feb.11207,1.38
vbl_ssh_allreg_feb.11208,1.36000001
vbl_ssh_allreg_feb.11209,1.36000001
vbl_ssh_allreg_feb.11210,1.35000002
vbl_ssh_allreg_feb.11211,1.35000002
vbl_ssh_allreg_feb.11212,1.35000002
vbl_ssh_allreg_feb.11213,1.34000003
vbl_ssh_allreg_feb.11214,1.34000003
vbl_ssh_allreg_feb.11215,1.35000002
vbl_ssh_allreg_feb.11216,1.35000002
vbl_ssh_allreg_feb.11217,1.35000002
vbl_ssh_allreg_feb.11218,1.35000002
vbl_ssh_allreg_feb.11219,1.35000002
vbl_ssh_allreg_feb.11220,1.35000002
vbl_ssh_allreg_feb.11221,1.34000003
vbl_ssh_allreg_feb.11222,1.33000004
vbl_ssh_allreg_feb.11223,1.33000004
vbl_ssh_allreg_feb.11224,1.33000004
vbl_ssh_allreg_feb.11225,1.32000005
vbl_ssh_allreg_feb.11226,1.28999996
vbl_ssh_allreg_feb.11227,1.27999997
vbl_ssh_allreg_feb.11228,1.26999998
vbl_ssh_allreg_feb.11229,1.25999999
vbl_ssh_allreg_feb.11230,1.25
vbl_ssh_allreg_feb.11231,1.23000002
vbl_ssh_allreg_feb.11232,1.20000005
vbl_ssh_allreg_feb.11233,1.16999996
vbl_ssh_allreg_feb.11234,1.13
vbl_ssh_allreg_feb.11235,1.11000001
vbl_ssh_allreg_feb.11236,1.09000003
vbl_ssh_allreg_feb.11237,1.05999994
vbl_ssh_allreg_feb.11238,1.02999997
vbl_ssh_allreg_feb.11239,0.99000001
vbl_ssh_allreg_feb.11240,0.94999999
vbl_ssh_allreg_feb.11241,0.92000002
vbl_ssh_allreg_feb.11242,0.88999999
vbl_ssh_allreg_feb.11243,0.85000002
vbl_ssh_allreg_feb.11244,0.81999999
vbl_ssh_allreg_feb.11245,0.79000002
vbl_ssh_allreg_feb.11246,0.75
vbl_ssh_allreg_feb.11247,0.70999998
vbl_ssh_allreg_feb.11248,0.67000002
vbl_ssh_allreg_feb.11249,0.62
vbl_ssh_allreg_feb.11250,0.56999999
vbl_ssh_allreg_feb.11251,0.50999999
vbl_ssh_allreg_feb.11252,1.38
vbl_ssh_allreg_feb.11253,1.32000005
