FID,nov_ssh
vbl_ssh_allreg_nov.35907,2.54999995
vbl_ssh_allreg_nov.35908,2.53999996
vbl_ssh_allreg_nov.35909,2.53999996
vbl_ssh_allreg_nov.35910,2.52999997
vbl_ssh_allreg_nov.35911,2.51999998
vbl_ssh_allreg_nov.35912,2.50999999
vbl_ssh_allreg_nov.35913,2.49000001
vbl_ssh_allreg_nov.35914,2.48000002
vbl_ssh_allreg_nov.35915,2.47000003
vbl_ssh_allreg_nov.35916,2.45000005
vbl_ssh_allreg_nov.35917,2.44000006
vbl_ssh_allreg_nov.35918,2.42000008
vbl_ssh_allreg_nov.35919,2.4000001
vbl_ssh_allreg_nov.35920,2.38000011
vbl_ssh_allreg_nov.35921,2.3599999
vbl_ssh_allreg_nov.35922,2.33999991
vbl_ssh_allreg_nov.35923,2.29999995
vbl_ssh_allreg_nov.35924,2.24000001
vbl_ssh_allreg_nov.35925,2.1400001
vbl_ssh_allreg_nov.35926,1.99000001
vbl_ssh_allreg_nov.35927,1.84000003
vbl_ssh_allreg_nov.35928,1.74000001
vbl_ssh_allreg_nov.35929,1.63
vbl_ssh_allreg_nov.35930,1.50999999
vbl_ssh_allreg_nov.35931,1.39999998
vbl_ssh_allreg_nov.35932,1.29999995
vbl_ssh_allreg_nov.35933,1.21000004
vbl_ssh_allreg_nov.35934,1.05999994
vbl_ssh_allreg_nov.35935,0.95999998
vbl_ssh_allreg_nov.35936,0.89999998
vbl_ssh_allreg_nov.35937,0.88999999
vbl_ssh_allreg_nov.35938,0.87
vbl_ssh_allreg_nov.35939,0.82999998
vbl_ssh_allreg_nov.35940,0.79000002
vbl_ssh_allreg_nov.35941,0.72000003
vbl_ssh_allreg_nov.35942,0.69
vbl_ssh_allreg_nov.35943,0.61000001
vbl_ssh_allreg_nov.35944,2.57999992
vbl_ssh_allreg_nov.35945,2.57999992
vbl_ssh_allreg_nov.35946,2.57999992
vbl_ssh_allreg_nov.35947,2.57999992
vbl_ssh_allreg_nov.35948,2.57999992
vbl_ssh_allreg_nov.35949,2.57999992
vbl_ssh_allreg_nov.35950,2.57999992
vbl_ssh_allreg_nov.35951,2.57999992
vbl_ssh_allreg_nov.35952,2.57999992
vbl_ssh_allreg_nov.35953,2.56999993
vbl_ssh_allreg_nov.35954,2.56999993
vbl_ssh_allreg_nov.35955,2.56999993
vbl_ssh_allreg_nov.35956,2.56999993
vbl_ssh_allreg_nov.35957,2.56999993
vbl_ssh_allreg_nov.35958,2.56999993
vbl_ssh_allreg_nov.35959,2.56999993
vbl_ssh_allreg_nov.35960,2.56999993
vbl_ssh_allreg_nov.35961,2.55999994
vbl_ssh_allreg_nov.35962,2.55999994
vbl_ssh_allreg_nov.35963,2.55999994
vbl_ssh_allreg_nov.35964,2.55999994
vbl_ssh_allreg_nov.35965,2.55999994
vbl_ssh_allreg_nov.35966,2.54999995
vbl_ssh_allreg_nov.35967,2.54999995
vbl_ssh_allreg_nov.35968,2.53999996
vbl_ssh_allreg_nov.35969,2.53999996
vbl_ssh_allreg_nov.35970,2.52999997
vbl_ssh_allreg_nov.35971,2.51999998
vbl_ssh_allreg_nov.35972,2.50999999
vbl_ssh_allreg_nov.35973,2.5
vbl_ssh_allreg_nov.35974,2.48000002
vbl_ssh_allreg_nov.35975,2.47000003
vbl_ssh_allreg_nov.35976,2.45000005
vbl_ssh_allreg_nov.35977,2.44000006
vbl_ssh_allreg_nov.35978,2.42000008
vbl_ssh_allreg_nov.35979,2.4000001
vbl_ssh_allreg_nov.35980,2.38000011
vbl_ssh_allreg_nov.35981,2.3599999
vbl_ssh_allreg_nov.35982,2.33999991
vbl_ssh_allreg_nov.35983,2.30999994
vbl_ssh_allreg_nov.35984,2.25999999
vbl_ssh_allreg_nov.35985,2.18000007
vbl_ssh_allreg_nov.35986,2.06999993
vbl_ssh_allreg_nov.35987,1.92999995
vbl_ssh_allreg_nov.35988,1.76999998
vbl_ssh_allreg_nov.35989,1.61000001
vbl_ssh_allreg_nov.35990,1.45000005
vbl_ssh_allreg_nov.35991,1.32000005
vbl_ssh_allreg_nov.35992,1.21000004
vbl_ssh_allreg_nov.35993,1.11000001
vbl_ssh_allreg_nov.35994,1.03999996
vbl_ssh_allreg_nov.35995,0.94
vbl_ssh_allreg_nov.35996,0.86000001
vbl_ssh_allreg_nov.35997,0.81
vbl_ssh_allreg_nov.35998,0.77999997
vbl_ssh_allreg_nov.35999,0.74000001
vbl_ssh_allreg_nov.36000,0.70999998
vbl_ssh_allreg_nov.36001,0.68000001
vbl_ssh_allreg_nov.36002,0.63999999
vbl_ssh_allreg_nov.36003,0.62
vbl_ssh_allreg_nov.36004,2.58999991
vbl_ssh_allreg_nov.36005,2.58999991
vbl_ssh_allreg_nov.36006,2.57999992
vbl_ssh_allreg_nov.36007,2.57999992
vbl_ssh_allreg_nov.36008,2.57999992
vbl_ssh_allreg_nov.36009,2.57999992
vbl_ssh_allreg_nov.36010,2.57999992
vbl_ssh_allreg_nov.36011,2.57999992
vbl_ssh_allreg_nov.36012,2.57999992
vbl_ssh_allreg_nov.36013,2.57999992
vbl_ssh_allreg_nov.36014,2.57999992
vbl_ssh_allreg_nov.36015,2.56999993
vbl_ssh_allreg_nov.36016,2.56999993
vbl_ssh_allreg_nov.36017,2.56999993
vbl_ssh_allreg_nov.36018,2.56999993
vbl_ssh_allreg_nov.36019,2.56999993
vbl_ssh_allreg_nov.36020,2.56999993
vbl_ssh_allreg_nov.36021,2.56999993
vbl_ssh_allreg_nov.36022,2.55999994
vbl_ssh_allreg_nov.36023,2.55999994
vbl_ssh_allreg_nov.36024,2.55999994
vbl_ssh_allreg_nov.36025,2.55999994
vbl_ssh_allreg_nov.36026,2.54999995
vbl_ssh_allreg_nov.36027,2.54999995
vbl_ssh_allreg_nov.36028,2.53999996
vbl_ssh_allreg_nov.36029,2.53999996
vbl_ssh_allreg_nov.36030,2.52999997
vbl_ssh_allreg_nov.36031,2.51999998
vbl_ssh_allreg_nov.36032,2.50999999
vbl_ssh_allreg_nov.36033,2.5
vbl_ssh_allreg_nov.36034,2.49000001
vbl_ssh_allreg_nov.36035,2.47000003
vbl_ssh_allreg_nov.36036,2.45000005
vbl_ssh_allreg_nov.36037,2.44000006
vbl_ssh_allreg_nov.36038,2.42000008
vbl_ssh_allreg_nov.36039,2.4000001
vbl_ssh_allreg_nov.36040,2.3900001
vbl_ssh_allreg_nov.36041,2.36999989
vbl_ssh_allreg_nov.36042,2.33999991
vbl_ssh_allreg_nov.36043,2.31999993
vbl_ssh_allreg_nov.36044,2.27999997
vbl_ssh_allreg_nov.36045,2.20000005
vbl_ssh_allreg_nov.36046,2.07999992
vbl_ssh_allreg_nov.36047,1.89999998
vbl_ssh_allreg_nov.36048,1.67999995
vbl_ssh_allreg_nov.36049,1.47000003
vbl_ssh_allreg_nov.36050,1.29999995
vbl_ssh_allreg_nov.36051,1.16999996
vbl_ssh_allreg_nov.36052,1.07000005
vbl_ssh_allreg_nov.36053,0.98000002
vbl_ssh_allreg_nov.36054,0.92000002
vbl_ssh_allreg_nov.36055,0.85000002
vbl_ssh_allreg_nov.36056,0.75999999
vbl_ssh_allreg_nov.36057,0.68000001
vbl_ssh_allreg_nov.36058,0.63
vbl_ssh_allreg_nov.36059,0.58999997
vbl_ssh_allreg_nov.36060,0.56
vbl_ssh_allreg_nov.36061,0.54000002
vbl_ssh_allreg_nov.36062,0.51999998
vbl_ssh_allreg_nov.36063,2.58999991
vbl_ssh_allreg_nov.36064,2.58999991
vbl_ssh_allreg_nov.36065,2.58999991
vbl_ssh_allreg_nov.36066,2.57999992
vbl_ssh_allreg_nov.36067,2.57999992
vbl_ssh_allreg_nov.36068,2.57999992
vbl_ssh_allreg_nov.36069,2.57999992
vbl_ssh_allreg_nov.36070,2.57999992
vbl_ssh_allreg_nov.36071,2.57999992
vbl_ssh_allreg_nov.36072,2.57999992
vbl_ssh_allreg_nov.36073,2.57999992
vbl_ssh_allreg_nov.36074,2.57999992
vbl_ssh_allreg_nov.36075,2.56999993
vbl_ssh_allreg_nov.36076,2.56999993
vbl_ssh_allreg_nov.36077,2.56999993
vbl_ssh_allreg_nov.36078,2.56999993
vbl_ssh_allreg_nov.36079,2.56999993
vbl_ssh_allreg_nov.36080,2.56999993
vbl_ssh_allreg_nov.36081,2.55999994
vbl_ssh_allreg_nov.36082,2.55999994
vbl_ssh_allreg_nov.36083,2.55999994
vbl_ssh_allreg_nov.36084,2.55999994
vbl_ssh_allreg_nov.36085,2.54999995
vbl_ssh_allreg_nov.36086,2.53999996
vbl_ssh_allreg_nov.36087,2.53999996
vbl_ssh_allreg_nov.36088,2.52999997
vbl_ssh_allreg_nov.36089,2.51999998
vbl_ssh_allreg_nov.36090,2.51999998
vbl_ssh_allreg_nov.36091,2.50999999
vbl_ssh_allreg_nov.36092,2.49000001
vbl_ssh_allreg_nov.36093,2.48000002
vbl_ssh_allreg_nov.36094,2.46000004
vbl_ssh_allreg_nov.36095,2.44000006
vbl_ssh_allreg_nov.36096,2.42000008
vbl_ssh_allreg_nov.36097,2.4000001
vbl_ssh_allreg_nov.36098,2.3900001
vbl_ssh_allreg_nov.36099,2.36999989
vbl_ssh_allreg_nov.36100,2.3499999
vbl_ssh_allreg_nov.36101,2.32999992
vbl_ssh_allreg_nov.36102,2.28999996
vbl_ssh_allreg_nov.36103,2.22000003
vbl_ssh_allreg_nov.36104,2.06999993
vbl_ssh_allreg_nov.36105,1.85000002
vbl_ssh_allreg_nov.36106,1.51999998
vbl_ssh_allreg_nov.36107,1.10000002
vbl_ssh_allreg_nov.36108,0.99000001
vbl_ssh_allreg_nov.36109,0.91000003
vbl_ssh_allreg_nov.36110,0.85000002
vbl_ssh_allreg_nov.36111,0.79000002
vbl_ssh_allreg_nov.36112,0.74000001
vbl_ssh_allreg_nov.36113,0.69999999
vbl_ssh_allreg_nov.36114,0.55000001
vbl_ssh_allreg_nov.36115,0.43000001
vbl_ssh_allreg_nov.36116,0.38999999
vbl_ssh_allreg_nov.36117,0.34999999
vbl_ssh_allreg_nov.36118,0.31999999
vbl_ssh_allreg_nov.36119,0.81999999
vbl_ssh_allreg_nov.36120,0.88999999
vbl_ssh_allreg_nov.36121,0.94999999
vbl_ssh_allreg_nov.36122,1.00999999
vbl_ssh_allreg_nov.36123,1.05999994
vbl_ssh_allreg_nov.36124,1.11000001
vbl_ssh_allreg_nov.36125,1.15999997
vbl_ssh_allreg_nov.36126,1.20000005
vbl_ssh_allreg_nov.36127,1.24000001
vbl_ssh_allreg_nov.36128,1.27999997
vbl_ssh_allreg_nov.36129,1.29999995
vbl_ssh_allreg_nov.36130,1.33000004
vbl_ssh_allreg_nov.36131,1.36000001
vbl_ssh_allreg_nov.36132,1.38
vbl_ssh_allreg_nov.36133,1.40999997
vbl_ssh_allreg_nov.36134,1.42999995
vbl_ssh_allreg_nov.36135,1.45000005
vbl_ssh_allreg_nov.36136,1.47000003
vbl_ssh_allreg_nov.36137,1.49000001
vbl_ssh_allreg_nov.36138,1.51999998
vbl_ssh_allreg_nov.36139,1.54999995
vbl_ssh_allreg_nov.36140,1.57000005
vbl_ssh_allreg_nov.36141,1.60000002
vbl_ssh_allreg_nov.36142,1.63
vbl_ssh_allreg_nov.36143,1.65999997
vbl_ssh_allreg_nov.36144,1.67999995
vbl_ssh_allreg_nov.36145,1.70000005
vbl_ssh_allreg_nov.36146,1.72000003
vbl_ssh_allreg_nov.36147,1.74000001
vbl_ssh_allreg_nov.36148,1.75
vbl_ssh_allreg_nov.36149,1.75999999
vbl_ssh_allreg_nov.36150,1.76999998
vbl_ssh_allreg_nov.36151,1.77999997
vbl_ssh_allreg_nov.36152,1.78999996
vbl_ssh_allreg_nov.36153,1.79999995
vbl_ssh_allreg_nov.36154,1.80999994
vbl_ssh_allreg_nov.36155,1.80999994
vbl_ssh_allreg_nov.36156,1.82000005
vbl_ssh_allreg_nov.36157,1.83000004
vbl_ssh_allreg_nov.36158,1.84000003
vbl_ssh_allreg_nov.36159,1.85000002
vbl_ssh_allreg_nov.36160,1.85000002
vbl_ssh_allreg_nov.36161,1.86000001
vbl_ssh_allreg_nov.36162,1.87
vbl_ssh_allreg_nov.36163,1.87
vbl_ssh_allreg_nov.36164,1.88
vbl_ssh_allreg_nov.36165,1.88999999
vbl_ssh_allreg_nov.36166,1.88999999
vbl_ssh_allreg_nov.36167,1.89999998
vbl_ssh_allreg_nov.36168,1.89999998
vbl_ssh_allreg_nov.36169,0.75
vbl_ssh_allreg_nov.36170,0.81999999
vbl_ssh_allreg_nov.36171,0.88999999
vbl_ssh_allreg_nov.36172,0.94999999
vbl_ssh_allreg_nov.36173,1.00999999
vbl_ssh_allreg_nov.36174,1.05999994
vbl_ssh_allreg_nov.36175,1.11000001
vbl_ssh_allreg_nov.36176,1.14999998
vbl_ssh_allreg_nov.36177,1.19000006
vbl_ssh_allreg_nov.36178,1.23000002
vbl_ssh_allreg_nov.36179,1.25999999
vbl_ssh_allreg_nov.36180,1.28999996
vbl_ssh_allreg_nov.36181,1.32000005
vbl_ssh_allreg_nov.36182,1.34000003
vbl_ssh_allreg_nov.36183,1.37
vbl_ssh_allreg_nov.36184,1.39999998
vbl_ssh_allreg_nov.36185,1.41999996
vbl_ssh_allreg_nov.36186,1.44000006
vbl_ssh_allreg_nov.36187,1.46000004
vbl_ssh_allreg_nov.36188,1.48000002
vbl_ssh_allreg_nov.36189,1.5
vbl_ssh_allreg_nov.36190,1.51999998
vbl_ssh_allreg_nov.36191,1.54999995
vbl_ssh_allreg_nov.36192,1.58000004
vbl_ssh_allreg_nov.36193,1.61000001
vbl_ssh_allreg_nov.36194,1.63999999
vbl_ssh_allreg_nov.36195,1.66999996
vbl_ssh_allreg_nov.36196,1.70000005
vbl_ssh_allreg_nov.36197,1.72000003
vbl_ssh_allreg_nov.36198,1.73000002
vbl_ssh_allreg_nov.36199,1.75
vbl_ssh_allreg_nov.36200,1.75999999
vbl_ssh_allreg_nov.36201,1.76999998
vbl_ssh_allreg_nov.36202,1.77999997
vbl_ssh_allreg_nov.36203,1.78999996
vbl_ssh_allreg_nov.36204,1.79999995
vbl_ssh_allreg_nov.36205,1.80999994
vbl_ssh_allreg_nov.36206,1.82000005
vbl_ssh_allreg_nov.36207,1.83000004
vbl_ssh_allreg_nov.36208,1.83000004
vbl_ssh_allreg_nov.36209,1.84000003
vbl_ssh_allreg_nov.36210,1.85000002
vbl_ssh_allreg_nov.36211,1.85000002
vbl_ssh_allreg_nov.36212,1.86000001
vbl_ssh_allreg_nov.36213,1.87
vbl_ssh_allreg_nov.36214,1.88
vbl_ssh_allreg_nov.36215,1.88
vbl_ssh_allreg_nov.36216,1.88999999
vbl_ssh_allreg_nov.36217,1.88999999
vbl_ssh_allreg_nov.36218,1.89999998
vbl_ssh_allreg_nov.36219,1.90999997
vbl_ssh_allreg_nov.36220,1.90999997
vbl_ssh_allreg_nov.36221,0.68000001
vbl_ssh_allreg_nov.36222,0.75
vbl_ssh_allreg_nov.36223,0.81999999
vbl_ssh_allreg_nov.36224,0.88999999
vbl_ssh_allreg_nov.36225,0.94999999
vbl_ssh_allreg_nov.36226,1
vbl_ssh_allreg_nov.36227,1.04999995
vbl_ssh_allreg_nov.36228,1.09000003
vbl_ssh_allreg_nov.36229,1.13
vbl_ssh_allreg_nov.36230,1.16999996
vbl_ssh_allreg_nov.36231,1.21000004
vbl_ssh_allreg_nov.36232,1.24000001
vbl_ssh_allreg_nov.36233,1.26999998
vbl_ssh_allreg_nov.36234,1.29999995
vbl_ssh_allreg_nov.36235,1.33000004
vbl_ssh_allreg_nov.36236,1.36000001
vbl_ssh_allreg_nov.36237,1.38999999
vbl_ssh_allreg_nov.36238,1.40999997
vbl_ssh_allreg_nov.36239,1.42999995
vbl_ssh_allreg_nov.36240,1.45000005
vbl_ssh_allreg_nov.36241,1.47000003
vbl_ssh_allreg_nov.36242,1.5
vbl_ssh_allreg_nov.36243,1.51999998
vbl_ssh_allreg_nov.36244,1.53999996
vbl_ssh_allreg_nov.36245,1.55999994
vbl_ssh_allreg_nov.36246,1.59000003
vbl_ssh_allreg_nov.36247,1.62
vbl_ssh_allreg_nov.36248,1.65999997
vbl_ssh_allreg_nov.36249,1.69000006
vbl_ssh_allreg_nov.36250,1.71000004
vbl_ssh_allreg_nov.36251,1.73000002
vbl_ssh_allreg_nov.36252,1.75
vbl_ssh_allreg_nov.36253,1.75999999
vbl_ssh_allreg_nov.36254,1.76999998
vbl_ssh_allreg_nov.36255,1.77999997
vbl_ssh_allreg_nov.36256,1.78999996
vbl_ssh_allreg_nov.36257,1.79999995
vbl_ssh_allreg_nov.36258,1.80999994
vbl_ssh_allreg_nov.36259,1.80999994
vbl_ssh_allreg_nov.36260,1.82000005
vbl_ssh_allreg_nov.36261,1.83000004
vbl_ssh_allreg_nov.36262,1.84000003
vbl_ssh_allreg_nov.36263,1.85000002
vbl_ssh_allreg_nov.36264,1.86000001
vbl_ssh_allreg_nov.36265,1.86000001
vbl_ssh_allreg_nov.36266,1.87
vbl_ssh_allreg_nov.36267,1.88
vbl_ssh_allreg_nov.36268,1.88
vbl_ssh_allreg_nov.36269,1.88999999
vbl_ssh_allreg_nov.36270,1.89999998
vbl_ssh_allreg_nov.36271,1.89999998
vbl_ssh_allreg_nov.36272,1.90999997
vbl_ssh_allreg_nov.36273,1.91999996
vbl_ssh_allreg_nov.36274,1.91999996
vbl_ssh_allreg_nov.36275,0.62
vbl_ssh_allreg_nov.36276,0.69
vbl_ssh_allreg_nov.36277,0.75999999
vbl_ssh_allreg_nov.36278,0.81999999
vbl_ssh_allreg_nov.36279,0.88
vbl_ssh_allreg_nov.36280,0.94
vbl_ssh_allreg_nov.36281,0.99000001
vbl_ssh_allreg_nov.36282,1.02999997
vbl_ssh_allreg_nov.36283,1.08000004
vbl_ssh_allreg_nov.36284,1.12
vbl_ssh_allreg_nov.36285,1.15999997
vbl_ssh_allreg_nov.36286,1.19000006
vbl_ssh_allreg_nov.36287,1.23000002
vbl_ssh_allreg_nov.36288,1.25999999
vbl_ssh_allreg_nov.36289,1.28999996
vbl_ssh_allreg_nov.36290,1.32000005
vbl_ssh_allreg_nov.36291,1.35000002
vbl_ssh_allreg_nov.36292,1.38
vbl_ssh_allreg_nov.36293,1.39999998
vbl_ssh_allreg_nov.36294,1.41999996
vbl_ssh_allreg_nov.36295,1.44000006
vbl_ssh_allreg_nov.36296,1.46000004
vbl_ssh_allreg_nov.36297,1.48000002
vbl_ssh_allreg_nov.36298,1.50999999
vbl_ssh_allreg_nov.36299,1.52999997
vbl_ssh_allreg_nov.36300,1.54999995
vbl_ssh_allreg_nov.36301,1.57000005
vbl_ssh_allreg_nov.36302,1.61000001
vbl_ssh_allreg_nov.36303,1.64999998
vbl_ssh_allreg_nov.36304,1.67999995
vbl_ssh_allreg_nov.36305,1.71000004
vbl_ssh_allreg_nov.36306,1.73000002
vbl_ssh_allreg_nov.36307,1.74000001
vbl_ssh_allreg_nov.36308,1.75999999
vbl_ssh_allreg_nov.36309,1.76999998
vbl_ssh_allreg_nov.36310,1.77999997
vbl_ssh_allreg_nov.36311,1.78999996
vbl_ssh_allreg_nov.36312,1.79999995
vbl_ssh_allreg_nov.36313,1.80999994
vbl_ssh_allreg_nov.36314,1.82000005
vbl_ssh_allreg_nov.36315,1.83000004
vbl_ssh_allreg_nov.36316,1.84000003
vbl_ssh_allreg_nov.36317,1.84000003
vbl_ssh_allreg_nov.36318,1.85000002
vbl_ssh_allreg_nov.36319,1.86000001
vbl_ssh_allreg_nov.36320,1.87
vbl_ssh_allreg_nov.36321,1.87
vbl_ssh_allreg_nov.36322,1.88
vbl_ssh_allreg_nov.36323,1.88999999
vbl_ssh_allreg_nov.36324,1.88999999
vbl_ssh_allreg_nov.36325,1.89999998
vbl_ssh_allreg_nov.36326,1.90999997
vbl_ssh_allreg_nov.36327,1.90999997
vbl_ssh_allreg_nov.36328,1.91999996
vbl_ssh_allreg_nov.36329,1.91999996
vbl_ssh_allreg_nov.36330,1.92999995
vbl_ssh_allreg_nov.36331,0.55000001
vbl_ssh_allreg_nov.36332,0.62
vbl_ssh_allreg_nov.36333,0.69
vbl_ssh_allreg_nov.36334,0.75999999
vbl_ssh_allreg_nov.36335,0.81999999
vbl_ssh_allreg_nov.36336,0.88
vbl_ssh_allreg_nov.36337,0.93000001
vbl_ssh_allreg_nov.36338,0.98000002
vbl_ssh_allreg_nov.36339,1.01999998
vbl_ssh_allreg_nov.36340,1.07000005
vbl_ssh_allreg_nov.36341,1.10000002
vbl_ssh_allreg_nov.36342,1.13999999
vbl_ssh_allreg_nov.36343,1.16999996
vbl_ssh_allreg_nov.36344,1.21000004
vbl_ssh_allreg_nov.36345,1.24000001
vbl_ssh_allreg_nov.36346,1.26999998
vbl_ssh_allreg_nov.36347,1.29999995
vbl_ssh_allreg_nov.36348,1.33000004
vbl_ssh_allreg_nov.36349,1.36000001
vbl_ssh_allreg_nov.36350,1.38999999
vbl_ssh_allreg_nov.36351,1.40999997
vbl_ssh_allreg_nov.36352,1.42999995
vbl_ssh_allreg_nov.36353,1.45000005
vbl_ssh_allreg_nov.36354,1.48000002
vbl_ssh_allreg_nov.36355,1.5
vbl_ssh_allreg_nov.36356,1.51999998
vbl_ssh_allreg_nov.36357,1.54999995
vbl_ssh_allreg_nov.36358,1.57000005
vbl_ssh_allreg_nov.36359,1.60000002
vbl_ssh_allreg_nov.36360,1.63
vbl_ssh_allreg_nov.36361,1.66999996
vbl_ssh_allreg_nov.36362,1.70000005
vbl_ssh_allreg_nov.36363,1.73000002
vbl_ssh_allreg_nov.36364,1.74000001
vbl_ssh_allreg_nov.36365,1.75999999
vbl_ssh_allreg_nov.36366,1.76999998
vbl_ssh_allreg_nov.36367,1.77999997
vbl_ssh_allreg_nov.36368,1.78999996
vbl_ssh_allreg_nov.36369,1.79999995
vbl_ssh_allreg_nov.36370,1.80999994
vbl_ssh_allreg_nov.36371,1.82000005
vbl_ssh_allreg_nov.36372,1.83000004
vbl_ssh_allreg_nov.36373,1.84000003
vbl_ssh_allreg_nov.36374,1.84000003
vbl_ssh_allreg_nov.36375,1.85000002
vbl_ssh_allreg_nov.36376,1.86000001
vbl_ssh_allreg_nov.36377,1.87
vbl_ssh_allreg_nov.36378,1.88
vbl_ssh_allreg_nov.36379,1.88
vbl_ssh_allreg_nov.36380,1.88999999
vbl_ssh_allreg_nov.36381,1.89999998
vbl_ssh_allreg_nov.36382,1.89999998
vbl_ssh_allreg_nov.36383,1.90999997
vbl_ssh_allreg_nov.36384,1.91999996
vbl_ssh_allreg_nov.36385,1.91999996
vbl_ssh_allreg_nov.36386,1.92999995
vbl_ssh_allreg_nov.36387,1.92999995
vbl_ssh_allreg_nov.36388,1.94000006
vbl_ssh_allreg_nov.36389,0.63
vbl_ssh_allreg_nov.36390,0.69999999
vbl_ssh_allreg_nov.36391,0.75999999
vbl_ssh_allreg_nov.36392,0.81999999
vbl_ssh_allreg_nov.36393,0.87
vbl_ssh_allreg_nov.36394,0.92000002
vbl_ssh_allreg_nov.36395,0.97000003
vbl_ssh_allreg_nov.36396,1.00999999
vbl_ssh_allreg_nov.36397,1.03999996
vbl_ssh_allreg_nov.36398,1.08000004
vbl_ssh_allreg_nov.36399,1.11000001
vbl_ssh_allreg_nov.36400,1.14999998
vbl_ssh_allreg_nov.36401,1.17999995
vbl_ssh_allreg_nov.36402,1.22000003
vbl_ssh_allreg_nov.36403,1.25
vbl_ssh_allreg_nov.36404,1.27999997
vbl_ssh_allreg_nov.36405,1.30999994
vbl_ssh_allreg_nov.36406,1.34000003
vbl_ssh_allreg_nov.36407,1.37
vbl_ssh_allreg_nov.36408,1.38999999
vbl_ssh_allreg_nov.36409,1.40999997
vbl_ssh_allreg_nov.36410,1.44000006
vbl_ssh_allreg_nov.36411,1.47000003
vbl_ssh_allreg_nov.36412,1.5
vbl_ssh_allreg_nov.36413,1.52999997
vbl_ssh_allreg_nov.36414,1.54999995
vbl_ssh_allreg_nov.36415,1.58000004
vbl_ssh_allreg_nov.36416,1.60000002
vbl_ssh_allreg_nov.36417,1.62
vbl_ssh_allreg_nov.36418,1.65999997
vbl_ssh_allreg_nov.36419,1.70000005
vbl_ssh_allreg_nov.36420,1.72000003
vbl_ssh_allreg_nov.36421,1.74000001
vbl_ssh_allreg_nov.36422,1.75
vbl_ssh_allreg_nov.36423,1.76999998
vbl_ssh_allreg_nov.36424,1.77999997
vbl_ssh_allreg_nov.36425,1.78999996
vbl_ssh_allreg_nov.36426,1.79999995
vbl_ssh_allreg_nov.36427,1.80999994
vbl_ssh_allreg_nov.36428,1.82000005
vbl_ssh_allreg_nov.36429,1.83000004
vbl_ssh_allreg_nov.36430,1.84000003
vbl_ssh_allreg_nov.36431,1.85000002
vbl_ssh_allreg_nov.36432,1.85000002
vbl_ssh_allreg_nov.36433,1.86000001
vbl_ssh_allreg_nov.36434,1.87
vbl_ssh_allreg_nov.36435,1.88
vbl_ssh_allreg_nov.36436,1.88999999
vbl_ssh_allreg_nov.36437,1.88999999
vbl_ssh_allreg_nov.36438,1.89999998
vbl_ssh_allreg_nov.36439,1.90999997
vbl_ssh_allreg_nov.36440,1.90999997
vbl_ssh_allreg_nov.36441,1.91999996
vbl_ssh_allreg_nov.36442,1.92999995
vbl_ssh_allreg_nov.36443,1.92999995
vbl_ssh_allreg_nov.36444,1.94000006
vbl_ssh_allreg_nov.36445,1.95000005
vbl_ssh_allreg_nov.36446,0.63
vbl_ssh_allreg_nov.36447,0.69
vbl_ssh_allreg_nov.36448,0.75
vbl_ssh_allreg_nov.36449,0.80000001
vbl_ssh_allreg_nov.36450,0.86000001
vbl_ssh_allreg_nov.36451,0.89999998
vbl_ssh_allreg_nov.36452,0.94
vbl_ssh_allreg_nov.36453,0.98000002
vbl_ssh_allreg_nov.36454,1.00999999
vbl_ssh_allreg_nov.36455,1.03999996
vbl_ssh_allreg_nov.36456,1.08000004
vbl_ssh_allreg_nov.36457,1.11000001
vbl_ssh_allreg_nov.36458,1.13999999
vbl_ssh_allreg_nov.36459,1.17999995
vbl_ssh_allreg_nov.36460,1.22000003
vbl_ssh_allreg_nov.36461,1.25
vbl_ssh_allreg_nov.36462,1.27999997
vbl_ssh_allreg_nov.36463,1.30999994
vbl_ssh_allreg_nov.36464,1.33000004
vbl_ssh_allreg_nov.36465,1.35000002
vbl_ssh_allreg_nov.36466,1.39999998
vbl_ssh_allreg_nov.36467,1.44000006
vbl_ssh_allreg_nov.36468,1.47000003
vbl_ssh_allreg_nov.36469,1.5
vbl_ssh_allreg_nov.36470,1.51999998
vbl_ssh_allreg_nov.36471,1.54999995
vbl_ssh_allreg_nov.36472,1.57000005
vbl_ssh_allreg_nov.36473,1.59000003
vbl_ssh_allreg_nov.36474,1.61000001
vbl_ssh_allreg_nov.36475,1.64999998
vbl_ssh_allreg_nov.36476,1.69000006
vbl_ssh_allreg_nov.36477,1.71000004
vbl_ssh_allreg_nov.36478,1.73000002
vbl_ssh_allreg_nov.36479,1.75
vbl_ssh_allreg_nov.36480,1.76999998
vbl_ssh_allreg_nov.36481,1.77999997
vbl_ssh_allreg_nov.36482,1.78999996
vbl_ssh_allreg_nov.36483,1.79999995
vbl_ssh_allreg_nov.36484,1.80999994
vbl_ssh_allreg_nov.36485,1.82000005
vbl_ssh_allreg_nov.36486,1.83000004
vbl_ssh_allreg_nov.36487,1.84000003
vbl_ssh_allreg_nov.36488,1.85000002
vbl_ssh_allreg_nov.36489,1.86000001
vbl_ssh_allreg_nov.36490,1.86000001
vbl_ssh_allreg_nov.36491,1.87
vbl_ssh_allreg_nov.36492,1.88
vbl_ssh_allreg_nov.36493,1.88999999
vbl_ssh_allreg_nov.36494,1.89999998
