FID,jul_ssh
vbl_ssh_allreg_jul.13234,0.81
vbl_ssh_allreg_jul.13235,0.80000001
vbl_ssh_allreg_jul.13236,0.76999998
vbl_ssh_allreg_jul.13237,0.75
vbl_ssh_allreg_jul.13238,0.72000003
vbl_ssh_allreg_jul.13239,0.66000003
vbl_ssh_allreg_jul.13240,1.37
vbl_ssh_allreg_jul.13241,1.37
vbl_ssh_allreg_jul.13242,1.37
vbl_ssh_allreg_jul.13243,1.37
vbl_ssh_allreg_jul.13244,1.37
vbl_ssh_allreg_jul.13245,1.37
vbl_ssh_allreg_jul.13246,1.37
vbl_ssh_allreg_jul.13247,1.37
vbl_ssh_allreg_jul.13248,1.37
vbl_ssh_allreg_jul.13249,1.37
vbl_ssh_allreg_jul.13250,1.37
vbl_ssh_allreg_jul.13251,1.37
vbl_ssh_allreg_jul.13252,1.37
vbl_ssh_allreg_jul.13253,1.37
vbl_ssh_allreg_jul.13254,1.37
vbl_ssh_allreg_jul.13255,1.37
vbl_ssh_allreg_jul.13256,1.37
vbl_ssh_allreg_jul.13257,1.37
vbl_ssh_allreg_jul.13258,1.37
vbl_ssh_allreg_jul.13259,1.37
vbl_ssh_allreg_jul.13260,1.37
vbl_ssh_allreg_jul.13261,1.37
vbl_ssh_allreg_jul.13262,1.37
vbl_ssh_allreg_jul.13263,1.37
vbl_ssh_allreg_jul.13264,1.37
vbl_ssh_allreg_jul.13265,1.37
vbl_ssh_allreg_jul.13266,1.37
vbl_ssh_allreg_jul.13267,1.37
vbl_ssh_allreg_jul.13268,1.37
vbl_ssh_allreg_jul.13269,1.37
vbl_ssh_allreg_jul.13270,1.37
vbl_ssh_allreg_jul.13271,1.36000001
vbl_ssh_allreg_jul.13272,1.36000001
vbl_ssh_allreg_jul.13273,1.36000001
vbl_ssh_allreg_jul.13274,1.36000001
vbl_ssh_allreg_jul.13275,1.36000001
vbl_ssh_allreg_jul.13276,1.36000001
vbl_ssh_allreg_jul.13277,1.36000001
vbl_ssh_allreg_jul.13278,1.36000001
vbl_ssh_allreg_jul.13279,1.36000001
vbl_ssh_allreg_jul.13280,1.36000001
vbl_ssh_allreg_jul.13281,1.36000001
vbl_ssh_allreg_jul.13282,1.35000002
vbl_ssh_allreg_jul.13283,1.35000002
vbl_ssh_allreg_jul.13284,1.35000002
vbl_ssh_allreg_jul.13285,1.35000002
vbl_ssh_allreg_jul.13286,1.35000002
vbl_ssh_allreg_jul.13287,1.35000002
vbl_ssh_allreg_jul.13288,1.35000002
vbl_ssh_allreg_jul.13289,1.35000002
vbl_ssh_allreg_jul.13290,1.34000003
vbl_ssh_allreg_jul.13291,1.34000003
vbl_ssh_allreg_jul.13292,1.34000003
vbl_ssh_allreg_jul.13293,1.34000003
vbl_ssh_allreg_jul.13294,1.34000003
vbl_ssh_allreg_jul.13295,1.34000003
vbl_ssh_allreg_jul.13296,1.33000004
vbl_ssh_allreg_jul.13297,1.33000004
vbl_ssh_allreg_jul.13298,1.33000004
vbl_ssh_allreg_jul.13299,1.33000004
vbl_ssh_allreg_jul.13300,1.33000004
vbl_ssh_allreg_jul.13301,1.33000004
vbl_ssh_allreg_jul.13302,1.33000004
vbl_ssh_allreg_jul.13303,1.33000004
vbl_ssh_allreg_jul.13304,1.32000005
vbl_ssh_allreg_jul.13305,1.30999994
vbl_ssh_allreg_jul.13306,1.32000005
vbl_ssh_allreg_jul.13307,1.32000005
vbl_ssh_allreg_jul.13308,1.32000005
vbl_ssh_allreg_jul.13309,1.32000005
vbl_ssh_allreg_jul.13310,1.30999994
vbl_ssh_allreg_jul.13311,1.30999994
vbl_ssh_allreg_jul.13312,1.28999996
vbl_ssh_allreg_jul.13313,1.26999998
vbl_ssh_allreg_jul.13314,1.24000001
vbl_ssh_allreg_jul.13315,1.28999996
vbl_ssh_allreg_jul.13316,1.27999997
vbl_ssh_allreg_jul.13317,1.26999998
vbl_ssh_allreg_jul.13318,1.25999999
vbl_ssh_allreg_jul.13319,1.25999999
vbl_ssh_allreg_jul.13320,1.26999998
vbl_ssh_allreg_jul.13321,1.25999999
vbl_ssh_allreg_jul.13322,1.25999999
vbl_ssh_allreg_jul.13323,1.25999999
vbl_ssh_allreg_jul.13324,1.25999999
vbl_ssh_allreg_jul.13325,1.25999999
vbl_ssh_allreg_jul.13326,1.25999999
vbl_ssh_allreg_jul.13327,1.25999999
vbl_ssh_allreg_jul.13328,1.25
vbl_ssh_allreg_jul.13329,1.24000001
vbl_ssh_allreg_jul.13330,1.24000001
vbl_ssh_allreg_jul.13331,1.23000002
vbl_ssh_allreg_jul.13332,1.23000002
vbl_ssh_allreg_jul.13333,1.23000002
vbl_ssh_allreg_jul.13334,1.22000003
vbl_ssh_allreg_jul.13335,1.22000003
vbl_ssh_allreg_jul.13336,1.21000004
vbl_ssh_allreg_jul.13337,1.21000004
vbl_ssh_allreg_jul.13338,1.21000004
vbl_ssh_allreg_jul.13339,1.20000005
vbl_ssh_allreg_jul.13340,1.19000006
vbl_ssh_allreg_jul.13341,1.16999996
vbl_ssh_allreg_jul.13342,1.16999996
vbl_ssh_allreg_jul.13343,1.16999996
vbl_ssh_allreg_jul.13344,1.16999996
vbl_ssh_allreg_jul.13345,1.16999996
vbl_ssh_allreg_jul.13346,1.15999997
vbl_ssh_allreg_jul.13347,1.15999997
vbl_ssh_allreg_jul.13348,1.14999998
vbl_ssh_allreg_jul.13349,1.14999998
vbl_ssh_allreg_jul.13350,1.13999999
vbl_ssh_allreg_jul.13351,1.13999999
vbl_ssh_allreg_jul.13352,1.13
vbl_ssh_allreg_jul.13353,1.12
vbl_ssh_allreg_jul.13354,1.12
vbl_ssh_allreg_jul.13355,1.11000001
vbl_ssh_allreg_jul.13356,1.10000002
vbl_ssh_allreg_jul.13357,1.10000002
vbl_ssh_allreg_jul.13358,1.09000003
vbl_ssh_allreg_jul.13359,1.08000004
vbl_ssh_allreg_jul.13360,1.08000004
vbl_ssh_allreg_jul.13361,1.07000005
vbl_ssh_allreg_jul.13362,1.05999994
vbl_ssh_allreg_jul.13363,1.04999995
vbl_ssh_allreg_jul.13364,1.03999996
vbl_ssh_allreg_jul.13365,1.02999997
vbl_ssh_allreg_jul.13366,1.01999998
vbl_ssh_allreg_jul.13367,1.00999999
vbl_ssh_allreg_jul.13368,1
vbl_ssh_allreg_jul.13369,0.99000001
vbl_ssh_allreg_jul.13370,0.98000002
vbl_ssh_allreg_jul.13371,0.98000002
vbl_ssh_allreg_jul.13372,0.97000003
vbl_ssh_allreg_jul.13373,0.95999998
vbl_ssh_allreg_jul.13374,0.95999998
vbl_ssh_allreg_jul.13375,0.94999999
vbl_ssh_allreg_jul.13376,0.94
vbl_ssh_allreg_jul.13377,0.93000001
vbl_ssh_allreg_jul.13378,0.93000001
vbl_ssh_allreg_jul.13379,0.91000003
vbl_ssh_allreg_jul.13380,0.89999998
vbl_ssh_allreg_jul.13381,0.88
vbl_ssh_allreg_jul.13382,0.87
vbl_ssh_allreg_jul.13383,0.85000002
vbl_ssh_allreg_jul.13384,0.82999998
vbl_ssh_allreg_jul.13385,0.81999999
vbl_ssh_allreg_jul.13386,0.79000002
vbl_ssh_allreg_jul.13387,0.76999998
vbl_ssh_allreg_jul.13388,0.75
vbl_ssh_allreg_jul.13389,0.73000002
vbl_ssh_allreg_jul.13390,0.69
vbl_ssh_allreg_jul.13391,0.63
vbl_ssh_allreg_jul.13392,1.36000001
vbl_ssh_allreg_jul.13393,1.36000001
vbl_ssh_allreg_jul.13394,1.36000001
vbl_ssh_allreg_jul.13395,1.36000001
vbl_ssh_allreg_jul.13396,1.36000001
vbl_ssh_allreg_jul.13397,1.37
vbl_ssh_allreg_jul.13398,1.37
vbl_ssh_allreg_jul.13399,1.37
vbl_ssh_allreg_jul.13400,1.37
vbl_ssh_allreg_jul.13401,1.37
vbl_ssh_allreg_jul.13402,1.37
vbl_ssh_allreg_jul.13403,1.37
vbl_ssh_allreg_jul.13404,1.37
vbl_ssh_allreg_jul.13405,1.37
vbl_ssh_allreg_jul.13406,1.37
vbl_ssh_allreg_jul.13407,1.37
vbl_ssh_allreg_jul.13408,1.37
vbl_ssh_allreg_jul.13409,1.37
vbl_ssh_allreg_jul.13410,1.37
vbl_ssh_allreg_jul.13411,1.37
vbl_ssh_allreg_jul.13412,1.36000001
vbl_ssh_allreg_jul.13413,1.37
vbl_ssh_allreg_jul.13414,1.37
vbl_ssh_allreg_jul.13415,1.37
vbl_ssh_allreg_jul.13416,1.36000001
vbl_ssh_allreg_jul.13417,1.37
vbl_ssh_allreg_jul.13418,1.37
vbl_ssh_allreg_jul.13419,1.37
vbl_ssh_allreg_jul.13420,1.37
vbl_ssh_allreg_jul.13421,1.37
vbl_ssh_allreg_jul.13422,1.36000001
vbl_ssh_allreg_jul.13423,1.36000001
vbl_ssh_allreg_jul.13424,1.36000001
vbl_ssh_allreg_jul.13425,1.36000001
vbl_ssh_allreg_jul.13426,1.36000001
vbl_ssh_allreg_jul.13427,1.35000002
vbl_ssh_allreg_jul.13428,1.36000001
vbl_ssh_allreg_jul.13429,1.36000001
vbl_ssh_allreg_jul.13430,1.36000001
vbl_ssh_allreg_jul.13431,1.35000002
vbl_ssh_allreg_jul.13432,1.35000002
vbl_ssh_allreg_jul.13433,1.35000002
vbl_ssh_allreg_jul.13434,1.35000002
vbl_ssh_allreg_jul.13435,1.35000002
vbl_ssh_allreg_jul.13436,1.35000002
vbl_ssh_allreg_jul.13437,1.35000002
vbl_ssh_allreg_jul.13438,1.35000002
vbl_ssh_allreg_jul.13439,1.35000002
vbl_ssh_allreg_jul.13440,1.35000002
vbl_ssh_allreg_jul.13441,1.34000003
vbl_ssh_allreg_jul.13442,1.34000003
vbl_ssh_allreg_jul.13443,1.34000003
vbl_ssh_allreg_jul.13444,1.34000003
vbl_ssh_allreg_jul.13445,1.34000003
vbl_ssh_allreg_jul.13446,1.33000004
vbl_ssh_allreg_jul.13447,1.34000003
vbl_ssh_allreg_jul.13448,1.33000004
vbl_ssh_allreg_jul.13449,1.33000004
vbl_ssh_allreg_jul.13450,1.33000004
vbl_ssh_allreg_jul.13451,1.33000004
vbl_ssh_allreg_jul.13452,1.33000004
vbl_ssh_allreg_jul.13453,1.33000004
vbl_ssh_allreg_jul.13454,1.33000004
vbl_ssh_allreg_jul.13455,1.33000004
vbl_ssh_allreg_jul.13456,1.30999994
vbl_ssh_allreg_jul.13457,1.29999995
vbl_ssh_allreg_jul.13458,1.33000004
vbl_ssh_allreg_jul.13459,1.33000004
vbl_ssh_allreg_jul.13460,1.33000004
vbl_ssh_allreg_jul.13461,1.32000005
vbl_ssh_allreg_jul.13462,1.32000005
vbl_ssh_allreg_jul.13463,1.30999994
vbl_ssh_allreg_jul.13464,1.27999997
vbl_ssh_allreg_jul.13465,1.25999999
vbl_ssh_allreg_jul.13466,1.25
vbl_ssh_allreg_jul.13467,1.26999998
vbl_ssh_allreg_jul.13468,1.27999997
vbl_ssh_allreg_jul.13469,1.26999998
vbl_ssh_allreg_jul.13470,1.25999999
vbl_ssh_allreg_jul.13471,1.25
vbl_ssh_allreg_jul.13472,1.25
vbl_ssh_allreg_jul.13473,1.24000001
vbl_ssh_allreg_jul.13474,1.24000001
vbl_ssh_allreg_jul.13475,1.24000001
vbl_ssh_allreg_jul.13476,1.25
vbl_ssh_allreg_jul.13477,1.25
vbl_ssh_allreg_jul.13478,1.25
vbl_ssh_allreg_jul.13479,1.25
vbl_ssh_allreg_jul.13480,1.25
vbl_ssh_allreg_jul.13481,1.24000001
vbl_ssh_allreg_jul.13482,1.23000002
vbl_ssh_allreg_jul.13483,1.23000002
vbl_ssh_allreg_jul.13484,1.23000002
vbl_ssh_allreg_jul.13485,1.23000002
vbl_ssh_allreg_jul.13486,1.22000003
vbl_ssh_allreg_jul.13487,1.22000003
vbl_ssh_allreg_jul.13488,1.21000004
vbl_ssh_allreg_jul.13489,1.20000005
vbl_ssh_allreg_jul.13490,1.20000005
vbl_ssh_allreg_jul.13491,1.19000006
vbl_ssh_allreg_jul.13492,1.16999996
vbl_ssh_allreg_jul.13493,1.16999996
vbl_ssh_allreg_jul.13494,1.16999996
vbl_ssh_allreg_jul.13495,1.16999996
vbl_ssh_allreg_jul.13496,1.15999997
vbl_ssh_allreg_jul.13497,1.15999997
vbl_ssh_allreg_jul.13498,1.15999997
vbl_ssh_allreg_jul.13499,1.14999998
vbl_ssh_allreg_jul.13500,1.14999998
vbl_ssh_allreg_jul.13501,1.13999999
vbl_ssh_allreg_jul.13502,1.13999999
vbl_ssh_allreg_jul.13503,1.13
vbl_ssh_allreg_jul.13504,1.13
vbl_ssh_allreg_jul.13505,1.12
vbl_ssh_allreg_jul.13506,1.11000001
vbl_ssh_allreg_jul.13507,1.10000002
vbl_ssh_allreg_jul.13508,1.10000002
vbl_ssh_allreg_jul.13509,1.09000003
vbl_ssh_allreg_jul.13510,1.08000004
vbl_ssh_allreg_jul.13511,1.07000005
vbl_ssh_allreg_jul.13512,1.07000005
vbl_ssh_allreg_jul.13513,1.05999994
vbl_ssh_allreg_jul.13514,1.04999995
vbl_ssh_allreg_jul.13515,1.03999996
vbl_ssh_allreg_jul.13516,1.02999997
vbl_ssh_allreg_jul.13517,1.01999998
vbl_ssh_allreg_jul.13518,1.00999999
vbl_ssh_allreg_jul.13519,0.99000001
vbl_ssh_allreg_jul.13520,0.98000002
vbl_ssh_allreg_jul.13521,0.97000003
vbl_ssh_allreg_jul.13522,0.97000003
vbl_ssh_allreg_jul.13523,0.95999998
vbl_ssh_allreg_jul.13524,0.94999999
vbl_ssh_allreg_jul.13525,0.94999999
vbl_ssh_allreg_jul.13526,0.94999999
vbl_ssh_allreg_jul.13527,0.94
vbl_ssh_allreg_jul.13528,0.93000001
vbl_ssh_allreg_jul.13529,0.92000002
vbl_ssh_allreg_jul.13530,0.91000003
vbl_ssh_allreg_jul.13531,0.88999999
vbl_ssh_allreg_jul.13532,0.88
vbl_ssh_allreg_jul.13533,0.86000001
vbl_ssh_allreg_jul.13534,0.85000002
vbl_ssh_allreg_jul.13535,0.82999998
vbl_ssh_allreg_jul.13536,0.81
vbl_ssh_allreg_jul.13537,0.79000002
vbl_ssh_allreg_jul.13538,0.76999998
vbl_ssh_allreg_jul.13539,0.75
vbl_ssh_allreg_jul.13540,0.73000002
vbl_ssh_allreg_jul.13541,0.69999999
vbl_ssh_allreg_jul.13542,0.66000003
vbl_ssh_allreg_jul.13543,0.60000002
vbl_ssh_allreg_jul.13544,1.36000001
vbl_ssh_allreg_jul.13545,1.36000001
vbl_ssh_allreg_jul.13546,1.36000001
vbl_ssh_allreg_jul.13547,1.36000001
vbl_ssh_allreg_jul.13548,1.36000001
vbl_ssh_allreg_jul.13549,1.36000001
vbl_ssh_allreg_jul.13550,1.36000001
vbl_ssh_allreg_jul.13551,1.36000001
vbl_ssh_allreg_jul.13552,1.36000001
vbl_ssh_allreg_jul.13553,1.36000001
vbl_ssh_allreg_jul.13554,1.36000001
vbl_ssh_allreg_jul.13555,1.36000001
vbl_ssh_allreg_jul.13556,1.36000001
vbl_ssh_allreg_jul.13557,1.36000001
vbl_ssh_allreg_jul.13558,1.36000001
vbl_ssh_allreg_jul.13559,1.36000001
vbl_ssh_allreg_jul.13560,1.36000001
vbl_ssh_allreg_jul.13561,1.36000001
vbl_ssh_allreg_jul.13562,1.36000001
vbl_ssh_allreg_jul.13563,1.36000001
vbl_ssh_allreg_jul.13564,1.36000001
vbl_ssh_allreg_jul.13565,1.36000001
vbl_ssh_allreg_jul.13566,1.36000001
vbl_ssh_allreg_jul.13567,1.36000001
vbl_ssh_allreg_jul.13568,1.36000001
vbl_ssh_allreg_jul.13569,1.36000001
vbl_ssh_allreg_jul.13570,1.36000001
vbl_ssh_allreg_jul.13571,1.36000001
vbl_ssh_allreg_jul.13572,1.36000001
vbl_ssh_allreg_jul.13573,1.36000001
vbl_ssh_allreg_jul.13574,1.36000001
vbl_ssh_allreg_jul.13575,1.36000001
vbl_ssh_allreg_jul.13576,1.36000001
vbl_ssh_allreg_jul.13577,1.36000001
vbl_ssh_allreg_jul.13578,1.35000002
vbl_ssh_allreg_jul.13579,1.35000002
vbl_ssh_allreg_jul.13580,1.35000002
vbl_ssh_allreg_jul.13581,1.35000002
vbl_ssh_allreg_jul.13582,1.35000002
vbl_ssh_allreg_jul.13583,1.35000002
vbl_ssh_allreg_jul.13584,1.35000002
vbl_ssh_allreg_jul.13585,1.35000002
vbl_ssh_allreg_jul.13586,1.35000002
vbl_ssh_allreg_jul.13587,1.35000002
vbl_ssh_allreg_jul.13588,1.35000002
vbl_ssh_allreg_jul.13589,1.35000002
vbl_ssh_allreg_jul.13590,1.35000002
vbl_ssh_allreg_jul.13591,1.35000002
vbl_ssh_allreg_jul.13592,1.34000003
vbl_ssh_allreg_jul.13593,1.34000003
vbl_ssh_allreg_jul.13594,1.34000003
vbl_ssh_allreg_jul.13595,1.34000003
vbl_ssh_allreg_jul.13596,1.33000004
vbl_ssh_allreg_jul.13597,1.33000004
vbl_ssh_allreg_jul.13598,1.33000004
vbl_ssh_allreg_jul.13599,1.33000004
vbl_ssh_allreg_jul.13600,1.33000004
vbl_ssh_allreg_jul.13601,1.33000004
vbl_ssh_allreg_jul.13602,1.33000004
vbl_ssh_allreg_jul.13603,1.33000004
vbl_ssh_allreg_jul.13604,1.33000004
vbl_ssh_allreg_jul.13605,1.32000005
vbl_ssh_allreg_jul.13606,1.33000004
vbl_ssh_allreg_jul.13607,1.32000005
vbl_ssh_allreg_jul.13608,1.30999994
vbl_ssh_allreg_jul.13609,1.29999995
vbl_ssh_allreg_jul.13610,1.33000004
vbl_ssh_allreg_jul.13611,1.33000004
vbl_ssh_allreg_jul.13612,1.33000004
vbl_ssh_allreg_jul.13613,1.32000005
vbl_ssh_allreg_jul.13614,1.30999994
vbl_ssh_allreg_jul.13615,1.29999995
vbl_ssh_allreg_jul.13616,1.27999997
vbl_ssh_allreg_jul.13617,1.25999999
vbl_ssh_allreg_jul.13618,1.25999999
vbl_ssh_allreg_jul.13619,1.25999999
vbl_ssh_allreg_jul.13620,1.26999998
vbl_ssh_allreg_jul.13621,1.25999999
vbl_ssh_allreg_jul.13622,1.25
vbl_ssh_allreg_jul.13623,1.24000001
vbl_ssh_allreg_jul.13624,1.23000002
vbl_ssh_allreg_jul.13625,1.23000002
vbl_ssh_allreg_jul.13626,1.24000001
vbl_ssh_allreg_jul.13627,1.25
vbl_ssh_allreg_jul.13628,1.25
vbl_ssh_allreg_jul.13629,1.25
vbl_ssh_allreg_jul.13630,1.25
vbl_ssh_allreg_jul.13631,1.24000001
vbl_ssh_allreg_jul.13632,1.24000001
vbl_ssh_allreg_jul.13633,1.24000001
vbl_ssh_allreg_jul.13634,1.23000002
vbl_ssh_allreg_jul.13635,1.23000002
vbl_ssh_allreg_jul.13636,1.22000003
vbl_ssh_allreg_jul.13637,1.22000003
vbl_ssh_allreg_jul.13638,1.22000003
vbl_ssh_allreg_jul.13639,1.21000004
vbl_ssh_allreg_jul.13640,1.21000004
vbl_ssh_allreg_jul.13641,1.20000005
vbl_ssh_allreg_jul.13642,1.19000006
vbl_ssh_allreg_jul.13643,1.17999995
vbl_ssh_allreg_jul.13644,1.16999996
vbl_ssh_allreg_jul.13645,1.16999996
vbl_ssh_allreg_jul.13646,1.16999996
vbl_ssh_allreg_jul.13647,1.16999996
vbl_ssh_allreg_jul.13648,1.15999997
vbl_ssh_allreg_jul.13649,1.15999997
vbl_ssh_allreg_jul.13650,1.14999998
vbl_ssh_allreg_jul.13651,1.14999998
vbl_ssh_allreg_jul.13652,1.13999999
vbl_ssh_allreg_jul.13653,1.13999999
vbl_ssh_allreg_jul.13654,1.13
vbl_ssh_allreg_jul.13655,1.13
vbl_ssh_allreg_jul.13656,1.12
vbl_ssh_allreg_jul.13657,1.11000001
vbl_ssh_allreg_jul.13658,1.10000002
vbl_ssh_allreg_jul.13659,1.10000002
vbl_ssh_allreg_jul.13660,1.09000003
vbl_ssh_allreg_jul.13661,1.08000004
vbl_ssh_allreg_jul.13662,1.07000005
vbl_ssh_allreg_jul.13663,1.05999994
vbl_ssh_allreg_jul.13664,1.05999994
vbl_ssh_allreg_jul.13665,1.04999995
vbl_ssh_allreg_jul.13666,1.03999996
vbl_ssh_allreg_jul.13667,1.02999997
vbl_ssh_allreg_jul.13668,1.01999998
vbl_ssh_allreg_jul.13669,1
vbl_ssh_allreg_jul.13670,0.99000001
vbl_ssh_allreg_jul.13671,0.98000002
vbl_ssh_allreg_jul.13672,0.95999998
vbl_ssh_allreg_jul.13673,0.94999999
vbl_ssh_allreg_jul.13674,0.94999999
vbl_ssh_allreg_jul.13675,0.94
vbl_ssh_allreg_jul.13676,0.94
vbl_ssh_allreg_jul.13677,0.93000001
vbl_ssh_allreg_jul.13678,0.93000001
vbl_ssh_allreg_jul.13679,0.92000002
vbl_ssh_allreg_jul.13680,0.91000003
vbl_ssh_allreg_jul.13681,0.89999998
vbl_ssh_allreg_jul.13682,0.88999999
vbl_ssh_allreg_jul.13683,0.88
vbl_ssh_allreg_jul.13684,0.86000001
vbl_ssh_allreg_jul.13685,0.85000002
vbl_ssh_allreg_jul.13686,0.82999998
vbl_ssh_allreg_jul.13687,0.81
vbl_ssh_allreg_jul.13688,0.77999997
vbl_ssh_allreg_jul.13689,0.75999999
vbl_ssh_allreg_jul.13690,0.74000001
vbl_ssh_allreg_jul.13691,0.72000003
vbl_ssh_allreg_jul.13692,0.69999999
vbl_ssh_allreg_jul.13693,0.67000002
vbl_ssh_allreg_jul.13694,0.63
vbl_ssh_allreg_jul.13695,1.36000001
vbl_ssh_allreg_jul.13696,1.36000001
vbl_ssh_allreg_jul.13697,1.36000001
vbl_ssh_allreg_jul.13698,1.36000001
vbl_ssh_allreg_jul.13699,1.36000001
vbl_ssh_allreg_jul.13700,1.36000001
vbl_ssh_allreg_jul.13701,1.36000001
vbl_ssh_allreg_jul.13702,1.36000001
vbl_ssh_allreg_jul.13703,1.36000001
vbl_ssh_allreg_jul.13704,1.36000001
vbl_ssh_allreg_jul.13705,1.36000001
vbl_ssh_allreg_jul.13706,1.36000001
vbl_ssh_allreg_jul.13707,1.36000001
vbl_ssh_allreg_jul.13708,1.36000001
vbl_ssh_allreg_jul.13709,1.36000001
vbl_ssh_allreg_jul.13710,1.36000001
vbl_ssh_allreg_jul.13711,1.36000001
vbl_ssh_allreg_jul.13712,1.36000001
vbl_ssh_allreg_jul.13713,1.36000001
vbl_ssh_allreg_jul.13714,1.36000001
vbl_ssh_allreg_jul.13715,1.36000001
vbl_ssh_allreg_jul.13716,1.36000001
vbl_ssh_allreg_jul.13717,1.36000001
vbl_ssh_allreg_jul.13718,1.36000001
vbl_ssh_allreg_jul.13719,1.36000001
vbl_ssh_allreg_jul.13720,1.36000001
vbl_ssh_allreg_jul.13721,1.36000001
vbl_ssh_allreg_jul.13722,1.36000001
vbl_ssh_allreg_jul.13723,1.36000001
vbl_ssh_allreg_jul.13724,1.36000001
vbl_ssh_allreg_jul.13725,1.36000001
vbl_ssh_allreg_jul.13726,1.36000001
vbl_ssh_allreg_jul.13727,1.36000001
vbl_ssh_allreg_jul.13728,1.35000002
vbl_ssh_allreg_jul.13729,1.35000002
vbl_ssh_allreg_jul.13730,1.35000002
vbl_ssh_allreg_jul.13731,1.35000002
vbl_ssh_allreg_jul.13732,1.35000002
vbl_ssh_allreg_jul.13733,1.35000002
vbl_ssh_allreg_jul.13734,1.35000002
vbl_ssh_allreg_jul.13735,1.35000002
vbl_ssh_allreg_jul.13736,1.35000002
vbl_ssh_allreg_jul.13737,1.35000002
vbl_ssh_allreg_jul.13738,1.35000002
vbl_ssh_allreg_jul.13739,1.35000002
vbl_ssh_allreg_jul.13740,1.35000002
vbl_ssh_allreg_jul.13741,1.34000003
vbl_ssh_allreg_jul.13742,1.34000003
vbl_ssh_allreg_jul.13743,1.34000003
vbl_ssh_allreg_jul.13744,1.34000003
vbl_ssh_allreg_jul.13745,1.34000003
vbl_ssh_allreg_jul.13746,1.34000003
vbl_ssh_allreg_jul.13747,1.33000004
vbl_ssh_allreg_jul.13748,1.33000004
vbl_ssh_allreg_jul.13749,1.33000004
vbl_ssh_allreg_jul.13750,1.33000004
vbl_ssh_allreg_jul.13751,1.33000004
vbl_ssh_allreg_jul.13752,1.32000005
vbl_ssh_allreg_jul.13753,1.32000005
vbl_ssh_allreg_jul.13754,1.32000005
vbl_ssh_allreg_jul.13755,1.32000005
vbl_ssh_allreg_jul.13756,1.30999994
vbl_ssh_allreg_jul.13757,1.30999994
vbl_ssh_allreg_jul.13758,1.30999994
vbl_ssh_allreg_jul.13759,1.30999994
vbl_ssh_allreg_jul.13760,1.30999994
vbl_ssh_allreg_jul.13761,1.30999994
vbl_ssh_allreg_jul.13762,1.32000005
vbl_ssh_allreg_jul.13763,1.32000005
vbl_ssh_allreg_jul.13764,1.30999994
vbl_ssh_allreg_jul.13765,1.28999996
vbl_ssh_allreg_jul.13766,1.26999998
vbl_ssh_allreg_jul.13767,1.25
vbl_ssh_allreg_jul.13768,1.25
vbl_ssh_allreg_jul.13769,1.25
vbl_ssh_allreg_jul.13770,1.25999999
vbl_ssh_allreg_jul.13771,1.25999999
vbl_ssh_allreg_jul.13772,1.25999999
vbl_ssh_allreg_jul.13773,1.25
vbl_ssh_allreg_jul.13774,1.23000002
vbl_ssh_allreg_jul.13775,1.21000004
vbl_ssh_allreg_jul.13776,1.23000002
vbl_ssh_allreg_jul.13777,1.24000001
vbl_ssh_allreg_jul.13778,1.25
vbl_ssh_allreg_jul.13779,1.24000001
vbl_ssh_allreg_jul.13780,1.24000001
vbl_ssh_allreg_jul.13781,1.24000001
vbl_ssh_allreg_jul.13782,1.24000001
vbl_ssh_allreg_jul.13783,1.24000001
vbl_ssh_allreg_jul.13784,1.23000002
vbl_ssh_allreg_jul.13785,1.23000002
vbl_ssh_allreg_jul.13786,1.22000003
vbl_ssh_allreg_jul.13787,1.22000003
vbl_ssh_allreg_jul.13788,1.21000004
vbl_ssh_allreg_jul.13789,1.21000004
vbl_ssh_allreg_jul.13790,1.21000004
vbl_ssh_allreg_jul.13791,1.20000005
vbl_ssh_allreg_jul.13792,1.19000006
vbl_ssh_allreg_jul.13793,1.17999995
vbl_ssh_allreg_jul.13794,1.17999995
vbl_ssh_allreg_jul.13795,1.16999996
vbl_ssh_allreg_jul.13796,1.16999996
vbl_ssh_allreg_jul.13797,1.16999996
vbl_ssh_allreg_jul.13798,1.16999996
vbl_ssh_allreg_jul.13799,1.15999997
vbl_ssh_allreg_jul.13800,1.15999997
vbl_ssh_allreg_jul.13801,1.14999998
vbl_ssh_allreg_jul.13802,1.13999999
vbl_ssh_allreg_jul.13803,1.13999999
vbl_ssh_allreg_jul.13804,1.13999999
vbl_ssh_allreg_jul.13805,1.13
vbl_ssh_allreg_jul.13806,1.12
vbl_ssh_allreg_jul.13807,1.11000001
vbl_ssh_allreg_jul.13808,1.10000002
vbl_ssh_allreg_jul.13809,1.10000002
vbl_ssh_allreg_jul.13810,1.09000003
vbl_ssh_allreg_jul.13811,1.08000004
vbl_ssh_allreg_jul.13812,1.07000005
vbl_ssh_allreg_jul.13813,1.05999994
vbl_ssh_allreg_jul.13814,1.04999995
vbl_ssh_allreg_jul.13815,1.03999996
vbl_ssh_allreg_jul.13816,1.02999997
vbl_ssh_allreg_jul.13817,1.01999998
vbl_ssh_allreg_jul.13818,1.00999999
vbl_ssh_allreg_jul.13819,1
vbl_ssh_allreg_jul.13820,0.99000001
vbl_ssh_allreg_jul.13821,0.97000003
vbl_ssh_allreg_jul.13822,0.95999998
vbl_ssh_allreg_jul.13823,0.94
vbl_ssh_allreg_jul.13824,0.93000001
